cand_id,parents,rank,distance,kcal,irr
1_29,"['0_43', '0_43']",1,inf,34251082.77992686,-908.8953488372093
2_37,"['1_40', '1_62']",1,inf,19508969.054351475,-0.0
2_2,"['1_58', '1_29']",1,0.18653257176241023,34204120.05119634,-859.7093023255813
3_63,"['1_29', '2_5']",1,0.17485379384725694,34165496.27514375,-741.6279069767442
3_10,"['2_50', '2_63']",1,0.04325933897288983,22087169.028252933,-79.36046511627907
3_1,"['2_11', '1_11']",1,0.04115739735040881,30844060.783187754,-461.51162790697674
3_56,"['2_11', '1_87']",1,0.039428463857662646,28442943.437979218,-190.2906976744186
1_11,"['0_11', '0_43']",1,0.02437571580654014,34005862.612883344,-536.3372093023256
3_22,"['2_37', '2_8']",1,0.020569254847154696,19529750.12954043,-1.2209302325581395
3_26,"['2_63', '1_87']",1,0.019665191668788093,24083782.878319424,-105.0
3_71,"['2_2', '1_11']",1,0.016234704781568902,31406952.992085423,-508.6046511627907
3_72,"['2_8', '2_50']",1,0.01590123320638523,21703336.704549477,-47.616279069767444
3_15,"['2_76', '2_8']",1,0.015738817515750823,20061268.75160573,-25.46511627906977
3_76,"['1_87', '2_8']",1,0.013510562506151123,20871763.651948813,-44.47674418604651
3_66,"['2_63', '2_63']",1,0.013089273570643526,20435590.440313864,-43.77906976744186
3_36,"['1_87', '1_87']",1,0.012786842814151012,28697252.013759907,-273.83720930232556
1_87,"['0_11', '0_37']",1,0.01030335937182528,28662038.399283413,-271.74418604651163
3_85,"['1_23', '2_42']",1,0.005082902007848484,22380553.690123692,-92.61627906976744
3_62,"['2_5', '2_30']",2,0.11999144607470441,31835514.723299216,-586.046511627907
3_38,"['2_2', '2_89']",2,0.0895926088995774,33626886.09288519,-636.2790697674419
3_45,"['2_32', '2_2']",2,0.0772707605604517,33889293.2360925,-649.8837209302326
3_84,"['1_32', '2_42']",2,0.06333418626215068,29577417.176873647,-516.8023255813954
2_40,"['1_87', '1_23']",2,0.050844666379655803,27457265.606396172,-192.03488372093022
3_60,"['2_76', '2_70']",2,0.049434966469757195,16351697.027224977,-0.3488372093023256
3_39,"['1_11', '2_2']",2,0.044465294059017495,30508350.168355282,-559.5348837209302
2_11,"['1_23', '1_61']",2,0.03566495243873055,28017457.641532134,-242.2674418604651
