cand_id,parents,rank,distance,kcal,irr
1_29,"['0_43', '0_43']",1,inf,34251082.77992686,-908.8953488372093
8_32,"['2_37', '2_37']",1,inf,19568781.4209019,-0.0
8_43,"['7_84', '7_53']",1,0.057571290428294467,27262708.725806735,-156.1046511627907
7_87,"['5_70', '5_70']",1,0.05727004091138812,34237196.37675604,-651.8023255813954
7_60,"['4_29', '6_12']",1,0.04487587020607251,24503218.193676483,-101.68604651162791
8_5,"['7_58', '7_82']",1,0.0428840444473111,23913739.38326833,-88.6046511627907
7_52,"['6_28', '6_82']",1,0.041187862619283706,21645715.21446001,-38.02325581395349
8_23,"['7_1', '7_1']",1,0.03988216464840745,28564393.479679212,-190.11627906976744
5_8,"['4_85', '4_43']",1,0.03756048984416487,30811061.95443609,-385.63953488372096
8_56,"['6_18', '7_1']",1,0.03750331754662584,29635624.363314092,-234.7674418604651
8_68,"['6_12', '7_35']",1,0.030964473017939892,30114795.896668285,-346.3953488372093
8_82,"['7_78', '7_60']",1,0.025162273538169196,23309289.24452105,-64.70930232558139
8_4,"['7_85', '5_8']",1,0.021496638697190536,32620920.49675208,-396.80232558139534
7_82,"['6_54', '2_37']",1,0.020985365631250558,20116381.640538145,-15.872093023255815
8_73,"['7_87', '7_58']",1,0.018749116568937456,33949108.93866501,-575.7558139534884
8_24,"['7_12', '7_53']",1,0.018189891366060775,29167206.96820595,-231.1046511627907
8_60,"['7_52', '2_37']",1,0.017286952380592,20887204.461972754,-18.13953488372093
8_10,"['7_78', '7_78']",1,0.016825295526107134,23518997.490079258,-83.8953488372093
8_14,"['7_5', '7_82']",1,0.016711765451220637,22513752.27173517,-63.66279069767442
8_28,"['7_84', '7_85']",1,0.013120384219482506,27668234.006885972,-187.32558139534885
8_9,"['7_62', '7_60']",1,0.011148687697935481,33645391.92450839,-506.33720930232556
8_26,"['7_87', '7_58']",1,0.010994326999486673,30044828.52003884,-279.4186046511628
8_13,"['7_84', '7_84']",1,0.008564539754670648,22411457.948124733,-47.26744186046512
7_78,"['6_70', '6_28']",1,0.004947453086625516,23393982.3334034,-80.40697674418605
7_84,"['6_18', '2_37']",1,0.003850899898178402,22449306.323675174,-48.83720930232558
8_53,"['1_29', '7_87']",2,0.1347786474656686,34191017.987280734,-829.1860465116279
8_29,"['1_29', '7_78']",2,0.11500068609123006,34171418.41681388,-703.6046511627907
8_80,"['7_66', '5_3']",2,0.09003800748266541,32200809.12499567,-451.9186046511628
8_81,"['5_8', '6_12']",2,0.04672060632713152,31108099.189053446,-412.3255813953488
8_67,"['7_13', '1_29']",2,0.04623247600817286,34042873.509077504,-680.0581395348837
8_35,"['7_58', '7_38']",2,0.04433768914461954,20330433.948179208,-29.651162790697676
8_83,"['5_8', '7_62']",2,0.041034587184336724,32806632.25019155,-521.5116279069767
8_76,"['6_18', '7_12']",2,0.0381885016915801,26410533.041093633,-187.5
8_8,"['7_12', '5_3']",2,0.03580427299198279,32371527.208201632,-472.1511627906977
8_21,"['7_52', '7_78']",2,0.03127085503992494,22628115.686843067,-76.74418604651163
8_52,"['7_53', '7_78']",2,0.03111385102589433,25916322.018505406,-172.15116279069767
8_31,"['7_78', '7_84']",2,0.02842771764561512,20950638.748742465,-40.46511627906977
8_11,"['7_82', '7_10']",2,0.027464904016837932,23682306.82230304,-107.26744186046511
8_37,"['7_3', '7_58']",2,0.025451791391189076,27998950.982649613,-397.5
8_61,"['7_12', '6_12']",2,0.024212511839526794,32469075.27981397,-507.90697674418607
8_66,"['7_3', '2_37']",2,0.023345745555010018,30969096.808580447,-403.43023255813955
8_25,"['5_8', '1_29']",2,0.022358677384505865,33726437.09611518,-616.3953488372093
7_3,"['6_87', '6_32']",2,0.020102807062560984,33633275.88053035,-548.7209302325581
8_69,"['7_60', '6_12']",2,0.01986932229079159,27577554.547853038,-202.67441860465115
8_6,"['7_10', '5_3']",2,0.01822004382372904,27961915.42046345,-204.9418604651163
8_85,"['7_84', '7_12']",2,0.01544278139502734,25925147.137914564,-184.36046511627907
8_44,"['7_52', '7_5']",2,0.008391261588093403,22061135.55754814,-48.48837209302326
8_77,"['7_84', '7_84']",2,0.007678183752280885,22317962.079531312,-49.18604651162791
8_57,"['2_37', '2_37']",2,0.0002310923082387429,19514396.83353698,-0.0
8_19,"['1_29', '7_52']",3,0.05669824896546372,30244462.52392948,-421.56976744186045
8_87,"['7_66', '7_53']",3,0.05100152065056324,33440227.43977737,-556.5697674418604
8_30,"['5_8', '7_10']",3,0.038433593187768456,25472535.55143649,-229.53488372093022
8_48,"['7_1', '7_66']",3,0.03396410002413319,25133052.610677037,-176.6860465116279
8_20,"['6_12', '7_3']",3,0.03386141190892339,27550201.159901742,-275.5813953488372
8_39,"['1_29', '7_66']",3,0.028349549725959704,33684819.63741294,-687.7325581395348
8_36,"['1_29', '7_78']",3,0.019472039162475488,33573382.65330613,-616.3953488372093
8_63,"['7_52', '7_85']",3,0.017910431424777672,20861565.96840732,-47.26744186046512
8_55,"['7_87', '7_82']",3,0.013067398975037886,29991972.73331315,-410.5813953488372
8_0,"['7_87', '7_53']",3,0.01282174986148763,32248939.182511307,-478.43023255813955
8_1,"['7_52', '7_10']",3,0.007732314472830715,22290420.155760046,-105.34883720930233
2_37,"['1_40', '1_62']",3,0.004877721140799348,19508969.054351475,-0.0
8_7,"['7_3', '1_29']",4,0.13997452234925348,33602380.105731025,-788.1976744186046
8_62,"['7_87', '7_69']",4,0.058053493036098296,32829947.734406076,-629.6511627906976
8_54,"['7_82', '1_29']",4,0.044711944825586755,30805295.694031898,-603.3139534883721
8_12,"['5_8', '7_38']",4,0.0271038184176313,26097597.36524349,-282.2093023255814
8_40,"['7_84', '7_52']",4,0.020109805942875633,22044066.118843812,-132.90697674418604
8_46,"['7_85', '5_8']",4,0.018456756973868997,29911004.525773846,-479.1279069767442
8_71,"['7_78', '1_29']",4,0.017408830382692714,29935994.451160684,-583.0813953488372
8_84,"['7_85', '7_53']",4,0.01495255976900237,19681159.96732901,-68.19767441860465
8_47,"['7_52', '2_37']",4,0.006467922477841002,19358935.533215366,-0.1744186046511628
8_78,"['7_85', '7_12']",5,0.06504050274319931,24791379.86995062,-290.75581395348837
8_86,"['1_29', '7_60']",5,0.0481063077603415,28768215.908617307,-539.4767441860465
8_58,"['5_8', '2_37']",5,0.04567778842158296,20880080.80322888,-257.2674418604651
8_17,"['1_29', '7_78']",5,0.034810227376735225,29180699.863143377,-574.7093023255813
8_79,"['2_37', '7_52']",5,0.03330316661935376,18962205.942670267,-3.8372093023255816
8_88,"['2_37', '7_82']",5,0.025960741774160093,18301982.805676922,-0.1744186046511628
8_72,"['2_37', '7_66']",5,0.023929978506736328,18639362.922658425,-0.5232558139534884
8_50,"['7_58', '1_29']",5,0.02273143801261454,29621765.836472206,-589.3604651162791
8_64,"['2_37', '7_0']",5,0.01404221336704016,19279490.678099383,-65.5813953488372
8_45,"['7_58', '7_52']",5,0.006424514886584243,19300749.688296434,-80.23255813953489
8_3,"['7_62', '7_82']",5,0.0033663426736154035,19516635.997463994,-186.1046511627907
8_42,"['2_37', '7_10']",6,0.09075145880030927,17790797.549403153,-13.255813953488373
