cand_id,parents,rank,distance,kcal,irr
32_33,"['29_81', '31_57']",1,inf,34293193.3236006,-568.953488372093
34_26,"['32_61', '32_61']",1,inf,19896343.66447716,-0.0
35_77,"['32_17', '32_33']",1,0.11996272574328538,34001365.155697376,-501.9767441860465
35_79,"['34_47', '34_56']",1,0.09950119340118607,28862519.323527347,-216.45348837209303
35_47,"['32_17', '34_15']",1,0.09505114952155115,32217111.637487512,-381.6279069767442
35_43,"['34_83', '33_87']",1,0.08896223492841074,32961582.86158131,-430.8139534883721
35_83,"['31_49', '34_89']",1,0.08063677447403374,28077210.84697226,-170.93023255813952
35_55,"['34_87', '32_33']",1,0.08044680488248915,33593427.413030535,-468.13953488372096
34_33,"['33_23', '33_71']",1,0.07436434553493473,32235328.195203647,-382.8488372093023
34_15,"['31_49', '33_48']",1,0.07323459009878608,31224784.008123703,-295.2906976744186
35_27,"['33_88', '33_88']",1,0.06557071475912415,30190314.353021316,-243.3139534883721
35_24,"['34_51', '34_27']",1,0.06519417271636466,24923342.03970805,-88.43023255813954
35_69,"['34_9', '34_51']",1,0.06309361792692608,33081497.328441042,-439.8837209302326
33_65,"['32_27', '32_33']",1,0.06090523367337861,33442496.29076717,-467.09302325581393
35_72,"['33_65', '34_50']",1,0.04864080431778757,26752741.284241028,-130.46511627906978
35_58,"['34_9', '32_33']",1,0.04536368700068987,34276543.69653755,-546.8023255813954
35_0,"['34_15', '34_42']",1,0.04157579524467038,28043354.128866207,-144.41860465116278
35_12,"['34_50', '34_60']",1,0.038700723418426106,22157396.124115933,-37.151162790697676
35_75,"['34_26', '32_17']",1,0.035960132535711606,21865340.761662148,-32.96511627906977
35_38,"['34_87', '34_76']",1,0.03367925224207164,24614562.267297372,-75.17441860465117
35_7,"['34_35', '34_15']",1,0.03361086587351729,28698391.385743603,-184.01162790697674
35_31,"['34_15', '34_26']",1,0.031601555919453926,22569296.25304596,-54.06976744186046
35_86,"['34_26', '34_27']",1,0.030986690800727572,20137859.530862153,-7.325581395348837
34_87,"['33_44', '33_42']",1,0.02920675044016503,24092680.498794857,-64.18604651162791
34_89,"['33_88', '32_61']",1,0.027604540757983936,22699451.066879004,-54.76744186046512
35_30,"['34_26', '34_27']",1,0.027099770340015934,21588100.230020247,-27.558139534883722
34_9,"['32_33', '33_7']",1,0.025220467271614262,34166979.00404086,-546.6279069767442
35_28,"['34_87', '34_87']",1,0.024992018907353947,24211522.032791704,-65.5813953488372
35_63,"['31_49', '31_49']",1,0.024571356521308534,30752809.55103485,-249.9418604651163
35_61,"['34_56', '34_87']",1,0.022715393521436845,25914675.863043096,-98.02325581395348
35_74,"['34_83', '32_33']",1,0.022017173372246263,32991684.6450132,-437.4418604651163
35_11,"['34_50', '34_42']",1,0.019491549717703602,20842420.840823587,-16.3953488372093
34_65,"['33_71', '33_17']",1,0.018601768972081607,21398786.262952432,-25.988372093023255
35_53,"['34_76', '34_76']",1,0.018043016657925747,20492433.138718378,-10.988372093023257
35_59,"['32_33', '34_83']",1,0.011621553943494897,34022670.74124337,-535.9883720930233
35_40,"['34_42', '34_89']",1,0.010955599201875482,21129886.231088012,-17.790697674418606
