cand_id,parents,rank,distance,kcal,irr
1_29,"['0_43', '0_43']",1,inf,34251082.77992686,-908.8953488372093
2_37,"['1_40', '1_62']",1,inf,19508969.054351475,-0.0
5_14,"['4_88', '4_88']",1,0.08762202886955725,26867427.930813346,-172.5
5_72,"['4_46', '4_88']",1,0.06330745455075733,33327337.436770163,-511.22093023255815
5_3,"['1_11', '4_70']",1,0.05282002704765208,31623827.82139419,-442.1511627906977
5_22,"['4_70', '4_9']",1,0.04371686135209056,28700839.45963662,-219.7674418604651
5_70,"['4_43', '4_46']",1,0.04119612362134331,34236712.8599368,-655.1162790697674
5_8,"['4_85', '4_43']",1,0.04047948031478034,30811061.95443609,-385.63953488372096
5_61,"['4_63', '4_85']",1,0.025843133328780802,33876264.83086345,-584.1279069767442
4_29,"['2_37', '3_56']",1,0.02453727363134478,24354292.93732843,-90.34883720930233
5_40,"['4_88', '4_68']",1,0.02436222830695699,22036353.821859993,-70.63953488372093
4_43,"['1_11', '3_70']",1,0.02357547431483769,30091237.613108475,-231.45348837209303
5_64,"['4_29', '4_65']",1,0.023326540905350232,21317568.80738841,-30.697674418604652
5_49,"['4_10', '4_3']",1,0.02314049433721179,23101592.199864525,-88.6046511627907
5_37,"['4_47', '4_20']",1,0.022511016614746124,25269842.02859395,-137.4418604651163
5_51,"['4_34', '4_66']",1,0.02170888107132196,25107245.05301734,-99.24418604651163
4_47,"['3_38', '3_84']",1,0.018350569096144253,34127243.684977025,-649.5348837209302
5_13,"['4_34', '4_46']",1,0.017445084021998826,33982301.17512529,-615.5232558139535
5_84,"['4_74', '4_73']",1,0.011145647241938778,33769569.915838316,-579.9418604651163
4_36,"['1_29', '3_71']",1,0.007235023515900401,34241001.93930411,-825.5232558139535
5_68,"['4_70', '2_37']",1,0.00576141622237482,21366018.52790613,-47.7906976744186
5_69,"['4_47', '4_29']",2,0.06542201535038361,29136327.62738615,-358.6046511627907
4_46,"['2_2', '3_84']",2,0.060524505507708916,34173596.420391224,-781.2209302325581
5_76,"['4_3', '3_22']",2,0.05419222348735456,20508222.747485474,-43.604651162790695
5_12,"['4_70', '4_43']",2,0.04389428264075619,28456537.688109986,-220.98837209302326
5_7,"['4_46', '4_73']",2,0.03693812625866344,32532270.629266486,-565.8139534883721
