cand_id,parents,rank,distance,kcal,irr
29_81,"['28_16', '28_16']",1,inf,34286823.447743215,-576.6279069767442
29_27,"['15_15', '15_15']",1,inf,19690282.658449303,-0.0
30_37,"['29_20', '29_83']",1,0.08130755446965851,30332412.154472616,-286.56976744186045
28_88,"['26_7', '27_16']",1,0.069957795679617,31674147.854996443,-370.4651162790698
30_13,"['29_81', '29_81']",1,0.06511239137791879,34284678.70854285,-575.9302325581396
30_67,"['29_40', '29_26']",1,0.06266103487327399,31165879.22724741,-338.19767441860466
30_0,"['29_4', '28_66']",1,0.05387949140274391,25884966.067629654,-101.68604651162791
30_48,"['29_53', '29_41']",1,0.05188365169735391,32873219.939851306,-409.5348837209302
30_14,"['29_12', '29_4']",1,0.05105236570382034,24889483.680489946,-95.75581395348837
30_39,"['28_55', '29_12']",1,0.049242074564392724,28285554.535546202,-181.56976744186048
30_65,"['29_4', '29_4']",1,0.04754675097899449,20992485.164633527,-29.651162790697676
30_20,"['29_7', '29_40']",1,0.046735959330393366,27500258.47367297,-130.11627906976744
30_11,"['29_1', '28_55']",1,0.04561512583014504,24362048.643806472,-90.52325581395348
30_36,"['29_12', '28_66']",1,0.04436007650841052,26968940.666454893,-119.65116279069767
30_84,"['29_72', '28_52']",1,0.04423973687568976,24095548.032805227,-84.76744186046511
30_51,"['29_61', '29_56']",1,0.03475641612429435,28614233.729372628,-193.08139534883722
30_31,"['29_56', '29_1']",1,0.03431805750300525,33529067.45626623,-440.2325581395349
28_52,"['27_58', '27_9']",1,0.03423464715776963,21544009.952328824,-33.83720930232558
30_16,"['29_72', '29_1']",1,0.03192614220083197,22397451.73913167,-46.74418604651163
30_47,"['29_20', '29_40']",1,0.029668190526946657,27947427.43132181,-158.37209302325581
30_35,"['29_28', '28_52']",1,0.028804360928903473,23847720.178314786,-78.13953488372093
30_3,"['29_27', '29_1']",1,0.0278069213301726,20010188.21635406,-9.94186046511628
28_55,"['27_33', '27_16']",1,0.027381592061081695,23725519.742324308,-72.55813953488372
30_56,"['28_55', '29_4']",1,0.026257555679398983,21850228.11842862,-43.08139534883721
30_54,"['28_66', '29_41']",1,0.02416244175484892,34081241.63002886,-479.1279069767442
30_30,"['29_12', '29_81']",1,0.023635313568836698,33959736.944426134,-474.4186046511628
30_18,"['29_89', '29_28']",1,0.02266120552118807,33353248.307550523,-436.22093023255815
30_57,"['29_56', '29_56']",1,0.021789416594981164,29241877.888642956,-193.77906976744185
30_68,"['27_58', '29_12']",1,0.021317718895629407,21775111.604188614,-38.02325581395349
29_12,"['28_2', '27_16']",1,0.02065633461280712,26606300.320250258,-103.95348837209302
30_75,"['29_83', '29_12']",1,0.016304679112783087,33049344.007405825,-429.7674418604651
30_88,"['29_41', '29_4']",1,0.01475960115211054,32418609.45877023,-382.6744186046512
30_41,"['28_52', '28_55']",1,0.013720969969210722,22764414.730385058,-54.593023255813954
30_83,"['29_28', '29_7']",1,0.012049179302807574,21813449.128116883,-39.24418604651163
30_85,"['28_52', '27_58']",1,0.010006460849207106,19706096.005527407,-5.058139534883721
29_40,"['27_16', '27_26']",2,0.07642039890264962,32088629.902956825,-386.16279069767444
30_73,"['29_53', '29_83']",2,0.06382398074639828,30955308.385529507,-340.1162790697674
30_66,"['29_44', '29_12']",2,0.05760983961525975,34073126.85512958,-508.77906976744185
30_55,"['28_55', '28_88']",2,0.05523862177096778,33792235.853121,-499.8837209302326
27_58,"['26_74', '25_68']",2,0.04535618531206524,19920995.008349534,-17.61627906976744
30_71,"['29_26', '29_4']",2,0.044697684896674535,27260203.67892021,-145.98837209302326
30_46,"['29_72', '29_81']",2,0.043876105439213914,26602866.731121555,-111.45348837209302
30_29,"['27_58', '29_1']",2,0.036466059415320703,22701037.988264196,-63.83720930232558
30_8,"['28_55', '29_76']",2,0.034054547280053374,25410779.912906963,-106.22093023255815
30_49,"['29_81', '29_56']",2,0.0328283870022466,33444765.505338974,-466.3953488372093
30_15,"['29_4', '29_20']",2,0.028424541841983786,27710485.348202877,-162.03488372093022
30_63,"['29_81', '29_27']",2,0.026455194237578163,20889879.700958908,-47.96511627906977
29_1,"['28_15', '28_25']",2,0.02607589112473951,32370136.699672833,-411.27906976744185
30_76,"['28_52', '28_55']",2,0.025824201298923696,22112939.147652265,-50.406976744186046
30_42,"['29_27', '29_27']",2,0.025515956380494104,19614486.69330148,-0.0
30_25,"['29_89', '29_28']",2,0.019431403762219163,32726057.390276648,-423.48837209302326
29_41,"['28_16', '28_25']",2,0.01895460769887146,32981422.729889844,-430.8139534883721
30_12,"['28_55', '29_55']",2,0.018390858057398186,22173622.079389773,-60.872093023255815
30_72,"['29_81', '29_41']",2,0.01676282140007366,33946721.08912258,-508.6046511627907
30_22,"['29_1', '28_88']",2,0.016706499607666226,33500318.606736332,-468.66279069767444
30_19,"['29_40', '28_55']",2,0.015854868775715528,29118426.810731173,-194.65116279069767
30_69,"['29_1', '29_1']",2,0.01555731059527344,32351796.283051863,-409.7093023255814
30_28,"['29_89', '29_72']",2,0.011234414713293124,23318594.491304107,-74.65116279069767
30_74,"['29_20', '29_28']",2,0.010612910850939707,23410175.56369576,-77.61627906976744
30_43,"['29_81', '29_81']",2,0.008493996330918395,34285878.95906958,-579.4186046511628
30_33,"['29_44', '29_81']",3,inf,34278585.71590898,-581.5116279069767
30_80,"['29_28', '29_44']",3,0.12236843187914515,33926876.747989446,-538.953488372093
30_9,"['27_58', '29_41']",3,0.06348002392704107,30434417.684718214,-356.33720930232556
30_1,"['29_27', '29_7']",3,0.0568818342649628,19118299.35279127,-2.616279069767442
30_89,"['29_27', '29_12']",3,0.05638798625467117,17752287.07908153,-0.0
30_6,"['29_61', '29_40']",3,0.04110832468433121,28993983.207055375,-196.56976744186048
30_64,"['29_28', '29_1']",3,0.037910154936970274,20540644.167215243,-60.52325581395349
30_26,"['29_27', '28_52']",3,0.03668807832416307,18194691.455178443,-0.872093023255814
30_82,"['29_55', '29_12']",3,0.03362403009851166,23282963.45723443,-90.69767441860465
30_81,"['29_61', '28_88']",3,0.02749340650126072,25610945.073579367,-113.02325581395348
30_44,"['29_81', '29_76']",3,0.02495477498814848,33293130.380644858,-483.13953488372096
30_62,"['29_61', '27_58']",3,0.02264796222212361,28994042.797305427,-299.6511627906977
30_52,"['29_56', '27_58']",3,0.019784522686887004,19753226.49723949,-56.68604651162791
30_2,"['29_1', '29_41']",3,0.018820474027512784,32665610.212461,-429.4186046511628
30_50,"['29_81', '29_28']",3,0.00959195171729798,32679684.019831814,-440.0581395348837
30_17,"['29_28', '29_44']",3,0.00877694284638612,33463851.495440606,-485.75581395348837
30_58,"['29_27', '29_7']",4,inf,11870132.608151853,-0.5232558139534884
30_32,"['27_58', '29_27']",4,0.13349817938270245,16950830.387798473,-0.6976744186046512
30_4,"['27_58', '29_40']",4,0.09777751066575442,28974981.33024932,-273.48837209302326
30_21,"['29_41', '29_4']",4,0.06964411711600636,29546360.463441566,-423.13953488372096
30_78,"['29_61', '29_40']",4,0.06126776249935394,27689292.278538987,-218.19767441860466
30_53,"['28_55', '29_27']",4,0.04750053512086888,18500752.1006599,-6.8023255813953485
30_7,"['29_81', '29_1']",4,0.045618828960728434,32665681.812027283,-452.4418604651163
30_10,"['28_88', '28_52']",4,0.03148822230120347,23650782.570586868,-147.90697674418604
30_5,"['29_27', '29_20']",4,0.027031480423998024,22766564.879385862,-105.34883720930233
30_23,"['29_12', '29_1']",4,0.023343167352555132,28980224.63203866,-297.7325581395349
30_27,"['29_27', '29_26']",5,0.10838461624899641,12245520.63209252,-8.720930232558139
30_87,"['28_52', '29_1']",5,0.09260789489838175,25711078.96816238,-233.37209302325581
30_79,"['29_28', '28_52']",5,0.050957978066355714,20201427.3785208,-135.69767441860466
30_34,"['29_40', '27_58']",5,0.03559073094325076,28839093.472788524,-380.5813953488372
30_61,"['29_12', '29_83']",5,0.03531375007241952,32485840.914995417,-486.80232558139534
30_45,"['29_44', '28_52']",5,0.0352258681129077,28647811.29429554,-319.01162790697674
30_40,"['29_81', '29_7']",5,0.028729787222477546,23443248.736630436,-156.97674418604652
30_24,"['28_52', '29_83']",6,0.15725556899405133,14773146.989249928,-171.62790697674419
30_70,"['29_44', '29_72']",6,0.049170648389769964,26924716.485109158,-322.3255813953488
30_60,"['29_41', '27_58']",6,0.030180177637203893,23339815.645564247,-226.74418604651163
30_38,"['27_58', '29_81']",6,0.023467316171523995,27815478.093795378,-360.8720930232558
30_59,"['29_4', '29_83']",7,0.1325524853199174,14178731.117024632,-182.96511627906978
30_77,"['29_27', '29_89']",7,0.05789665105491619,21330419.903780326,-307.6744186046512
30_86,"['27_58', '29_40']",7,0.03975152609986242,25082883.003698237,-363.83720930232556
