cand_id,parents,rank,distance,yield,irrigation,smts,max_irr_season
6_65,"['0_1', '4_19']",1,inf,12.963310331721448,-315.80426025390625,,
6_86,"['4_60', '4_85']",1,inf,6.593560174376862,-0.0,,
6_24,"['5_38', '1_27']",1,0.11630214692030047,10.078234327870419,-96.92424774169922,,
6_59,"['0_1', '1_27']",1,0.08533075843780838,12.638111072853768,-313.96903228759766,,
6_38,"['5_87', '4_41']",1,0.06710387627250104,8.981376818051798,-65.7391128540039,,
6_29,"['5_31', '5_87']",1,0.059623346920984775,8.737189049237944,-44.282470703125,,
6_33,"['5_77', '5_15']",1,0.058942368625786064,11.720274404842815,-139.7767562866211,,
6_3,"['4_0', '5_77']",1,0.05850726802059252,12.320210412213438,-193.31005096435547,,
6_17,"['5_61', '5_76']",1,0.05690407030632211,12.431024790839992,-208.49095916748047,,
6_22,"['5_38', '5_12']",1,0.04874473781835062,7.734858547815786,-13.644769668579102,,
6_66,"['5_15', '4_85']",1,0.04826168162854734,9.152767112122298,-76.23723602294922,,
6_52,"['5_76', '5_77']",1,0.048120399750085044,8.444431555478916,-34.272125244140625,,
6_70,"['5_38', '1_27']",1,0.04564436825722621,9.238307810087921,-80.84332275390625,,
6_37,"['4_41', '5_31']",1,0.038831032778227796,10.025346315329946,-91.4539680480957,,
6_1,"['5_87', '5_12']",1,0.03819023458891381,8.574752857651614,-42.14717483520508,,
6_47,"['5_9', '4_41']",1,0.03680376325089151,9.104672838202092,-67.74184036254883,,
6_62,"['4_41', '5_22']",1,0.03222464965497833,11.525393443382752,-135.34421157836914,,
6_34,"['5_87', '5_55']",1,0.03029468191919818,6.611233385252366,-7.5,,
6_30,"['5_31', '5_12']",1,0.027519145528408638,11.775983431363734,-161.2666358947754,,
5_15,"['4_59', '4_74']",1,0.02403932954332659,11.46883868450596,-119.75716400146484,,
6_74,"['5_9', '5_15']",1,0.019802191659219582,9.528201659899896,-90.10262298583984,,
5_71,"['4_0', '3_5']",1,0.01955688938691596,12.47159561864295,-219.5316390991211,,
6_4,"['1_27', '5_43']",1,0.016663394500258555,12.151743908276071,-165.92359924316406,,
6_80,"['4_60', '4_19']",1,0.014567892311925963,9.03020710082973,-67.0523567199707,,
6_53,"['4_60', '5_87']",1,0.011741867201410653,6.595719734257845,-3.75,,
4_85,"['3_5', '3_3']",1,0.009455895481912602,6.593560174376862,-0.0,,
6_85,"['4_36', '5_8']",1,0.00032271106622739433,6.5936638386852495,-3.75,,
6_39,"['5_87', '5_12']",1,0.00032271106622739433,6.595719734257845,-3.75,,
6_67,"['5_87', '5_9']",1,1.6272042187004476e-05,6.5936638386852495,-3.75,,
5_87,"['3_5', '4_53']",1,0.0,6.593560174376862,-0.0,,
6_5,"['5_38', '5_38']",1,0.0,6.593560174376862,-0.0,,
6_8,"['5_8', '5_77']",1,0.0,6.593560174376862,-0.0,,
6_13,"['5_87', '5_16']",1,0.0,6.593560174376862,-0.0,,
6_23,"['5_12', '4_85']",1,0.0,6.593560174376862,-0.0,,
6_31,"['4_85', '5_16']",1,0.0,6.593560174376862,-0.0,,
6_40,"['5_8', '5_87']",1,0.0,6.593560174376862,-0.0,,
6_41,"['1_27', '4_85']",1,0.0,6.593560174376862,-0.0,,
6_42,"['5_55', '5_87']",1,0.0,6.593560174376862,-0.0,,
6_44,"['5_38', '4_85']",1,0.0,6.593560174376862,-0.0,,
6_51,"['5_16', '4_85']",1,0.0,6.593560174376862,-0.0,,
6_72,"['5_38', '5_31']",1,0.0,6.593560174376862,-0.0,,
0_1,[],2,inf,12.861251822270345,-402.93504333496094,,
6_79,"['5_55', '5_46']",2,inf,6.592609764711915,-3.75,,
4_0,"['3_0', '0_1']",2,0.12754179220756048,12.850984739692104,-398.5624771118164,,
6_46,"['5_61', '1_27']",2,0.12008641210685053,10.48036968763161,-129.11802291870117,,
6_64,"['4_85', '4_0']",2,0.11624889075604596,12.187507315921264,-289.3764953613281,,
6_76,"['4_85', '5_16']",2,0.09301911444361362,6.8443438115463735,-15.0,,
6_81,"['4_41', '4_19']",2,0.07395066844665814,10.753780245199273,-129.40999221801758,,
6_6,"['4_0', '4_85']",2,0.06873719267604045,12.183540964104845,-268.15250396728516,,
6_88,"['0_1', '5_22']",2,0.054312951514810595,12.840276261401263,-352.33145904541016,,
6_84,"['0_1', '5_15']",2,0.05396980647056533,12.726888925635304,-329.6850280761719,,
5_16,"['4_70', '1_27']",2,0.05117905143989243,8.394258538330554,-45.0,,
6_25,"['5_43', '5_87']",2,0.04989614287911133,9.509815069580286,-118.26522064208984,,
6_73,"['5_10', '5_73']",2,0.046620420145882385,11.711210766182637,-154.99740600585938,,
6_19,"['5_9', '5_16']",2,0.04597187070634668,9.371919920569564,-90.98735809326172,,
6_16,"['5_10', '4_41']",2,0.045453947270388026,9.543111212886956,-123.75,,
6_56,"['4_85', '5_15']",2,0.04447604515617282,8.19313169034427,-41.25,,
6_58,"['5_16', '5_76']",2,0.043433334178913124,11.265991523747658,-130.44672393798828,,
6_0,"['5_77', '5_38']",2,0.039767672668716905,7.8268126150296835,-35.701011657714844,,
4_60,"['3_3', '2_64']",2,0.038357911493336345,7.634855024258098,-17.040082931518555,,
6_7,"['5_12', '5_9']",2,0.03716368395511258,8.639784503600984,-49.01005172729492,,
6_48,"['5_31', '4_60']",2,0.03287797194276376,8.64663960042969,-55.427846908569336,,
6_15,"['5_71', '5_61']",2,0.029582461594714508,12.147612255414437,-181.6878433227539,,
6_57,"['5_87', '4_19']",2,0.028396652819478445,9.20498944982483,-85.1142807006836,,
