cand_id,parents,rank,distance,yield,irrigation,smts,max_irr_season
9_6,"['8_48', '8_44']",1,inf,14.389546033661063,-202.80723571777344,"[54.883045, 67.07994, 33.91788, 57.221478]",202.80723571777344
10_26,"['9_35', '7_49']",1,inf,12.712771817675934,-92.15554809570312,"[54.649204, 59.828056, 49.61979, 56.168694]",92.15554809570312
10_38,"['7_49', '9_35']",1,0.2560324406911643,13.058078305021677,-95.16060638427734,"[51.239002, 59.834682, 49.062084, 51.350105]",95.16060638427734
10_13,"['9_6', '9_44']",1,0.10027752227378384,14.18362260166623,-183.86830139160156,"[53.808964, 69.93209, 28.146765, 44.052696]",183.86830139160156
8_83,"['7_72', '7_79']",1,0.080204674053379,13.097045492641483,-95.75235748291016,"[48.22602, 53.578037, 40.06295, 52.905804]",95.75235748291016
10_63,"['9_6', '9_16']",1,0.08017869719018061,14.20036817299029,-189.7642364501953,"[53.78758, 66.04095, 29.700829, 64.12034]",189.7642364501953
10_80,"['9_84', '9_6']",1,0.07448258925826623,14.296669602125258,-195.28016662597656,"[50.94135, 59.55983, 32.47013, 58.89941]",195.28016662597656
10_53,"['7_49', '9_60']",1,0.06343894672341557,13.3614932742944,-99.6518325805664,"[42.65864, 56.6652, 47.409737, 54.95184]",99.6518325805664
10_17,"['9_5', '9_50']",1,0.061695471268845226,13.276997593664724,-97.01983642578125,"[41.532753, 52.859272, 40.706177, 52.795483]",97.01983642578125
10_40,"['9_6', '8_44']",1,0.05794518931537608,14.118961844587224,-167.60546875,"[49.547363, 59.100212, 39.801582, 54.66071]",167.60546875
9_27,"['8_24', '7_72']",1,0.05508852064833457,13.994733210961526,-151.8197479248047,"[36.469482, 56.537514, 40.710613, 60.387974]",151.8197479248047
10_89,"['9_0', '9_72']",1,0.04749725762103853,13.71117556749507,-121.97264862060547,"[29.178814, 49.084244, 39.2818, 41.988308]",121.97264862060547
10_49,"['9_72', '9_75']",1,0.0474718977849129,13.675786648797422,-111.39697265625,"[36.633842, 68.21748, 29.517841, 56.0687]",111.39697265625
10_2,"['9_72', '9_0']",1,0.046186938678047754,13.86393674034236,-127.44403839111328,"[28.630537, 53.342636, 32.60366, 44.69654]",127.44403839111328
10_4,"['9_5', '9_75']",1,0.03670441450981448,13.938657141971914,-136.74630737304688,"[36.067116, 56.95398, 33.409454, 40.746376]",136.74630737304688
10_43,"['9_43', '9_43']",1,0.02612429419543231,14.086861273767095,-165.01119995117188,"[40.953644, 37.984005, 39.661945, 51.702835]",165.01119995117188
10_64,"['9_16', '9_75']",1,0.02559224442403263,14.067814176846667,-153.82327270507812,"[39.00063, 62.56999, 34.392002, 50.737442]",153.82327270507812
10_86,"['9_60', '9_84']",1,0.025115250766461192,13.658524764543648,-109.61315155029297,"[38.146988, 56.480186, 54.293293, 49.631355]",109.61315155029297
10_10,"['9_84', '9_0']",1,0.0231228416641473,13.657481617005987,-108.45906066894531,"[35.59547, 54.506844, 33.625088, 49.016228]",108.45906066894531
10_52,"['9_38', '9_84']",1,0.020838647951955825,13.81028410773219,-124.15478515625,"[37.74903, 66.008446, 37.710407, 44.19243]",124.15478515625
10_33,"['9_84', '9_58']",1,0.02031371687892731,13.621065323393546,-105.4272232055664,"[32.74523, 55.795162, 34.35715, 45.13451]",105.4272232055664
10_32,"['9_50', '9_84']",1,0.017006923520781064,13.970702751213945,-142.13058471679688,"[41.081066, 60.33003, 32.00588, 48.99084]",142.13058471679688
9_84,"['8_13', '8_13']",1,0.014348215436303966,13.867799407396896,-128.42626953125,"[37.519638, 59.033424, 33.52679, 48.299156]",128.42626953125
10_75,"['9_60', '8_44']",1,0.013623150072933746,13.720674233479302,-122.74402618408203,"[42.76941, 63.976532, 52.55696, 46.58905]",122.74402618408203
10_1,"['8_83', '9_0']",1,0.0077417285962617,13.53012576610002,-99.845703125,"[36.91108, 57.77319, 35.232086, 51.55139]",99.845703125
9_43,"['7_5', '8_44']",1,0.007650058824746252,14.083094887373898,-164.5839080810547,"[40.890198, 38.30536, 39.670708, 51.70094]",164.5839080810547
10_34,"['7_49', '9_27']",2,0.075736565690877,13.169284392624222,-97.82879638671875,"[45.30662, 48.132256, 40.125046, 57.502926]",97.82879638671875
10_44,"['9_35', '9_2']",2,0.05585375525214993,14.367473630463904,-210.27987670898438,"[53.117043, 56.20987, 34.4434, 47.32623]",210.27987670898438
10_79,"['9_27', '9_89']",2,0.05323495922157845,13.208581647915858,-100.62317657470703,"[47.303513, 45.327393, 45.71006, 50.778008]",100.62317657470703
10_19,"['9_84', '9_10']",2,0.0522863670323752,13.491535682059261,-103.08456420898438,"[40.724434, 51.873642, 57.85778, 44.656246]",103.08456420898438
10_15,"['9_47', '9_35']",2,0.050597595566841826,13.749596930993832,-128.87376403808594,"[33.70029, 63.037403, 53.873436, 51.74613]",128.87376403808594
10_51,"['9_43', '9_13']",2,0.04481835917863913,14.077706227809268,-172.2218780517578,"[38.721977, 57.32178, 39.35362, 51.18333]",172.2218780517578
10_18,"['9_6', '8_44']",2,0.043703908618607776,14.27950546310965,-202.8326416015625,"[47.08082, 59.845215, 40.375294, 50.86221]",202.8326416015625
10_70,"['9_63', '9_63']",2,0.039222784733189485,14.269626193310263,-197.83677673339844,"[57.21792, 60.377003, 44.21264, 48.12855]",197.83677673339844
10_39,"['9_75', '8_24']",2,0.0382573903591981,13.993699025834426,-157.76109313964844,"[42.391823, 54.934616, 30.214394, 46.189354]",157.76109313964844
10_11,"['9_72', '9_35']",2,0.034856187315159826,13.666083188460005,-125.07173919677734,"[34.570705, 56.18697, 48.418648, 51.77819]",125.07173919677734
10_37,"['9_63', '9_38']",2,0.03258851642127881,14.110539911010958,-175.7521209716797,"[42.77962, 58.029522, 55.477524, 39.67896]",175.7521209716797
10_78,"['8_83', '9_75']",2,0.03210974218237652,13.929293742637432,-142.4276123046875,"[41.09464, 67.826454, 27.129904, 44.472107]",142.4276123046875
10_9,"['7_49', '9_6']",2,0.03007245060053063,13.57953489120044,-113.89148712158203,"[43.37816, 60.95597, 38.602386, 54.14021]",113.89148712158203
10_84,"['9_60', '9_13']",2,0.02978890764962538,14.033026872427925,-164.21630859375,"[37.27625, 64.29741, 55.523743, 52.82876]",164.21630859375
10_82,"['9_72', '9_10']",2,0.027416222028786734,13.9007369148287,-140.41273498535156,"[38.909653, 56.58792, 45.89433, 56.443043]",140.41273498535156
9_44,"['7_5', '8_44']",2,0.026260892357632612,14.259950302737959,-195.99185180664062,"[48.186707, 60.93654, 41.8075, 46.570118]",195.99185180664062
10_41,"['8_83', '9_27']",2,0.025823610710930582,13.599902668357782,-118.39530944824219,"[43.34688, 55.059338, 40.190784, 55.055054]",118.39530944824219
10_46,"['9_43', '9_0']",2,0.02559942998658126,13.818290140034058,-130.49798583984375,"[35.480736, 53.335022, 37.438553, 61.634518]",130.49798583984375
10_72,"['7_5', '9_6']",2,0.024846431383173065,14.019214567454094,-160.5082550048828,"[48.513695, 52.502758, 40.110924, 44.57305]",160.5082550048828
9_63,"['8_44', '8_59']",2,0.024487917258028402,14.271565457163831,-200.37973022460938,"[57.044888, 62.706238, 44.348278, 48.438923]",200.37973022460938
10_28,"['8_83', '9_5']",2,0.024103034539319543,13.191083923745573,-100.03489685058594,"[46.7025, 48.154877, 42.06028, 53.19553]",100.03489685058594
10_23,"['7_49', '9_63']",2,0.021894336404317833,14.082250349479542,-173.87094116210938,"[49.16343, 67.182846, 47.417107, 39.78189]",173.87094116210938
10_36,"['8_44', '9_35']",2,0.020887383242910985,13.96146594537691,-154.33583068847656,"[51.136528, 46.451073, 40.852894, 53.43398]",154.33583068847656
10_69,"['9_60', '9_63']",2,0.020066159392846408,14.065467365786805,-166.0637969970703,"[43.212864, 56.338787, 50.66772, 39.663383]",166.0637969970703
9_72,"['8_85', '8_76']",2,0.019165111605295562,13.95401422091749,-146.02532958984375,"[33.12704, 56.238155, 40.233288, 64.48589]",146.02532958984375
10_71,"['9_0', '9_16']",2,0.017347126061477806,13.620890347264991,-122.58187103271484,"[43.575302, 55.55651, 35.658222, 49.279915]",122.58187103271484
10_83,"['8_83', '9_43']",2,0.0076959222729273595,14.0380379363505,-164.2274627685547,"[35.624077, 53.55078, 45.13979, 49.636086]",164.2274627685547
10_76,"['9_6', '9_76']",3,0.10989148460862946,14.335192098676933,-219.4605712890625,"[61.813427, 58.89348, 37.96403, 45.98348]",219.4605712890625
10_48,"['9_6', '9_44']",3,0.062004685662205024,14.066297173648419,-177.1380615234375,"[52.336746, 63.376534, 36.10585, 40.32411]",177.1380615234375
10_16,"['9_50', '8_44']",3,0.05147369727350315,13.831173757476549,-144.1122589111328,"[44.36923, 52.48555, 42.89749, 51.990425]",144.1122589111328
10_3,"['9_50', '9_10']",3,0.04481997504372131,13.94625539033319,-148.4837188720703,"[36.005768, 51.97948, 51.107483, 57.459908]",148.4837188720703
10_6,"['8_44', '9_84']",3,0.042709046836961945,14.028823858841868,-167.9868621826172,"[37.445847, 58.622654, 47.002964, 52.90275]",167.9868621826172
10_27,"['9_60', '9_38']",3,0.04234649658701256,13.463579519890729,-106.8705062866211,"[42.7776, 58.62822, 45.071613, 50.82391]",106.8705062866211
10_88,"['9_10', '9_2']",3,0.0389705760476807,14.25377987450446,-200.31686401367188,"[65.88055, 65.927666, 39.96687, 60.752342]",200.31686401367188
10_58,"['9_50', '9_10']",3,0.03686461990136159,13.578948825300312,-119.80612182617188,"[46.60193, 47.116455, 56.5625, 42.00143]",119.80612182617188
10_57,"['8_44', '9_60']",3,0.03542896142229441,13.644991357526651,-132.17919921875,"[46.038025, 56.602436, 39.01292, 51.185047]",132.17919921875
10_25,"['9_44', '7_5']",3,0.03422818051724921,13.973790278095782,-160.36936950683594,"[49.865074, 51.884693, 44.09679, 45.905582]",160.36936950683594
10_61,"['9_5', '9_13']",3,0.03399782367803654,13.741580598291145,-138.50613403320312,"[45.14106, 56.41814, 40.83649, 53.811543]",138.50613403320312
10_54,"['8_24', '9_35']",3,0.033697374522875516,13.547723606879302,-118.99259185791016,"[48.087494, 54.959934, 47.875854, 48.031216]",118.99259185791016
10_45,"['9_72', '9_75']",3,0.03127162347082837,13.87277484530771,-147.0440216064453,"[47.391693, 53.107433, 29.313295, 47.84762]",147.0440216064453
10_14,"['9_6', '9_72']",3,0.02829960677622613,13.721258042333302,-133.83253479003906,"[45.78478, 62.03113, 40.096928, 65.51889]",133.83253479003906
9_50,"['8_83', '7_72']",3,0.025899432950097015,13.199965152261159,-101.30944061279297,"[47.192616, 55.12671, 37.986813, 49.98032]",101.30944061279297
10_59,"['9_5', '9_60']",3,0.025425022837418328,13.738496852553194,-134.9453887939453,"[41.507, 45.888912, 47.915565, 46.644196]",134.9453887939453
10_42,"['8_44', '9_10']",3,0.024254342277998386,14.060309179738315,-172.83592224121094,"[48.125336, 48.657604, 41.438953, 44.98963]",172.83592224121094
10_0,"['9_35', '9_89']",3,0.0234254847689694,13.447031783275074,-104.4803695678711,"[43.724262, 58.698933, 49.091892, 53.719807]",104.4803695678711
10_7,"['9_44', '9_6']",3,0.020966377205457763,14.085264756734073,-185.07286071777344,"[51.485233, 66.85591, 25.442812, 55.696358]",185.07286071777344
10_47,"['8_83', '9_50']",3,0.015561481623634826,13.203692890316225,-103.68964385986328,"[47.8162, 54.021107, 37.99863, 49.31814]",103.68964385986328
10_8,"['9_16', '9_27']",3,0.012267681900181435,13.961252999849071,-156.9186248779297,"[50.67308, 56.302197, 29.300716, 59.299805]",156.9186248779297
10_24,"['9_60', '8_24']",3,0.009616951426693422,13.523750644155644,-117.94950866699219,"[47.000893, 56.813694, 48.67939, 52.55343]",117.94950866699219
10_81,"['9_63', '9_6']",4,0.07236297170157391,14.331508578868336,-222.77288818359375,"[57.61989, 58.077705, 38.25203, 57.353783]",222.77288818359375
10_85,"['9_50', '9_43']",4,0.050478081944354984,13.801466485707083,-145.67526245117188,"[47.29837, 53.042786, 35.958317, 58.650948]",145.67526245117188
10_21,"['9_27', '9_43']",4,0.04640735308574224,14.22333780262845,-206.655029296875,"[48.202496, 51.082874, 42.237537, 45.85613]",206.655029296875
10_62,"['9_63', '9_60']",4,0.0436579013788272,13.90962849442678,-160.97406005859375,"[55.419857, 59.925316, 45.719215, 45.36125]",160.97406005859375
10_29,"['9_63', '9_27']",4,0.03810766437614862,14.065133067854505,-186.3752899169922,"[38.25689, 58.812695, 44.39165, 67.35521]",186.3752899169922
10_67,"['9_5', '9_35']",4,0.03139541996997926,13.416722069582615,-111.13549041748047,"[46.18666, 54.067802, 52.479595, 46.49125]",111.13549041748047
9_35,"['8_86', '8_53']",4,0.029727152154415765,13.295445123277267,-105.48082733154297,"[45.762764, 56.86333, 59.58771, 48.53777]",105.48082733154297
10_87,"['9_50', '9_89']",4,0.029690326267493003,13.317807021301485,-107.5974349975586,"[44.915424, 55.768555, 39.381485, 43.686832]",107.5974349975586
10_20,"['9_44', '8_83']",4,0.025366857298681482,14.045111596476062,-175.33761596679688,"[37.463673, 61.428963, 46.99492, 57.629906]",175.33761596679688
10_74,"['7_49', '9_13']",4,0.024492776523351398,13.590650215507166,-132.33413696289062,"[55.172085, 64.02494, 49.377106, 46.29007]",132.33413696289062
10_66,"['9_10', '9_58']",4,0.02310845285296225,13.735431330456063,-141.13436889648438,"[45.122875, 54.961483, 47.822563, 39.76008]",141.13436889648438
10_60,"['8_83', '9_6']",4,0.0226234348163879,13.537234714176714,-130.41934204101562,"[55.534943, 66.022736, 41.49459, 63.493816]",130.41934204101562
10_77,"['9_6', '9_2']",4,0.01943218676466653,13.902517085384497,-155.8657684326172,"[56.21219, 65.519516, 35.53609, 60.987114]",155.8657684326172
10_5,"['9_50', '9_60']",4,0.018072136052727103,13.286032353468022,-104.68531036376953,"[48.984043, 52.73875, 45.30101, 46.11825]",104.68531036376953
10_12,"['8_83', '9_47']",4,0.009876801145912566,13.529049853226903,-119.57644653320312,"[43.083954, 56.10678, 36.000668, 52.742863]",119.57644653320312
10_35,"['9_43', '9_44']",5,inf,14.226445249981364,-226.07467651367188,"[47.259773, 45.392056, 42.853027, 42.602795]",226.07467651367188
10_65,"['9_63', '8_83']",5,0.08225272139356363,14.210700017640425,-210.92874145507812,"[45.48057, 51.745617, 47.20923, 50.55878]",210.92874145507812
10_31,"['8_83', '7_49']",5,0.06148396477103977,13.40645864034349,-114.48969268798828,"[46.742573, 56.784237, 43.608448, 57.09258]",114.48969268798828
