cand_id,parents,rank,distance,yield,irrigation,smts,max_irr_season
8_84,"['7_20', '7_20']",1,inf,14.381366570481799,-231.89891052246094,"[58.12474, 64.96464, 42.11981, 45.67212]",231.89891052246094
8_83,"['7_72', '7_79']",1,inf,13.097045492641483,-95.75235748291016,"[48.22602, 53.578037, 40.06295, 52.905804]",95.75235748291016
7_5,"['5_31', '5_31']",1,0.12324050545792882,13.140797415318852,-104.45384979248047,"[64.41954, 42.44333, 47.68435, 54.7353]",104.45384979248047
8_44,"['7_88', '6_15']",1,0.06434169548275344,14.240261245030737,-182.6152801513672,"[48.288708, 61.948498, 36.817997, 53.192924]",182.6152801513672
8_59,"['5_31', '7_5']",1,0.06415049666636334,13.12610575702072,-103.82697296142578,"[64.436066, 42.279938, 47.826733, 55.098503]",103.82697296142578
7_49,"['5_83', '6_0']",1,0.06352843244466996,13.113184289894331,-97.234130859375,"[49.15753, 58.237743, 47.115673, 57.850433]",97.234130859375
8_24,"['6_71', '7_81']",1,0.05750355749435875,13.349562163768098,-107.79174041748047,"[47.56807, 52.964424, 46.449287, 51.487877]",107.79174041748047
8_22,"['6_71', '6_14']",1,0.05452878196216451,13.511446477925666,-111.51544189453125,"[42.924877, 63.08869, 44.502865, 42.284077]",111.51544189453125
8_53,"['7_68', '7_8']",1,0.05308253434059966,13.972330609948063,-149.45509338378906,"[42.62539, 54.609417, 39.58568, 54.206467]",149.45509338378906
7_20,"['6_5', '4_46']",1,0.050870262974480746,14.381366570481799,-230.11923217773438,"[57.81052, 65.38793, 42.143066, 45.417603]",230.11923217773438
8_86,"['6_71', '7_49']",1,0.047595003071241634,13.629734741658863,-115.3953628540039,"[38.146202, 57.39553, 49.215397, 51.245834]",115.3953628540039
8_76,"['6_71', '7_8']",1,0.041847859248932584,13.91661694992245,-142.3677215576172,"[36.156883, 60.73677, 41.02889, 47.94676]",142.3677215576172
7_72,"['6_71', '6_14']",1,0.041212409778968284,13.599838204996466,-112.0713119506836,"[40.0864, 55.481434, 36.494915, 48.60929]",112.0713119506836
8_8,"['7_81', '7_73']",1,0.039381947473105215,14.058491026781772,-169.6456756591797,"[50.006126, 57.08349, 43.51354, 42.32769]",169.6456756591797
8_82,"['7_53', '7_7']",1,0.034812515140081886,13.938888982230976,-148.38442993164062,"[44.140293, 58.393818, 45.36053, 50.185375]",148.38442993164062
8_23,"['6_71', '7_49']",1,0.03182761837158943,13.72331246182695,-122.1663589477539,"[39.282257, 53.78171, 53.110867, 42.129696]",122.1663589477539
8_13,"['7_72', '6_14']",1,0.03164237659550585,13.851672234042084,-126.96820068359375,"[37.509834, 58.82228, 32.8844, 48.30883]",126.96820068359375
8_18,"['7_79', '6_71']",1,0.03066927336434493,13.449501440494412,-109.76817321777344,"[42.780327, 58.539993, 42.812824, 48.66738]",109.76817321777344
8_48,"['7_7', '7_9']",1,0.030204519267111127,14.194237197331642,-172.05264282226562,"[61.779552, 62.916435, 29.075039, 62.79186]",172.05264282226562
8_85,"['7_78', '7_9']",1,0.028008085750514458,14.337899221787719,-192.62413024902344,"[62.057167, 63.296432, 35.053307, 56.863396]",192.62413024902344
8_77,"['7_72', '7_27']",1,0.02511677771941347,14.056973511080631,-166.60992431640625,"[39.68696, 59.046978, 41.904873, 45.796074]",166.60992431640625
8_12,"['5_31', '7_68']",1,0.022832115074787777,14.198939226735789,-175.64334106445312,"[47.779366, 58.633335, 32.844963, 46.7494]",175.64334106445312
7_7,"['6_0', '6_85']",1,0.018499748960717186,14.029201710492458,-159.63308715820312,"[53.16626, 64.882996, 34.867622, 58.071224]",159.63308715820312
7_8,"['6_83', '6_73']",1,0.018076409573507445,13.712153837345,-120.36688995361328,"[39.1379, 53.9944, 52.220493, 51.218616]",120.36688995361328
8_20,"['7_88', '7_88']",1,0.012425157714674399,14.007342355753027,-154.641845703125,"[40.356365, 59.061855, 44.754868, 47.437847]",154.641845703125
8_64,"['7_9', '7_81']",2,inf,12.91368179028035,-96.86333465576172,"[61.03775, 45.44861, 32.930782, 48.67042]",96.86333465576172
