cand_id,parents,rank,distance,yield,irr
26_9,"['21_43', '21_43']",1,inf,14.352371771926144,-451.0
32_58,"['29_86', '29_86']",1,inf,10.883161152545302,-0.0
35_74,"['34_55', '32_58']",1,0.06555781486607783,11.420549022686018,-88.25
37_51,"['36_29', '36_29']",1,0.05526120831106028,12.246542658986254,-129.0
37_9,"['36_40', '36_56']",1,0.05525191495964377,11.731855675364029,-115.5
37_28,"['34_55', '36_88']",1,0.04841271074014439,14.059304356192388,-236.5
37_84,"['36_25', '36_62']",1,0.04177833751583417,13.807174213924622,-197.125
34_55,"['33_48', '33_58']",1,0.027569103367364463,14.294745140881625,-326.75
37_16,"['36_31', '36_25']",1,0.023032978500155208,13.544366491488864,-174.75
35_31,"['34_55', '33_36']",1,0.022659480107626372,14.221243453133164,-294.25
37_1,"['34_55', '26_9']",1,0.020236665627527812,14.23566411489637,-299.5
37_19,"['36_27', '36_1']",1,0.019811977914871638,13.250902965580739,-160.5
37_4,"['36_29', '36_66']",1,0.019676878421946778,12.49045748399693,-132.375
37_38,"['35_27', '36_31']",1,0.0193041299765049,12.370804117549453,-130.125
37_39,"['36_19', '36_47']",1,0.01801933728585505,13.754123067847274,-192.875
37_74,"['34_55', '34_55']",1,0.01735290737197,14.281129051725747,-319.5
37_48,"['35_31', '36_56']",1,0.016067528092108097,14.200558580766454,-290.25
37_45,"['35_27', '36_63']",1,0.015748615253690812,13.467784683263783,-164.0
37_33,"['35_1', '36_82']",1,0.015031854619759482,13.669256692472121,-183.75
37_41,"['36_25', '36_40']",1,0.012483121953895912,14.12600682746274,-255.0
37_50,"['36_62', '34_55']",1,0.011883556908325921,14.130257028493265,-259.0
36_88,"['35_64', '35_84']",1,0.011575784581812878,14.289201340583933,-323.75
37_80,"['36_88', '36_82']",1,0.011190608669586473,14.112035238310224,-251.0
36_40,"['35_43', '35_84']",1,0.010601795622590246,14.177953071247106,-268.75
37_82,"['35_31', '35_27']",1,0.009655413591025943,13.720151662107597,-188.25
37_36,"['36_17', '36_31']",1,0.00873350031437992,13.208550907031832,-152.5
37_35,"['36_63', '36_27']",1,0.008142458879544,13.191199831092552,-151.25
37_85,"['35_31', '36_63']",1,0.007915592053890901,12.815753768697116,-136.875
37_71,"['35_27', '36_1']",1,0.006576583946274974,12.932102132591123,-137.25
37_89,"['36_17', '36_56']",2,0.07029121970044168,11.299558863527164,-113.625
37_76,"['36_88', '36_66']",2,0.04060132902392734,14.155422297902655,-288.5
37_10,"['36_63', '36_66']",2,0.03605587542993763,11.655860358343006,-118.125
37_55,"['36_27', '36_31']",2,0.03204912951177759,13.185487595541716,-153.625
37_64,"['35_27', '26_9']",2,0.02018974771034035,13.745651108423505,-240.75
37_23,"['36_29', '36_40']",2,0.020136977843201224,12.729932815752978,-146.625
37_43,"['36_40', '36_31']",2,0.018941611530962597,12.636535170627926,-138.375
37_66,"['36_83', '36_17']",2,0.018441651862349605,13.586354413828037,-186.0
37_30,"['36_88', '36_17']",2,0.018308598780083903,13.87973200702235,-247.25
37_58,"['36_19', '36_27']",2,0.017787733931601338,13.535356923170363,-181.5
37_59,"['36_66', '36_0']",2,0.01624334158797172,13.463682638930095,-178.375
37_21,"['34_55', '36_1']",2,0.01344487238777603,12.271144916795194,-131.625
36_82,"['35_1', '34_32']",2,0.012314765323940035,13.451129115867635,-165.875
37_40,"['36_27', '36_43']",2,0.011487552859791063,13.318774791258345,-165.125
37_31,"['36_40', '35_1']",2,0.010744381326426484,13.704650276172572,-195.25
37_2,"['36_82', '35_27']",2,0.010717457615831887,12.811797263490012,-149.625
37_54,"['34_55', '36_63']",2,0.01007118495180213,13.901399877691597,-250.0
37_81,"['35_31', '32_58']",2,0.00961805986559329,10.778023070977493,-0.0
37_44,"['35_31', '36_0']",2,0.009288216735983715,14.250837327394086,-322.0
37_37,"['36_40', '36_25']",2,0.009243338730586878,14.081255280096363,-253.5
36_31,"['35_75', '35_69']",2,0.00769188047643511,12.522658313662266,-138.0
37_3,"['35_31', '35_27']",2,0.004985568041702625,14.228602722812786,-321.0
36_29,"['35_16', '35_27']",2,0.0043942644636668,12.246721598932869,-130.125
37_77,"['35_27', '36_0']",3,0.1536020071912015,14.239501180858394,-429.5
37_46,"['36_47', '36_88']",3,0.07157170789159374,14.174337395994385,-371.5
37_22,"['36_56', '36_43']",3,0.027021014260626024,12.558267269647661,-143.625
37_42,"['35_27', '35_31']",3,0.0257647652066739,14.136406208032204,-303.5
37_25,"['35_31', '36_66']",3,0.024161667622149163,12.886141848394072,-158.875
37_49,"['36_17', '36_0']",3,0.018271618617321107,13.436809133021608,-189.25
37_18,"['26_9', '36_0']",3,0.016366875572941857,13.736604584003334,-245.0
37_0,"['35_31', '36_40']",3,0.01533331385152998,13.951088526051432,-254.0
37_8,"['36_27', '36_31']",3,0.014035904030224804,13.346537692923945,-184.25
37_20,"['32_58', '35_31']",3,0.010459422774195534,10.757676178875668,-1.0
37_60,"['36_25', '26_9']",3,0.009790358114030976,14.078225036954118,-303.0
37_29,"['36_19', '35_31']",3,0.009182796063479548,12.720568474871461,-153.125
37_6,"['32_58', '36_43']",3,0.009086873756766176,10.678395585982951,-0.0
37_75,"['36_31', '36_0']",4,0.1300533196047302,14.069236841546148,-382.25
37_69,"['36_0', '36_34']",4,0.06558731144552037,12.809720028655681,-223.0
37_73,"['36_63', '32_58']",4,0.04805851909519483,10.099981812358838,-9.5
37_72,"['36_19', '32_58']",4,0.04268473814415301,9.438396494778171,-1.5
37_7,"['34_55', '32_58']",4,0.021132065171540572,10.47759488646267,-37.25
37_87,"['35_1', '32_58']",4,0.016885940511408102,10.684953926506529,-121.0
37_57,"['32_58', '36_19']",4,0.014012804639824808,10.481011192642406,-38.25
37_14,"['36_62', '36_31']",4,0.0071344333639538895,13.902646494032542,-269.5
37_24,"['35_31', '26_9']",5,0.08586137445993856,13.702918421368008,-350.75
37_26,"['36_34', '36_59']",5,0.05489798041174637,12.939400575133053,-313.75
37_78,"['36_82', '32_58']",5,0.045654176184792714,9.65068023844778,-18.25
37_13,"['36_43', '36_66']",5,0.04422035488593899,10.44396631964362,-102.375
37_17,"['36_82', '36_34']",5,0.043353361354721676,9.976480573217387,-22.0
37_47,"['36_82', '35_74']",5,0.029199741236829287,10.417759507343675,-41.0
37_15,"['36_82', '36_34']",5,0.023720959922953103,10.595327854930629,-135.25
37_68,"['36_29', '35_74']",5,0.010186832467504504,12.260480851733629,-270.25
37_79,"['35_74', '36_29']",6,0.0531672488649608,8.750125412169139,-30.0
37_52,"['36_34', '35_74']",6,0.04580522206079714,9.874270137613419,-72.5
37_56,"['36_34', '26_9']",6,0.03606635863365382,10.250785180281131,-169.75
37_62,"['32_58', '36_82']",6,0.027567021651780405,10.196337019092683,-95.75
37_65,"['36_17', '36_66']",6,0.02401505933254232,10.118936437864296,-94.5
37_63,"['35_74', '36_1']",6,0.023884573163764133,10.410146354001522,-265.625
37_61,"['36_34', '36_47']",6,0.00976685178579849,12.642671341736989,-320.25
37_53,"['35_27', '32_58']",7,0.22546539351681125,5.015632389974693,-67.0
37_12,"['36_27', '35_74']",7,0.1668787032435202,3.067125749914728,-39.5
37_34,"['36_19', '32_58']",7,0.08010958288856558,9.000042098321767,-77.25
37_5,"['32_58', '36_31']",7,0.01907356684712539,9.675387015375634,-136.25
37_67,"['35_74', '36_63']",8,inf,1.3055644715753032,-51.5
37_86,"['35_74', '36_25']",8,0.20326552690328475,5.7339074087595225,-123.0
37_83,"['36_82', '32_58']",8,0.16938664199434234,2.917951809274972,-63.0
37_88,"['26_9', '35_74']",8,0.059266208451472076,9.672429992776884,-209.75
