cand_id,parents,rank,distance,yield,irr
9_43,"['8_68', '8_68']",1,inf,14.311561170831784,-552.5
10_13,"['9_63', '9_30']",1,inf,10.88265280632668,-0.0
10_83,"['9_74', '7_16']",1,0.06163736449714414,14.173466132255715,-539.75
10_89,"['9_80', '9_80']",1,0.05694767897982387,11.771466653184351,-119.75
10_78,"['7_74', '7_74']",1,0.051277784431225104,13.630359512944157,-334.25
10_61,"['7_81', '9_31']",1,0.04768022659084338,11.349053149421449,-78.25
7_81,"['6_83', '3_75']",1,0.028931988757166738,12.328386470496035,-248.75
10_25,"['7_81', '9_44']",1,0.028140762518456364,14.114475624812593,-401.25
7_74,"['6_83', '6_74']",1,0.02570660846237332,13.14339741206419,-287.5
10_57,"['9_30', '9_61']",1,0.02470136505408605,11.310038735189767,-45.25
10_56,"['3_75', '8_87']",1,0.024215422391111914,12.164938023176784,-152.0
10_33,"['9_30', '7_30']",1,0.02274564780557228,10.978203728839663,-18.0
9_63,"['6_10', '8_33']",1,0.013021655517281409,11.185909074187148,-23.0
10_23,"['9_55', '9_8']",1,0.006674167788445278,11.227576898611044,-25.0
10_75,"['9_30', '8_68']",1,0.005728992835840896,10.999627821961045,-22.25
9_74,"['7_81', '7_81']",2,0.09003259422271509,13.3795941670876,-363.75
10_16,"['3_75', '9_24']",2,0.08592761744207464,13.897716001282365,-515.0
10_2,"['7_81', '9_74']",2,0.06836979110815784,12.703782259570884,-302.75
9_21,"['7_30', '8_41']",2,0.05424642143136156,13.569065167508427,-415.0
10_65,"['9_44', '8_13']",2,0.044260989808369115,11.992812236150169,-235.875
9_61,"['8_88', '7_34']",2,0.04298673175975452,11.560079012582793,-120.25
10_51,"['9_76', '9_43']",2,0.04255363162680203,14.080059180066717,-524.25
10_1,"['9_44', '9_44']",2,0.030448128084885007,12.28017089033986,-249.125
10_50,"['9_43', '9_21']",2,0.02784069915130275,14.120582784691544,-564.0
10_34,"['9_48', '8_56']",2,0.027807932484402196,11.00846770419965,-25.5
9_44,"['8_13', '8_13']",2,0.024493331636800376,12.050440778847577,-244.75
10_38,"['8_13', '7_81']",2,0.020459349516205306,12.63630938418077,-298.0
10_26,"['7_81', '9_44']",2,0.016846962656580037,11.995378450759079,-241.5
10_3,"['9_21', '9_21']",2,0.01162252452898115,13.588622249786638,-427.0
10_24,"['9_21', '9_21']",2,0.011299953745320963,13.594526255440263,-460.5
10_28,"['9_21', '9_55']",2,0.004760009248630493,11.239197999638726,-79.5
10_49,"['8_56', '9_61']",2,0.0029898904897666086,11.348032417608598,-80.25
9_30,"['6_10', '6_10']",2,0.00015229422060784767,10.882634435518625,-0.0
10_45,"['9_74', '9_63']",3,0.051099224407806995,12.221033081153106,-357.75
10_74,"['9_76', '9_48']",3,0.04010199707563245,13.72600650555143,-516.375
10_20,"['9_21', '7_30']",3,0.035531581178789726,13.18016214346557,-399.125
10_58,"['9_43', '9_30']",3,0.03258849044884862,10.840797223368597,-52.25
10_88,"['9_43', '8_13']",3,0.023449998314484813,14.043311081941132,-553.75
10_79,"['9_56', '9_55']",3,0.009089026710609379,10.804626452616038,-0.5
10_63,"['9_55', '9_55']",3,0.008500034708127298,11.344812624347334,-86.25
10_84,"['8_56', '9_61']",3,0.004505209733062136,11.345740084565167,-88.75
10_21,"['9_30', '9_43']",3,0.0027857856109822733,10.464069701513328,-0.0
10_52,"['7_74', '9_8']",4,0.066456600915346,13.159232492118713,-480.25
10_46,"['9_43', '9_61']",4,0.06431928440020893,13.041501241936365,-444.5
10_55,"['9_30', '9_43']",4,0.041345451580012675,9.134156591330548,-2.25
10_85,"['7_81', '9_44']",4,0.027440259594366932,13.110429759361688,-467.0
10_19,"['9_30', '9_21']",4,0.020132559733896393,10.78260763161271,-6.25
9_55,"['8_33', '8_27']",4,0.0033377299870422,11.34454847481105,-87.0
10_42,"['7_81', '7_74']",5,0.045571619186396156,12.567864487561684,-556.25
10_72,"['9_74', '9_43']",5,0.040160061225143984,10.647918788764219,-110.5
10_76,"['8_56', '7_81']",5,0.03472403479361622,11.338499179969736,-135.0
10_59,"['9_30', '9_80']",5,0.03335652110094631,10.468552082755625,-42.0
10_43,"['9_31', '9_44']",5,0.029045944159571728,10.497485564687546,-89.75
10_62,"['9_31', '7_30']",5,0.02135813291752054,11.341841531979307,-269.5
10_10,"['9_30', '7_74']",5,0.02042476489304199,10.222274210539975,-8.5
10_80,"['9_74', '9_43']",5,0.015363984247099885,12.217142779125346,-462.25
10_15,"['9_9', '9_80']",6,0.039405566879445804,10.282974605218437,-121.0
10_66,"['3_75', '9_55']",6,0.03635493707991016,10.223220305616346,-101.625
10_82,"['9_56', '8_87']",6,0.015550003750058241,10.19737880551886,-20.0
10_35,"['9_31', '9_74']",6,0.009366652386621715,11.245172425596405,-143.25
10_0,"['9_74', '8_87']",7,0.05559272321757085,10.01837397709517,-61.75
10_18,"['9_44', '9_63']",7,0.04940295667440976,11.209757531831201,-317.25
10_41,"['9_44', '8_87']",7,0.023702073660342132,11.118968294293364,-164.25
10_48,"['9_55', '9_8']",7,0.017481599994697464,10.695580431476767,-143.75
10_27,"['8_56', '7_74']",7,0.008772097129009681,11.019095459930508,-146.25
10_36,"['9_31', '7_30']",8,0.11882654558360829,5.579907057223678,-81.25
10_54,"['9_74', '8_13']",8,0.04122219130818615,9.886620504623298,-141.75
10_39,"['9_8', '9_61']",8,0.035051786800446294,11.102857426852326,-226.75
10_32,"['7_81', '9_31']",8,0.02723600971564709,10.996583086847995,-186.25
10_29,"['9_24', '3_75']",8,0.025941182027522283,11.054405960204937,-196.5
10_31,"['9_63', '7_74']",8,0.02464972188852102,10.128999072141664,-173.75
10_12,"['9_55', '9_80']",8,0.015241502377830937,9.521140477149897,-86.75
10_86,"['9_61', '7_74']",9,0.09031615897490343,6.131277366696471,-143.375
10_77,"['9_80', '8_56']",9,0.04640082912481408,9.451768951897854,-147.25
10_14,"['9_24', '7_74']",9,0.044973708253869905,11.043805526518447,-217.0
10_67,"['9_21', '7_16']",9,0.037114972632969645,10.904622688708494,-199.5
10_8,"['7_81', '9_24']",9,0.025563731676653965,9.596732287490852,-152.5
10_64,"['9_21', '9_55']",10,0.10985332749333676,5.003502380945541,-159.25
10_69,"['9_55', '9_44']",10,0.05131107128806685,6.50073612677505,-169.5
10_30,"['7_74', '8_56']",10,0.023543217912782185,10.942958761085194,-452.0
10_73,"['9_55', '9_74']",10,0.014068866309587084,9.11676644580229,-174.25
10_53,"['9_80', '9_56']",10,0.010166381464104236,10.881086857267288,-248.5
10_5,"['9_63', '8_87']",11,0.04443381709335012,9.048895739207085,-180.0
10_17,"['9_74', '9_63']",11,0.03766012338124415,9.087459850264684,-261.875
10_87,"['7_81', '7_30']",11,0.024090812891617713,10.447744729658144,-277.25
10_40,"['8_13', '9_63']",11,0.024030739928112048,10.566737026229902,-293.5
