cand_id,parents,rank,distance,yield,irr
48_54,"['26_9', '26_9']",1,inf,14.353450718731008,-450.0
47_73,"['32_58', '32_58']",1,inf,10.883205164559847,-0.0
48_10,"['40_77', '46_40']",1,0.08914746559489939,11.444909294488104,-78.5
48_26,"['47_19', '47_87']",1,0.08122853102120584,12.243942028677745,-118.125
50_59,"['48_54', '49_55']",1,0.07430487140253952,14.338467285269394,-422.0
49_77,"['48_22', '48_10']",1,0.06836158692427229,11.718556723743763,-102.0
49_35,"['48_7', '48_55']",1,0.059316360868547524,11.331183951098534,-61.25
50_53,"['48_7', '49_61']",1,0.05736476119525355,14.264208385085038,-319.0
50_75,"['49_55', '49_55']",1,0.04960491677868042,13.573441231930142,-185.375
50_1,"['49_88', '48_3']",1,0.04861328661513685,14.163759743121,-305.25
50_27,"['49_10', '49_55']",1,0.04469187119213651,13.261034760522765,-162.75
50_65,"['48_54', '49_63']",1,0.03885344059921492,13.358166211210735,-174.375
49_55,"['48_18', '48_3']",1,0.038343511697533604,13.81506117855991,-199.75
50_31,"['48_3', '49_55']",1,0.0367636361521341,14.071732451198965,-250.25
50_22,"['48_55', '49_35']",1,0.024504150071216174,10.92487254242901,-6.5
50_14,"['49_55', '48_54']",1,0.024176059905554277,14.288869530510478,-348.5
50_85,"['48_3', '49_55']",1,0.022651011679795906,14.012231582308365,-225.0
50_83,"['49_46', '49_35']",1,0.02091321391579496,11.156061568778826,-33.0
50_35,"['49_6', '49_55']",1,0.0209001480386555,13.014099622372104,-147.25
50_54,"['48_3', '49_71']",1,0.019184308505582746,13.08466540140454,-148.875
50_46,"['49_63', '48_3']",1,0.01896444930472673,12.7555164185516,-131.25
50_71,"['49_55', '49_55']",1,0.0178263647696429,13.879551743231314,-206.25
48_3,"['47_3', '47_3']",1,0.014410279322509035,14.125500127417956,-266.0
50_81,"['49_55', '49_88']",1,0.014289580926656416,13.132396599661751,-151.5
50_38,"['49_88', '49_61']",1,0.013732892922425384,13.946978663017825,-220.5
50_47,"['49_38', '49_61']",1,0.012161574512073517,13.2821009580848,-171.75
50_11,"['49_46', '49_46']",1,0.011604156319838112,11.031736995394898,-25.5
49_46,"['47_73', '48_33']",1,0.011542420699293874,10.999463649046232,-23.75
48_55,"['47_63', '47_73']",1,0.010223903723134559,11.2979637680876,-44.5
50_57,"['49_88', '49_18']",1,0.0088657647928163,14.307537991297796,-350.25
50_5,"['49_38', '49_32']",1,0.008854507022099403,13.934829414968698,-217.0
50_63,"['49_83', '48_3']",2,0.08617741300419184,14.117285145159675,-300.75
50_88,"['48_26', '49_55']",2,0.07654387834095888,12.047585758549628,-129.0
50_41,"['49_55', '49_51']",2,0.05693994183737986,14.264430859233709,-401.0
50_44,"['48_54', '47_73']",2,0.05425519354872282,11.261318377192325,-101.0
50_61,"['48_26', '49_26']",2,0.03316285293689239,14.257983041861952,-368.75
50_25,"['47_73', '48_54']",2,0.025721379961760635,8.200256641537916,-2.25
50_33,"['49_77', '49_55']",2,0.021527758248451982,12.780718258915902,-168.0
50_72,"['48_7', '49_29']",2,0.021274335148747943,13.775659417224182,-209.75
50_17,"['49_6', '49_21']",2,0.01975276747937046,12.73660849906258,-136.0
50_24,"['48_3', '48_7']",2,0.01914176783484271,14.231596264115542,-337.25
50_20,"['48_54', '49_6']",2,0.01776405756870218,13.70892923283451,-202.5
50_82,"['49_43', '49_61']",2,0.017030122370981737,13.954108982970567,-235.0
50_28,"['48_7', '48_54']",2,0.013453609449009422,13.960180473675067,-247.25
50_23,"['47_73', '49_38']",2,0.013316769160947647,10.993266348337787,-43.25
