cand_id,parents,rank,distance,yield,irr
26_9,"['21_43', '21_43']",1,inf,14.352371771926144,-451.0
32_58,"['29_86', '29_86']",1,inf,10.883161152545302,-0.0
40_77,"['39_27', '26_9']",1,0.06351929344557859,11.59409675700857,-89.5
42_2,"['26_9', '41_22']",1,0.06268325884849409,11.816153325792712,-109.0
45_71,"['40_77', '32_58']",1,0.05892927409536659,10.927244569109726,-12.0
45_25,"['43_50', '44_8']",1,0.05051357356566434,14.334350046285419,-426.75
45_52,"['44_89', '44_78']",1,0.047156380106734425,13.108741709806074,-162.25
45_59,"['44_37', '44_23']",1,0.045876443664707216,12.964563569702506,-143.625
45_36,"['44_8', '44_78']",1,0.04016012120086932,12.714367870607527,-133.5
45_85,"['44_43', '44_43']",1,0.036823445862743165,14.141506373348033,-263.75
45_75,"['44_10', '44_23']",1,0.035292845145066656,14.27886732819255,-305.25
45_50,"['44_80', '44_78']",1,0.0317349391606445,13.774119803510644,-203.0
44_89,"['40_77', '40_77']",1,0.0315367224250494,11.448052949327455,-79.0
45_15,"['40_77', '44_89']",1,0.02926668813750801,11.536072054721789,-85.5
45_30,"['44_23', '44_80']",1,0.026472348006377353,13.566541022984406,-180.125
44_14,"['43_53', '40_41']",1,0.02502827641007354,12.527864564838854,-130.125
45_77,"['44_85', '44_23']",1,0.023468064432940083,14.003630572870767,-226.5
45_83,"['44_78', '44_14']",1,0.022222746431703827,11.91743825361426,-124.5
44_57,"['40_77', '43_29']",1,0.022120453955554294,11.38233643610859,-76.0
45_5,"['43_6', '44_4']",1,0.02055997179125001,12.39695216195296,-126.75
43_6,"['42_20', '42_60']",1,0.019652863051851224,11.898754953025117,-120.375
45_46,"['44_33', '44_14']",1,0.01941084387341357,13.860084598080295,-210.0
45_58,"['44_37', '44_88']",1,0.016566773089011604,13.04473124442315,-147.875
43_50,"['42_10', '26_9']",1,0.015025257959615432,14.33700800835056,-428.75
45_44,"['44_80', '43_2']",1,0.014416507198382195,13.715832033992026,-183.875
45_56,"['44_80', '44_43']",1,0.013059881498592897,13.904006206432541,-214.75
45_49,"['44_57', '44_57']",1,0.011815490204469342,11.332541667247535,-71.25
45_28,"['44_23', '44_43']",1,0.010153683455836919,13.864952501344131,-213.5
45_24,"['44_43', '44_27']",1,0.00449785137051873,14.291262919966902,-372.0
45_48,"['44_27', '44_27']",2,0.061494484890045616,14.284129475702724,-400.75
45_72,"['44_27', '43_50']",2,0.05617519761644333,14.32814974212695,-462.75
45_2,"['44_43', '43_2']",2,0.03649042310646004,14.129378085673318,-272.75
45_38,"['44_57', '43_2']",2,0.036360423976713414,12.253575539153706,-145.875
45_89,"['44_78', '26_9']",2,0.0301078592105428,12.748204547057583,-163.875
45_35,"['44_23', '44_14']",2,0.028965666067453648,12.059649652777725,-127.125
45_42,"['44_89', '43_2']",2,0.027629897180282352,13.983310760650307,-242.25
45_70,"['44_89', '44_14']",2,0.026563680816527883,12.540583311701285,-150.5
45_87,"['43_6', '44_37']",2,0.02572007484567119,11.559454554705729,-118.875
45_21,"['42_60', '44_27']",2,0.02472520087069538,14.21033825223258,-308.25
45_11,"['44_57', '44_33']",2,0.021213783159264508,14.273478727982237,-384.5
45_88,"['44_27', '44_33']",2,0.020112253776942448,13.576532070193625,-222.0
45_78,"['44_27', '44_14']",2,0.019175061155586502,14.264425230619793,-317.75
45_39,"['43_50', '26_9']",2,0.015496930859569146,14.303361475116986,-445.25
45_63,"['44_80', '43_6']",2,0.013903233451601415,13.00835375368545,-167.0
45_65,"['44_89', '44_89']",2,0.013079842686080635,11.328035223787133,-72.25
45_29,"['43_2', '26_9']",2,0.010332751542106966,13.720319829110585,-226.375
45_9,"['43_9', '44_27']",2,0.007516701557420118,14.26824099406667,-373.5
45_16,"['44_89', '44_57']",2,0.007082353514268105,11.330601480774595,-72.75
44_27,"['26_9', '43_5']",2,0.006279701777173891,14.276769520468306,-390.75
45_73,"['32_58', '32_58']",2,0.002268016996837166,10.883087989727326,-0.0
45_41,"['44_23', '32_58']",3,0.028968513060535904,10.859417991506684,-1.25
45_67,"['44_33', '43_50']",3,0.028958036579676563,13.789473296341999,-253.75
45_10,"['44_37', '44_57']",3,0.02424376701576204,14.162046288315093,-325.5
45_57,"['44_27', '32_58']",3,0.021280525075677154,10.268863158744654,-0.0
45_22,"['44_27', '43_6']",3,0.02021673806673375,13.740438578089467,-247.375
45_53,"['44_33', '43_50']",3,0.017414615612282,14.24855817692141,-442.75
45_32,"['42_2', '44_57']",3,0.016466937012418085,12.013015886338557,-163.5
45_7,"['44_35', '26_9']",3,0.015047712957368084,12.998670240537976,-187.875
45_45,"['44_89', '44_10']",3,0.01025370147887265,14.19514364411624,-376.75
45_17,"['32_58', '43_6']",4,0.05283052986109239,10.453846504138859,-5.25
45_43,"['44_57', '43_6']",4,0.04453833102642525,12.578472197269228,-236.25
45_79,"['44_89', '44_41']",4,0.03065918090163494,10.62230482445753,-46.5
45_54,"['26_9', '44_4']",4,0.030512284046688563,13.538486656036872,-250.75
45_68,"['40_77', '43_37']",4,0.02974509499927541,10.677316783526074,-51.25
45_47,"['26_9', '44_57']",4,0.026556069672925238,12.361374197723029,-216.5
45_4,"['43_50', '44_33']",4,0.021953174587515716,14.244602233804406,-453.75
45_12,"['43_50', '43_37']",4,0.015472447160874652,13.69999810916834,-318.0
45_82,"['43_9', '44_27']",4,0.015469624240579169,14.186433905455619,-378.0
45_61,"['26_9', '44_43']",4,0.014034032419116337,14.08967656663808,-335.0
45_31,"['44_88', '26_9']",4,0.010381682951571892,13.713313358368035,-329.75
45_40,"['42_2', '44_88']",5,0.14517987051876535,14.23693162621743,-523.75
45_27,"['44_89', '43_50']",5,0.0666660839704128,11.221527296702295,-282.75
45_55,"['43_50', '32_58']",5,0.06349474917300983,10.25427950591826,-20.25
45_19,"['44_57', '44_27']",5,0.030848933878757066,13.902300144726345,-342.75
45_8,"['44_43', '42_2']",5,0.019305842430113112,14.048970385140361,-389.5
45_37,"['26_9', '44_89']",5,0.017407182672101725,14.177112420225779,-435.5
45_69,"['44_23', '44_57']",5,0.01606067030538505,13.856728648981056,-335.0
45_6,"['44_57', '43_9']",5,0.012787524134762855,13.01190949248809,-330.5
45_33,"['44_10', '44_57']",6,inf,14.210212899149292,-563.75
45_1,"['32_58', '44_4']",6,0.1481641393003572,9.156609315039585,-44.25
45_0,"['43_50', '44_57']",6,0.1119963977032106,14.112324481850743,-483.75
45_23,"['44_33', '43_50']",6,0.04714267291910143,13.296990108821083,-351.0
45_86,"['44_78', '43_37']",6,0.03191087076784233,10.203030391234966,-49.5
45_66,"['43_2', '43_37']",6,0.030371215210575623,13.835865897677314,-355.5
45_34,"['44_8', '44_89']",6,0.021305916606826184,13.878174100900262,-392.75
45_84,"['44_10', '40_77']",6,0.006375598388709568,13.986666675250595,-444.25
45_20,"['44_57', '44_33']",7,0.035485316203453784,13.365499511393669,-370.5
45_81,"['43_37', '44_88']",7,0.03455202927265644,9.9991359427449,-50.75
45_51,"['43_2', '40_77']",7,0.01400128847388541,13.593713800023327,-371.5
45_62,"['44_23', '44_57']",7,0.01281334557797245,13.695252582207345,-373.0
45_26,"['32_58', '44_14']",8,0.2789519171977951,6.971735976979334,-54.75
45_74,"['42_60', '42_2']",8,0.047923238572114654,9.87381303068057,-150.0
45_64,"['26_9', '44_57']",8,0.03318489296202022,11.788029439374771,-434.25
45_76,"['44_37', '44_89']",9,0.15951102319310298,5.444367822098937,-61.875
45_3,"['42_2', '44_27']",9,0.10094173707738076,8.482559537499721,-171.0
45_14,"['43_37', '44_4']",9,0.09156928803824403,9.546188088482035,-194.75
