cand_id,parents,rank,distance,yield,irr
3_2,"['2_49', '1_67']",1,inf,14.290961612395012,-721.25
3_54,"['2_41', '2_41']",1,inf,10.878724688725601,-0.0
3_30,"['2_69', '2_49']",1,0.06946888861061112,12.666088874316138,-353.625
3_85,"['2_18', '2_18']",1,0.057173651910835614,12.679661485172346,-443.5
3_74,"['1_16', '2_8']",1,0.038154405623083906,11.343619106886843,-137.25
1_16,"['0_48', '0_164']",1,0.02868243286455497,11.298992256033861,-52.25
3_75,"['2_18', '2_23']",1,0.028595843381922413,11.963047415241675,-143.75
1_67,"['0_225', '0_233']",1,0.024631729021162407,14.271376108135485,-620.75
3_84,"['2_57', '2_69']",1,0.02053678724409973,14.138270144686171,-459.0
3_71,"['2_39', '2_6']",1,0.014801331213933518,12.50197366193955,-268.25
3_77,"['2_41', '2_69']",1,0.011037362969681271,11.314381082104529,-68.0
2_41,"['0_120', '0_120']",1,0.0037369671024186485,10.878724688725601,-0.0
2_46,"['0_228', '0_261']",2,0.047577711339629195,12.068449941863733,-398.75
3_59,"['2_13', '2_81']",2,0.04179919170087101,14.106917135957342,-610.0
3_8,"['2_69', '2_81']",2,0.037643960526776064,13.924459872660147,-506.375
3_43,"['1_67', '2_14']",2,0.03204556548431992,11.43193733616646,-229.25
2_84,"['1_76', '1_18']",2,0.029724100940794414,13.975164720636451,-517.0
3_88,"['2_57', '2_8']",2,0.02286853550800967,11.295382375993913,-94.75
3_27,"['2_37', '2_9']",2,0.020413674300387222,11.14577777952966,-61.0
3_48,"['2_41', '1_16']",2,0.01985335017915505,11.211559277125879,-71.5
2_18,"['1_84', '0_225']",2,0.01805907195833604,12.602864557795492,-417.75
2_80,"['0_261', '1_18']",2,0.014823582877622272,14.281341539037683,-728.5
3_73,"['2_8', '2_69']",2,0.014778750536198405,11.319199039490067,-147.25
2_57,"['1_18', '1_25']",2,0.014728975724771456,14.282011830062089,-745.25
3_65,"['2_41', '2_81']",2,0.00386981764378672,10.799756540713512,-0.0
3_19,"['2_46', '2_45']",2,0.0028439617320153206,11.352165223215092,-161.0
3_76,"['2_57', '2_81']",3,0.12744754848057033,14.281714183611815,-746.75
3_46,"['2_84', '2_84']",3,0.1189714075281024,13.28112334589216,-536.75
3_50,"['2_8', '2_84']",3,0.05041698022945101,11.293500238384553,-109.75
3_32,"['1_16', '2_8']",3,0.044222901551929525,11.374701314029988,-388.75
3_64,"['2_41', '2_57']",3,0.03776582501300478,11.115720030109363,-97.75
3_17,"['2_80', '2_84']",3,0.029842168529597903,14.24922703669399,-734.0
3_80,"['1_16', '2_41']",3,0.02850901137960418,10.832881945007518,-77.25
3_52,"['2_39', '2_26']",3,0.0283435811525919,11.361435234633303,-331.25
3_0,"['2_41', '2_76']",3,0.02530205572848786,11.350433674194587,-202.5
3_57,"['2_84', '2_57']",3,0.023777288113895984,12.488897316640509,-451.5
3_31,"['1_67', '2_73']",3,0.023170960491446093,13.993243711569182,-611.25
3_10,"['2_8', '2_62']",3,0.02035826848246522,11.388018213924381,-410.5
3_38,"['2_84', '2_46']",3,0.017511855525802998,11.47513308472394,-438.5
3_60,"['2_74', '1_39']",3,0.012190751380164568,11.864714438199787,-446.0
3_44,"['2_38', '2_6']",3,0.008943866644995016,10.707958892061528,-0.0
2_8,"['0_120', '0_264']",3,0.00397421053604057,11.345361738855283,-162.5
3_26,"['2_69', '2_18']",4,0.07819777581032036,13.670269097440507,-668.5
3_62,"['2_9', '2_23']",4,0.0361404140744741,11.853990955478457,-513.25
2_62,"['0_264', '1_51']",4,0.025562844076108992,11.350099698494539,-209.25
3_34,"['2_67', '2_46']",4,0.015415404165984317,11.389031177129471,-492.5
3_66,"['2_8', '2_8']",4,0.014883955581002676,11.345361738855283,-164.5
3_6,"['1_67', '2_57']",4,0.013070845156628527,12.391563862816545,-515.0
3_51,"['2_39', '2_46']",4,0.006811764782313332,11.36118297129107,-446.0
3_49,"['1_67', '2_41']",4,0.006772711913942124,10.685163701985873,-0.0
3_14,"['1_39', '2_9']",5,0.01799333868743967,12.382287196658528,-553.0
3_11,"['2_8', '2_84']",5,0.0171752985688445,11.1622171627404,-182.75
3_69,"['2_18', '2_41']",5,0.015225887958092302,11.33364647635166,-258.75
3_16,"['2_41', '2_6']",5,0.007891521072257978,10.62988196415601,-0.0
3_5,"['2_37', '2_72']",6,0.06672495851375321,11.537801304986962,-565.0
3_56,"['2_74', '2_69']",6,0.06471390953165788,10.297839647619368,-36.25
3_53,"['2_46', '2_84']",6,0.05562330802365968,12.354128478539044,-584.5
3_72,"['2_57', '2_41']",6,0.05516479954741936,9.088537135843286,-0.0
3_35,"['1_16', '2_10']",6,0.02487957129251129,10.54539675320194,-249.25
3_63,"['2_84', '2_18']",6,0.004245780999244481,11.125212214592628,-416.75
3_9,"['2_8', '2_46']",7,0.0831748481992916,8.583255371772573,-160.75
3_79,"['1_39', '2_9']",7,0.04051787529564898,10.351445918111597,-315.375
3_41,"['2_49', '2_8']",7,0.033248231971151614,7.5049831052531815,-69.5
3_70,"['2_76', '1_16']",7,0.032922518185634415,10.835644322286242,-676.5
3_21,"['1_16', '2_41']",7,0.031181982305399064,9.260944780874368,-251.5
3_29,"['2_67', '1_67']",7,0.01442853796840343,10.594188959570625,-503.0
3_42,"['2_14', '1_16']",7,0.009874427080876796,10.788270055852827,-513.5
3_7,"['2_84', '2_62']",7,0.0074444978669970675,10.310096108139115,-264.25
3_61,"['2_49', '2_76']",8,0.0896517245926366,6.58742007970829,-175.75
3_68,"['2_46', '2_23']",8,0.0767696445738881,5.319888655614358,-155.75
3_1,"['2_46', '2_62']",8,0.06621102027835946,9.612250196659717,-309.25
3_13,"['1_16', '2_57']",8,0.03918285828293039,9.54073429741814,-268.75
3_12,"['2_62', '2_18']",8,0.036902973304966585,7.305110062716826,-263.5
3_45,"['1_16', '2_81']",8,0.03309959270664399,10.222006282135176,-434.5
3_3,"['2_74', '2_14']",8,0.03225970792241225,10.323848062584712,-697.75
3_81,"['2_67', '2_84']",9,0.19647805593512727,10.100423132412946,-861.875
3_28,"['2_46', '2_67']",9,0.1064930651215599,2.873782415970318,-186.25
3_15,"['2_6', '2_62']",9,0.05029429635651056,8.693448625075524,-398.0
3_67,"['2_62', '2_62']",9,0.032052787981092255,6.339364951475631,-225.5
3_25,"['2_74', '2_46']",9,0.0193245411122034,9.257540244725773,-434.875
3_23,"['2_45', '2_8']",9,0.015822860738563163,10.078164755034377,-459.0
3_4,"['2_84', '2_6']",9,0.01339992519366862,10.081909694449902,-499.875
3_37,"['2_18', '2_6']",10,0.063626693418074,10.047459576338612,-695.0
3_47,"['1_16', '2_57']",10,0.06351204290202536,5.201140136149297,-248.0
3_58,"['2_81', '2_6']",10,0.04447762334167422,9.49738528203709,-478.625
3_40,"['2_74', '2_62']",10,0.04394809395328697,7.644328389818357,-420.25
3_36,"['2_76', '2_8']",10,0.03079636507414331,6.1404687661328,-392.0
3_33,"['2_57', '2_18']",10,0.014371030687670566,6.154705994046941,-416.25
3_89,"['2_18', '2_74']",11,0.10349425930733012,3.8346448797245416,-328.75
3_39,"['1_39', '2_62']",11,0.09660201750449969,7.80070447835528,-489.25
3_82,"['2_74', '2_69']",11,0.08151080932644342,4.839555551565347,-442.5
3_24,"['2_57', '2_67']",11,0.070727081394979,9.078058845783874,-656.0
3_20,"['2_84', '2_10']",11,0.05386532301205805,2.8556714881095924,-295.0
3_22,"['2_57', '2_67']",12,0.10580156357494347,4.324431249935931,-470.75
3_18,"['2_84', '2_67']",12,0.08355519928005928,7.148816732633387,-584.0
3_87,"['2_67', '2_84']",13,0.05859748658245542,3.866979877044772,-547.25
3_55,"['2_57', '2_18']",13,0.0485517233282908,6.34510475565059,-635.125
3_83,"['2_81', '2_57']",13,0.03171987516814588,6.227439074878019,-631.25
3_86,"['2_39', '2_49']",14,inf,5.916158363984932,-915.5
3_78,"['2_67', '2_18']",14,inf,2.7627984633332874,-551.5
