cand_id,parents,rank,distance,yield,irr
11_31,"['7_74', '7_81']",1,inf,14.335224706409672,-444.0
15_45,"['13_43', '13_43']",1,inf,10.883006026132449,-0.0
16_22,"['15_88', '13_27']",1,0.051307103789640755,13.41362527048054,-274.0
15_88,"['14_15', '14_23']",1,0.049260003846954996,11.592893655431194,-128.0
16_52,"['11_31', '15_65']",1,0.03867311196210603,14.215239900766255,-382.0
14_21,"['13_27', '13_19']",1,0.03506791744984504,13.56409958303379,-307.25
15_18,"['14_15', '14_5']",1,0.030151993044774325,12.974681888008067,-163.125
15_15,"['13_82', '13_82']",1,0.029653154718726704,14.298644954842425,-419.0
16_5,"['15_15', '15_45']",1,0.027129649650809266,11.349613122321283,-76.0
16_24,"['15_74', '15_45']",1,0.02503083195210781,11.20112669469793,-57.0
14_15,"['13_48', '10_89']",1,0.021466261648877376,14.128230068961324,-344.0
16_33,"['15_8', '15_8']",1,0.020427977121228635,13.732953482321514,-324.25
16_19,"['15_45', '15_75']",1,0.02038242484854041,10.897823765017122,-13.25
15_66,"['14_15', '14_21']",1,0.01592088735518805,12.214887833347948,-142.125
16_60,"['14_21', '11_31']",1,0.012721136767619622,13.457810024444905,-287.0
16_11,"['14_23', '13_68']",2,0.05144443306925723,13.958235782142912,-411.25
16_43,"['15_15', '14_15']",2,0.04589782320814672,11.540730725155809,-211.125
16_2,"['15_20', '14_21']",2,0.03768487027384735,13.516486320238457,-351.25
16_68,"['15_88', '15_68']",2,0.030265648371466246,12.371593779782371,-221.0
16_0,"['15_66', '15_81']",2,0.027637062991800056,12.289192199303127,-220.5
16_87,"['15_35', '15_68']",2,0.026053107372964356,13.503728170664209,-313.625
16_14,"['11_31', '14_21']",2,0.013880597330866877,14.323343238261938,-449.75
16_70,"['15_65', '15_88']",2,0.012746101656316764,11.32603621878563,-77.25
13_68,"['12_27', '12_32']",2,0.010941515949526949,13.318365042661814,-293.625
16_88,"['14_22', '15_45']",2,0.003826590525506539,10.874841885253536,-0.75
16_53,"['14_22', '15_45']",2,0.002381374285758797,10.853009840149266,-0.0
16_57,"['15_15', '15_66']",3,0.07660182080892164,14.313919923727251,-495.75
