cand_id,parents,rank,distance,yield,irr,mulch
43_63,"['39_51', '39_51']",1,inf,0.017436302348950487,-0.0,-99.97440338134766
0_106,[],1,inf,0.0,-0.0,-99.91720123291016
44_5,"['41_30', '41_30']",1,inf,14.384445760336366,-611.0,-15.014164924621582
46_38,"['45_1', '44_55']",1,inf,13.848509856533317,-615.5,-2.2853862285614013
20_89,"['6_62', '6_62']",1,inf,11.226327412863716,-0.0,-0.1302274402230978
45_63,"['42_11', '42_11']",1,inf,0.010168493921306965,-21.0,-0.012630743440240622
46_5,"['45_7', '44_61']",1,0.2432114507178233,11.889628500549778,-174.0,-48.802740478515624
44_41,"['43_38', '43_3']",1,0.12656124071431138,10.33395933037463,-0.0,-90.78625869750977
46_32,"['45_7', '44_61']",1,0.08706611384317935,12.886810142117705,-220.5,-41.33088321685791
44_61,"['43_73', '43_73']",1,0.08260413979515624,13.37748766451341,-247.125,-43.206565284729
46_29,"['44_5', '45_43']",1,0.07973982608099991,14.352896380641198,-556.25,-22.6572226524353
46_23,"['45_38', '45_62']",1,0.07821049129830349,0.0,-0.0,-72.36926956176758
46_19,"['45_77', '45_7']",1,0.07231847341564654,14.110116863608692,-393.5,-10.52465009689331
46_64,"['45_63', '44_5']",1,0.07104300798628858,11.481825020565259,-205.5,-29.32927360534668
46_84,"['45_31', '44_5']",1,0.07002271434903248,14.264649756419818,-589.5,-3.7508434414863587
46_85,"['45_77', '45_31']",1,0.06320571727143452,13.804219866849675,-333.75,-4.675015640258789
46_20,"['45_62', '45_68']",1,0.060340629525743816,13.766602518003356,-277.5,-26.426476097106935
45_7,"['44_24', '44_18']",1,0.055644992714733985,12.687521763783723,-206.25,-30.73700408935547
46_6,"['45_53', '45_77']",1,0.05530289308197088,14.037133208422995,-361.5,-20.81105546951294
43_3,"['20_89', '42_11']",1,0.05420607646940853,6.980040047396535,-116.625,-0.04835397647693753
46_47,"['20_89', '20_89']",1,0.051986407402876154,11.209218219424278,-0.0,-0.14255350977182388
46_73,"['45_18', '45_53']",1,0.05190964081778396,14.16678377902139,-509.5,-21.87856731414795
46_62,"['45_31', '45_32']",1,0.043058874781374046,14.006442040764464,-458.5,-9.856881237030029
46_14,"['45_1', '45_53']",1,0.04217128645414362,12.82072287737995,-266.625,-26.429660701751708
46_36,"['45_79', '45_54']",1,0.03809467062537084,13.873657008722043,-605.25,-3.5035224676132204
46_82,"['44_5', '45_53']",1,0.037989196441013465,14.328728708816078,-596.0,-15.972589492797852
46_40,"['45_44', '45_62']",1,0.03651277442026565,0.0,-0.0,-35.03767805099487
46_11,"['44_5', '45_7']",1,0.0361979317276926,14.176032532361784,-517.0,-19.688582611083984
