cand_id,parents,rank,distance,yield,irr,mulch
22_64,"['7_20', '7_20']",1,inf,0.017433699647788164,-0.0,-99.9713134765625
0_106,[],1,inf,0.0,-0.0,-99.91720123291016
27_74,"['25_46', '25_46']",1,inf,14.370053571763009,-584.75,-23.165696239471437
26_46,"['18_15', '18_15']",1,inf,14.362317482581409,-779.25,-20.746144104003907
20_89,"['6_62', '6_62']",1,inf,11.226327412863716,-0.0,-0.1302274402230978
28_85,"['6_53', '6_53']",1,inf,0.009094212596517095,-21.25,-0.01404532054439187
29_89,"['28_23', '28_39']",1,0.19949853566605125,13.03721878134927,-357.75,-37.000779151916504
29_50,"['28_85', '27_81']",1,0.10329064264080903,9.405295254864237,-198.75,-0.1260622449219227
29_76,"['28_39', '28_87']",1,0.09991250130503924,14.192286517548808,-487.0,-51.76174659729004
29_31,"['27_81', '28_13']",1,0.09455430983706227,12.523300273204665,-217.125,-52.75010585784912
29_56,"['28_69', '26_46']",1,0.09238850905450044,13.666142298386111,-457.75,-41.1501070022583
29_88,"['28_76', '28_69']",1,0.09024921175111034,14.215837160800774,-532.0,-8.010182881355286
29_38,"['28_69', '28_20']",1,0.0828422306330208,13.238289136585815,-420.25,-13.610375261306762
29_34,"['28_84', '28_24']",1,0.07482591748463926,6.782643886575789,-0.0,-73.58471641540527
28_20,"['27_67', '26_83']",1,0.0664587031376575,11.892645459507039,-208.125,-65.06277294158936
29_47,"['28_13', '27_81']",1,0.06195724200419743,13.6472109336835,-406.0,-16.39463667869568
28_68,"['27_21', '20_89']",1,0.05526965592756761,8.606425437643926,-0.0,-0.3339280918240547
29_14,"['28_87', '27_67']",1,0.05333178527910793,14.265965071046702,-548.0,-42.8806037902832
29_6,"['28_65', '28_87']",1,0.05129477496240894,11.781180538517855,-229.875,-47.81510543823242
29_65,"['28_80', '27_19']",1,0.04966202050203628,12.787393068785233,-265.25,-5.640534615516662
29_3,"['28_13', '28_80']",1,0.04768118563748645,14.063240189972683,-510.75,-15.759543895721436
29_40,"['0_106', '28_68']",1,0.042605268852707594,0.0,-0.0,-85.57539520263671
29_87,"['28_13', '28_65']",1,0.039835748645570684,14.340158514446244,-646.25,-12.426018571853637
29_68,"['28_85', '0_106']",1,0.034762046846435864,0.0,-0.0,-78.53041076660156
29_69,"['28_68', '28_68']",1,0.030707097126631087,8.638076927068463,-0.0,-0.310248763859272
29_48,"['28_20', '0_106']",1,0.02950300558529916,0.0,-0.0,-92.41735305786133
29_42,"['26_46', '27_74']",1,0.024608252817494927,14.32533785402328,-555.0,-23.01099500656128
29_4,"['27_67', '28_80']",1,0.023932241481464455,11.779002786709537,-236.75,-17.638782787323
29_51,"['27_74', '28_87']",1,0.019277997272003224,14.096392111073175,-458.75,-34.11665868759155
29_85,"['28_85', '0_106']",1,0.018068852455023533,0.0,-0.0,-97.5711456298828
