cand_id,parents,rank,distance,yield,irr,mulch
49_6,"['43_63', '48_66']",1,inf,0.01530208564123372,-0.0,-99.97452278137207
0_106,[],1,inf,0.0,-0.0,-99.91720123291016
44_5,"['41_30', '41_30']",1,inf,14.384445760336366,-611.0,-15.014164924621582
20_89,"['6_62', '6_62']",1,inf,11.226327412863716,-0.0,-0.1302274402230978
49_2,"['48_59', '48_59']",1,inf,0.010098253930465397,-22.5,-0.011837326223030686
49_73,"['48_38', '48_63']",1,0.13972833507732896,13.7936536027707,-259.0,-58.299615478515626
49_84,"['48_18', '48_83']",1,0.11237528286303526,14.295481336463524,-517.25,-18.907224130630492
49_54,"['48_63', '48_47']",1,0.10480226307625946,12.448181556622387,-190.125,-38.05473575592041
49_60,"['20_89', '43_63']",1,0.1001444341991101,8.5626950399025,-0.0,-50.49880657196045
49_5,"['48_44', '47_54']",1,0.09391761955211414,11.707645168972212,-159.375,-59.149526596069336
49_48,"['48_84', '47_71']",1,0.08527562115025421,14.278822097883193,-651.0,-1.9703972339630127
49_13,"['48_2', '48_22']",1,0.08431053229518154,11.245859161080928,-81.75,-3.9267109394073487
49_76,"['48_66', '48_59']",1,0.07488230158223916,3.879146609964502,-0.0,-32.77674407958985
49_19,"['44_5', '44_5']",1,0.06987881724705008,14.383795641211643,-610.75,-13.713088512420654
49_51,"['48_76', '48_84']",1,0.06885234597608618,14.182716910278405,-475.75,-3.821269226074219
49_29,"['48_2', '48_63']",1,0.06816190655853119,13.923959000945226,-350.75,-29.67420301437378
49_23,"['48_83', '48_63']",1,0.06362536068159592,12.780470389835694,-221.25,-27.147355842590333
49_4,"['48_18', '48_6']",1,0.06037535826817209,14.279326452237706,-397.25,-26.27025451660156
49_18,"['44_5', '48_84']",1,0.05697833177709219,14.25999210796795,-469.5,-16.183131599426268
49_26,"['48_76', '48_2']",1,0.05343161449948989,14.023098518926336,-411.75,-18.224697017669676
49_37,"['48_88', '47_71']",1,0.048280436146210616,13.575738883297598,-312.25,-4.014847123622895
48_6,"['47_65', '47_24']",1,0.047742998959395724,13.712649580908717,-289.0,-21.98910446166992
49_80,"['48_44', '48_6']",1,0.046872726390804705,13.436164848359407,-227.125,-48.57697238922119
49_11,"['48_63', '48_26']",1,0.04487540432482175,12.344200523837426,-207.75,-7.470342803001404
48_66,"['43_63', '47_1']",1,0.04455468528890958,0.1534007413004407,-0.0,-78.98982048034668
49_71,"['48_47', '47_54']",1,0.0391917764405322,12.842484565724408,-221.625,-18.761039543151856
49_14,"['48_87', '48_12']",1,0.03823445212862776,13.711862741361818,-305.25,-10.706005239486695
49_36,"['48_52', '48_88']",1,0.03780203809709948,11.928923968317818,-180.0,-10.877194738388061
49_7,"['48_2', '48_52']",1,0.036887457112688225,12.527927059176315,-283.125,-11.123652601242066
49_32,"['20_89', '0_106']",1,0.036824917350349796,0.0,-0.0,-79.97855262756347
46_5,"['45_7', '44_61']",1,0.03669967535945566,11.889628500549778,-174.0,-48.802740478515624
49_88,"['47_54', '48_83']",1,0.0329946323641719,14.345824363709246,-545.25,-26.44169178009033
49_46,"['48_76', '48_12']",1,0.030844534171161838,13.945236532752896,-408.75,-4.525094652175904
49_15,"['48_83', '48_52']",1,0.02773666908024501,13.546480972483781,-298.0,-4.843784666061401
49_81,"['48_63', '47_71']",1,0.02719496971936638,13.943219260484591,-367.25,-25.56570472717285
