cand_id,parents,rank,distance,yield,irrigation,yield_0,irr_0,yield_1,irr_1,yield_2,irr_2,yield_3,irr_3
20_81,"['14_26', '14_26']",1,inf,13.301337330871585,-343.9082336425781,13.392788092611186,444.7525939941406,11.474348117493633,120.0,14.498252269577714,444.99822998046875,13.83996084380381,365.8821105957031
0_0,[],1,inf,5.611943881613731,-0.0,0.6172694407469668,0.0,11.326847942286435,0.0,10.054789715094044,0.0,0.4488684283274773,0.0
20_89,"['19_52', '19_31']",1,inf,5.611943881613731,-0.0,0.6172694407469668,0.0,11.326847942286435,0.0,10.054789715094044,0.0,0.4488684283274773,0.0
19_19,"['18_11', '18_68']",1,0.15693875146309347,6.734987168083219,-3.75,0.6172694407469668,0.0,11.326847942286435,0.0,10.054789715094044,0.0,4.94104157420543,15.0
20_45,"['19_23', '19_79']",1,0.14125990278989797,7.386021316729373,-18.829370498657227,0.6172694407469668,0.0,11.326847942286435,0.0,10.054789715094044,0.0,7.545178168790044,75.3174819946289
19_79,"['18_21', '18_72']",1,0.12821124237345338,9.324830171176814,-93.92123317718506,1.2558286055381003,33.69694900512695,11.326847942286435,0.0,11.103821657686177,38.70130157470703,13.612822479196543,303.28668212890625
20_67,"['19_12', '19_12']",1,0.11715229343249406,11.203648030846773,-138.19044494628906,8.8691906593775,221.03955078125,11.326847942286435,0.0,11.739356760652608,120.0,12.87919676107055,211.72222900390625
19_23,"['18_19', '18_50']",1,0.0901135832131664,12.332648846222824,-198.03102111816406,12.462018484904627,401.52886962890625,11.326847942286435,0.0,11.607582023156853,105.0,13.934146934543387,285.59521484375
20_49,"['19_56', '14_26']",1,0.08837503485708273,12.908668425685972,-289.7693862915039,13.257688255976088,430.8693542480469,11.354437838555839,75.0,13.17446221055329,375.0,13.848085397658672,278.20819091796875
20_61,"['19_55', '19_52']",1,0.08005926836211995,8.137519923055322,-33.92094421386719,0.6172694407469668,0.0,11.326847942286435,0.0,10.677101285751839,30.0,9.928861023436053,105.68377685546875
20_39,"['19_0', '14_26']",1,0.07978871809050121,11.339522433994173,-169.30523300170898,10.825050305334777,335.28509521484375,11.326847942286435,0.0,11.98809953824928,165.0,11.2180919501062,176.9358367919922
20_2,"['14_26', '19_0']",1,0.07192931164975597,12.70971264026105,-232.38771057128906,12.671760377525601,420.1315002441406,11.40585903062945,15.0,12.980569385973764,195.0,13.780661766915376,299.4193420410156
19_52,"['18_89', '18_36']",1,0.07002028029889129,9.89844213852124,-100.38406372070312,5.8172380278024525,175.96080017089844,11.326847942286435,0.0,11.482675136505325,90.0,10.967007447490746,135.57545471191406
14_26,"['12_56', '12_36']",1,0.0692542093717654,13.296002977759755,-341.9752960205078,13.380540505751883,444.3882751464844,11.474348117493633,120.0,14.498252269577714,444.7447204589844,13.830871018215793,358.7681884765625
20_75,"['19_22', '19_19']",1,0.0674229778189111,11.27165340223882,-153.99558639526367,8.91968393203544,285.0,11.326847942286435,0.0,11.467096833387592,90.0,13.372984901245816,240.9823455810547
20_34,"['19_52', '19_56']",1,0.06162331096287775,11.855887509702868,-171.12506103515625,10.952857838409646,324.500244140625,11.326847942286435,0.0,11.682306400821364,120.0,13.461537857294024,240.0
20_69,"['19_79', '19_52']",1,0.05910339990404877,8.326069798701957,-40.32460403442383,0.6172694407469668,0.0,11.326847942286435,0.0,10.388159574220497,15.0,10.972002237553932,146.2984161376953
20_27,"['18_50', '14_26']",1,0.04753661520488463,12.930446937912578,-297.36212158203125,12.612495059329126,428.1209411621094,11.40585903062945,15.0,13.961085621363438,390.0,13.742348040328293,356.3275451660156
20_55,"['19_55', '19_87']",1,0.0460361236873458,13.040512394214272,-313.0555877685547,12.492982608737202,409.15478515625,11.472419913485961,105.0,14.400734190476037,415.883056640625,13.79591286415788,322.18450927734375
20_60,"['18_50', '19_87']",1,0.04154428913195814,13.064874219782332,-317.1139450073242,12.759933055761776,439.06024169921875,11.40585903062945,30.0,14.100276824353926,438.9851989746094,13.993427968384175,360.41033935546875
20_71,"['19_19', '19_56']",1,0.041459359907105975,6.7886298292572915,-7.5,0.6172694407469668,0.0,11.326847942286435,0.0,10.054789715094044,0.0,5.1556122189017195,30.0
20_7,"['19_31', '19_30']",1,0.03989714039918625,7.310686129236017,-11.905378341674805,0.6172694407469668,0.0,11.326847942286435,0.0,10.054789715094044,0.0,7.243837418816621,47.62151336669922
20_87,"['19_82', '19_19']",1,0.03802556429503119,10.491464940280029,-114.24750137329102,7.21924491961966,197.79928588867188,11.326847942286435,0.0,11.396468177036516,75.0,12.0232987221775,184.1907196044922
20_59,"['19_19', '19_19']",1,0.03215636994704965,6.98727776787948,-7.5,0.6172694407469668,0.0,11.326847942286435,0.0,10.054789715094044,0.0,5.950203973390473,30.0
20_31,"['19_10', '19_84']",1,0.031654079161988966,10.126128932652307,-111.03474044799805,7.883121549752697,237.10145568847656,11.326847942286435,0.0,11.654734946488892,90.0,9.639811292081205,117.03750610351562
20_68,"['18_50', '19_75']",1,0.029501228462818573,8.78671341779936,-60.889442443847656,0.9698889733916677,30.0,11.326847942286435,0.0,10.540821181446676,30.0,12.309295574072666,183.55776977539062
20_10,"['19_19', '19_52']",1,0.02800195198448074,9.013756914417247,-74.03625583648682,1.2082253557628568,43.43931198120117,11.326847942286435,0.0,10.950466622064795,38.899757385253906,12.569487737554898,213.8059539794922
20_82,"['19_56', '18_50']",1,0.027529463741864213,8.939776991903116,-70.66171264648438,0.6172694407469668,0.0,11.326847942286435,0.0,10.054789715094044,0.0,13.760200869485022,282.6468505859375
20_46,"['0_0', '19_42']",1,0.026214906638561117,8.727487393158519,-56.72877764701843,0.6172694407469668,0.0,11.326847942286435,0.0,10.273272347394188,11.019938468933105,12.692559842206482,215.89517211914062
