cand_id,parents,rank,distance,yield,irrigation,yield_0,irr_0,yield_1,irr_1,yield_2,irr_2,yield_3,irr_3
25_63,"['20_81', '20_81']",1,inf,13.302523437123078,-344.2677536010742,13.397839687689107,444.8545837402344,11.474348117493633,120.0,14.498252269577714,445.1094970703125,13.839653673731863,367.10693359375
0_0,[],1,inf,5.611943881613731,-0.0,0.6172694407469668,0.0,11.326847942286435,0.0,10.054789715094044,0.0,0.4488684283274773,0.0
25_87,"['24_84', '0_0']",1,inf,5.611943881613731,-0.0,0.6172694407469668,0.0,11.326847942286435,0.0,10.054789715094044,0.0,0.4488684283274773,0.0
25_2,"['19_19', '23_40']",1,0.1434062354312135,9.705583627523305,-85.4135627746582,3.4649110977530073,60.0,11.326847942286435,0.0,10.875972039244026,45.0,13.154603430809754,236.6542510986328
19_19,"['18_11', '18_68']",1,0.1429707558411399,6.734987168083219,-3.75,0.6172694407469668,0.0,11.326847942286435,0.0,10.054789715094044,0.0,4.94104157420543,15.0
25_65,"['24_40', '24_73']",1,0.12388552366320024,8.862977358503736,-66.07096099853516,1.178529812298222,45.0,11.326847942286435,0.0,10.875972039244026,45.0,12.070559640186259,174.28384399414062
25_46,"['24_45', '24_14']",1,0.11400738208679301,11.495607150404538,-149.6240348815918,11.082383268103285,318.3127136230469,11.326847942286435,0.0,11.997625059888986,105.0,11.575572331339448,175.1834259033203
25_8,"['23_10', '23_10']",1,0.10185373237198003,10.163830123028575,-112.26964950561523,6.369368484940806,227.82473754882812,11.326847942286435,0.0,10.677101285751839,30.0,12.282002779135219,191.2538604736328
25_72,"['24_40', '24_57']",1,0.09343633952450059,10.479949642517406,-127.5,7.0005347034991745,255.0,11.326847942286435,0.0,11.020631265096183,60.0,12.571784659187834,195.0
24_73,"['23_54', '23_70']",1,0.09318610844074977,12.690547865991793,-231.81046676635742,12.554997699682584,420.5620422363281,11.326847942286435,0.0,13.404921711426356,255.0,13.475424110571797,251.67982482910156
25_83,"['20_81', '24_73']",1,0.08848421696578102,12.798730729128733,-261.3653793334961,12.38322149523484,426.76934814453125,11.410457147451986,15.0,13.944182916642491,315.0,13.457061357185617,288.6921691894531
25_68,"['24_49', '23_40']",1,0.08085336730001215,13.190038723843632,-313.38318634033203,13.121779270425096,437.7122802734375,11.410457147451986,15.0,14.406445657757855,439.68609619140625,13.821472819739594,361.1343688964844
24_22,"['23_32', '19_19']",1,0.06570852607412775,10.783988095898462,-133.7475528717041,10.785688712183811,305.49017333984375,11.326847942286435,0.0,11.90113224734545,135.0,9.122283481778148,94.50003814697266
25_0,"['24_14', '24_57']",1,0.06539401806060822,13.226857207278051,-328.8191909790039,13.186104653420362,440.9686279296875,11.456419738760637,60.0,14.334224487613652,441.660400390625,13.930679949317557,372.6477355957031
25_19,"['24_45', '20_81']",1,0.06024481592143657,12.869647529329649,-300.6359634399414,13.138357317436817,442.169189453125,11.326847942286435,60.0,13.219419055175033,390.0,13.793965802420308,310.3746643066406
24_57,"['23_12', '23_54']",1,0.0509477196520424,13.08136045161105,-306.4561233520508,13.062770161521849,437.04278564453125,11.326847942286435,30.0,14.079152225555198,438.18505859375,13.856671477080726,320.5966491699219
25_33,"['24_55', '24_4']",1,0.04908097980117093,11.253111175833576,-135.37581253051758,9.41868637962753,258.07794189453125,11.326847942286435,0.0,11.383124436335198,75.0,12.883785945085146,208.42530822753906
20_81,"['14_26', '14_26']",1,0.048627764358861354,13.301337330871585,-343.9082336425781,13.392788092611186,444.7525939941406,11.474348117493633,120.0,14.498252269577714,444.99822998046875,13.83996084380381,365.8821105957031
24_45,"['23_12', '23_6']",1,0.04761505226097122,12.209051891499609,-187.48463439941406,12.24391994323044,377.2440490722656,11.326847942286435,0.0,11.461836527167607,90.0,13.80360315331396,282.6944885253906
25_80,"['24_14', '20_81']",1,0.044434775207560825,12.938584833815128,-303.27586364746094,12.303257271431326,415.2935485839844,11.471756186056115,105.0,14.439139628622947,415.95123291015625,13.540186249150127,276.8586730957031
25_14,"['24_8', '24_49']",1,0.043350737754242225,10.66551392478532,-132.7699966430664,9.260044114263598,324.1951599121094,11.326847942286435,0.0,11.133130424906149,75.0,10.942033217685092,131.88482666015625
25_13,"['24_45', '24_9']",1,0.037901736496919705,8.66974531712871,-55.82466506958008,0.9550523368533959,30.0,11.326847942286435,0.0,10.61059431053408,30.0,11.78648667884093,163.2986602783203
25_34,"['24_84', '24_69']",1,0.033986784622485104,6.867049746185768,-3.75,0.6172694407469668,0.0,11.326847942286435,0.0,10.054789715094044,0.0,5.4692918866156255,15.0
25_17,"['0_0', '24_57']",1,0.030209617616879667,7.284711151322513,-16.53043842315674,0.6172694407469668,0.0,11.326847942286435,0.0,10.0916999297794,15.0,7.103027292477251,51.12175369262695
25_40,"['24_8', '24_31']",1,0.02903843453987777,7.20074474477982,-11.25,0.6172694407469668,0.0,11.326847942286435,0.0,10.054789715094044,0.0,6.804071880991835,45.0
25_30,"['19_19', '0_0']",1,0.02671561576786275,5.695321230486624,-3.75,0.6172694407469668,0.0,11.326847942286435,0.0,10.054789715094044,0.0,0.7823778238190492,15.0
25_25,"['24_45', '23_10']",1,0.02623468065016251,8.025434380853312,-29.433338165283203,0.6172694407469668,0.0,11.326847942286435,0.0,10.054789715094044,0.0,10.102830425285802,117.73335266113281
25_3,"['24_73', '0_0']",1,0.02603586190494634,7.266432878427481,-11.6484375,0.6172694407469668,0.0,11.326847942286435,0.0,10.054789715094044,0.0,7.066824415582477,46.59375
24_8,"['23_32', '0_0']",1,0.025183250219337625,7.126881543626443,-7.5,0.6172694407469668,0.0,11.326847942286435,0.0,10.054789715094044,0.0,6.508619076378327,30.0
25_54,"['24_60', '24_71']",1,0.024380077446866932,8.223203615061268,-39.050753712654114,0.6172694407469668,0.0,11.326847942286435,0.0,10.085159226639258,6.507885456085205,10.863537850572415,149.69512939453125
25_29,"['24_57', '19_19']",1,0.023104432073693525,7.694165913276149,-25.30208969116211,0.6172694407469668,0.0,11.326847942286435,0.0,10.054789715094044,0.0,8.777756554977149,101.20835876464844
25_27,"['24_22', '24_84']",1,0.022024309126230473,10.483623315175873,-130.12126922607422,7.078233694857718,194.00210571289062,11.326847942286435,0.0,11.909746705156481,165.0,11.619664918402858,161.48297119140625
25_78,"['24_9', '24_55']",1,0.02169941582729292,8.739803918394088,-57.78641986846924,0.6172694407469668,0.0,11.326847942286435,0.0,11.32931875216608,56.7621955871582,11.685779538376869,174.38348388671875
25_35,"['24_60', '24_71']",1,0.021487094460331566,8.169036440975692,-34.11687088012695,0.6172694407469668,0.0,11.326847942286435,0.0,10.054789715094044,0.0,10.677238665775322,136.4674835205078
25_59,"['24_9', '24_9']",1,0.021358432791238183,7.610820468209889,-20.135076761245728,0.6172694407469668,0.0,11.326847942286435,0.0,10.305596424678228,11.464661598205566,8.193568065127927,69.07564544677734
25_50,"['24_45', '24_45']",1,0.021321624524861384,12.09023174011144,-186.4332275390625,12.042452268042679,377.21319580078125,11.326847942286435,0.0,11.461836527167607,90.0,13.52979022294904,278.51971435546875
25_18,"['24_8', '24_9']",1,0.02121422483265739,7.571024591536016,-17.383060455322266,0.6172694407469668,0.0,11.326847942286435,0.0,10.054789715094044,0.0,8.285191268016616,69.53224182128906
25_11,"['23_10', '0_0']",1,0.017706772563983012,7.677581837130399,-22.5,0.6172694407469668,0.0,11.326847942286435,0.0,10.054789715094044,0.0,8.711420250394148,90.0
25_36,"['24_9', '24_57']",1,0.017588486833368503,8.201953074020134,-38.5153865814209,0.6172694407469668,0.0,11.326847942286435,0.0,10.979358784945736,45.0,9.884336128101397,109.0615463256836
25_20,"['24_8', '24_84']",1,0.017171992975216387,6.867049746185768,-3.75,0.6172694407469668,0.0,11.326847942286435,0.0,10.054789715094044,0.0,5.4692918866156255,15.0
25_38,"['24_9', '24_84']",1,0.013298656215255934,8.435451704247974,-40.412044525146484,0.6172694407469668,0.0,11.326847942286435,0.0,10.054789715094044,0.0,11.742899718864448,161.64817810058594
25_15,"['24_22', '24_77']",1,0.012021340560647712,8.820355774957815,-62.85447692871094,0.6172694407469668,0.0,11.326847942286435,0.0,10.054789715094044,0.0,13.282516001703815,251.41790771484375
25_67,"['24_44', '24_14']",1,0.008523005788562472,8.819716213175447,-58.965816497802734,0.6172694407469668,0.0,11.326847942286435,0.0,10.054789715094044,0.0,13.279957754574339,235.86326599121094
25_1,"['24_71', '24_60']",1,0.0077522244305294145,7.782929169461405,-26.009815216064453,0.6172694407469668,0.0,11.326847942286435,0.0,10.054789715094044,0.0,9.132809579718174,104.03926086425781
25_73,"['24_45', '19_19']",1,0.006100650147406495,7.090842011697049,-7.5,0.6172694407469668,0.0,11.326847942286435,0.0,10.054789715094044,0.0,6.36446094866075,30.0
24_84,"['22_62', '0_0']",1,0.0,5.611943881613731,-0.0,0.6172694407469668,0.0,11.326847942286435,0.0,10.054789715094044,0.0,0.4488684283274773,0.0
25_23,"['23_10', '24_81']",1,0.0,5.611943881613731,-0.0,0.6172694407469668,0.0,11.326847942286435,0.0,10.054789715094044,0.0,0.4488684283274773,0.0
25_24,"['24_8', '24_69']",1,0.0,5.611943881613731,-0.0,0.6172694407469668,0.0,11.326847942286435,0.0,10.054789715094044,0.0,0.4488684283274773,0.0
25_31,"['24_59', '24_8']",1,0.0,5.611943881613731,-0.0,0.6172694407469668,0.0,11.326847942286435,0.0,10.054789715094044,0.0,0.4488684283274773,0.0
25_37,"['24_22', '0_0']",1,0.0,5.611943881613731,-0.0,0.6172694407469668,0.0,11.326847942286435,0.0,10.054789715094044,0.0,0.4488684283274773,0.0
25_42,"['0_0', '24_44']",1,0.0,5.611943881613731,-0.0,0.6172694407469668,0.0,11.326847942286435,0.0,10.054789715094044,0.0,0.4488684283274773,0.0
25_64,"['24_71', '24_84']",1,0.0,5.611943881613731,-0.0,0.6172694407469668,0.0,11.326847942286435,0.0,10.054789715094044,0.0,0.4488684283274773,0.0
