cand_id,parents,rank,distance,yield,irrigation,yield_0,irr_0,yield_1,irr_1,yield_2,irr_2,yield_3,irr_3
33_42,"['32_11', '32_11']",1,inf,13.309425144824587,-333.36556243896484,13.425511862451883,444.5700988769531,11.47190922197255,105.0,14.498226949114803,444.03131103515625,13.84205254575911,339.86083984375
0_0,[],1,inf,5.611943881613731,-0.0,0.6172694407469668,0.0,11.326847942286435,0.0,10.054789715094044,0.0,0.4488684283274773,0.0
33_85,"['31_48', '32_75']",1,inf,5.611943881613731,-0.0,0.6172694407469668,0.0,11.326847942286435,0.0,10.054789715094044,0.0,0.4488684283274773,0.0
33_32,"['31_40', '31_48']",1,0.13267559436379234,5.695321230486624,-3.75,0.6172694407469668,0.0,11.326847942286435,0.0,10.054789715094044,0.0,0.7823778238190492,15.0
33_46,"['32_0', '32_5']",1,0.12030452488273943,9.629751386165138,-104.77519226074219,3.7467687342483336,120.00338745117188,11.326847942286435,0.0,11.726852139172003,115.81086730957031,11.718536728953778,183.28651428222656
33_66,"['31_68', '32_67']",1,0.10566456899141022,10.229400491548969,-115.1760025024414,7.430235246840464,238.6088104248047,11.326847942286435,0.0,11.396468177036516,75.0,10.764050600032459,147.09519958496094
33_37,"['32_11', '19_19']",1,0.09656447621980965,9.0374834153555,-87.84368133544922,0.6172694407469668,0.0,11.326847942286435,0.0,10.383132583325954,15.0,13.822683695062645,336.3747253417969
33_81,"['32_53', '31_48']",1,0.09294053158832893,7.625417457229825,-20.01293671131134,0.6181366806768531,4.043578624725342,11.326847942286435,0.0,10.089373152194206,3.9791765213012695,8.467312053761805,72.02899169921875
31_68,"['30_44', '30_89']",1,0.09208866554276003,10.091673429655836,-113.1796875,7.206495908992757,232.94764709472656,11.326847942286435,0.0,11.020631265096183,60.0,10.81271860224797,159.77110290527344
33_15,"['19_19', '0_0']",1,0.09113438291965728,7.316478760526003,-11.048937797546387,0.6172694407469668,0.0,11.326847942286435,0.0,10.054789715094044,0.0,7.267007943976565,44.19575119018555
32_27,"['31_14', '31_14']",1,0.0811737892335011,12.775085671724868,-262.5712432861328,11.930322048576178,394.5027770996094,11.326847942286435,0.0,14.230904167924892,393.7609558105469,13.612268528111967,262.021240234375
19_19,"['18_11', '18_68']",1,0.07903715977223506,6.734987168083219,-3.75,0.6172694407469668,0.0,11.326847942286435,0.0,10.054789715094044,0.0,4.94104157420543,15.0
33_83,"['31_68', '32_55']",1,0.07047316086981031,9.461060190843638,-94.42105484008789,6.258648030878448,221.29196166992188,11.326847942286435,0.0,10.846716805909228,45.0,9.41202798430044,111.39225769042969
33_58,"['32_54', '32_21']",1,0.06785895435608424,12.98152283810132,-279.1519470214844,12.710403424512766,432.49639892578125,11.326847942286435,0.0,13.999484379821128,330.0,13.889355605784948,354.11138916015625
