cand_id,parents,rank,distance,yield,irr,mulch
29_9,"['28_0', '28_5']",1,inf,12.26501098335303,-349.09090909090907,-62.88168993863192
28_23,"['27_3', '27_11']",1,inf,10.92403125253227,-329.3181818181818,-36.8532657623291
29_37,"['26_23', '28_67']",1,inf,10.794354053367924,-343.6363636363636,-8.71463657509197
23_51,"['21_72', '21_79']",1,inf,14.292575449476669,-576.8181818181819,-0.06209731203588573
28_87,"['26_81', '26_81']",1,inf,14.062654784933498,-662.0454545454545,0.0
26_23,"['24_89', '22_22']",1,inf,11.316694921954427,-364.77272727272725,0.0
29_2,"['28_87', '23_51']",1,0.21030825791784039,14.241541842031772,-607.5,0.0
29_61,"['26_23', '23_51']",1,0.16193154942276622,13.100965493394774,-457.5,-4.793964708054608
29_67,"['23_51', '27_3']",1,0.12793569871292956,13.514213396641615,-498.40909090909093,-1.5220451601569287
29_45,"['28_51', '28_33']",1,0.1049472960198167,13.042840267297983,-409.09090909090907,-14.825148484923623
28_8,"['27_70', '27_11']",1,0.09909803775159524,13.467257341560025,-424.09090909090907,-60.844360004771836
29_69,"['28_51', '28_26']",1,0.09592888759855493,12.867491344260316,-417.27272727272725,-6.558342485265299
29_21,"['28_31', '28_8']",1,0.09320251787347825,13.45941439715453,-464.3181818181818,-11.427175749431957
29_15,"['28_51', '28_60']",1,0.08890726392596901,13.785931718785834,-439.09090909090907,-48.98310748013583
29_86,"['28_4', '28_51']",1,0.08316361861603526,13.374385866016665,-422.04545454545456,-40.79983537847345
29_79,"['28_49', '28_0']",1,0.08148638130404853,12.767329828895315,-378.40909090909093,-59.10128350691362
29_25,"['23_51', '28_49']",1,0.08048343610327466,13.757050787571494,-492.27272727272725,-13.440946027636528
29_68,"['28_7', '23_51']",1,0.07951178203401867,13.621106248743507,-475.90909090909093,-26.24909084493464
29_22,"['28_8', '26_23']",1,0.07900371923121535,12.926454363332244,-400.22727272727275,-46.13100468028676
29_3,"['28_70', '28_8']",1,0.07830277075990694,12.563193572289352,-395.45454545454544,-12.043678001923995
29_88,"['27_52', '28_8']",1,0.07735127558171041,13.19570003300418,-404.3181818181818,-55.62564260309393
29_16,"['27_3', '28_51']",1,0.0717481931455882,11.840571920316886,-364.09090909090907,-6.671002767302773
29_18,"['28_23', '28_26']",1,0.06604125581566732,11.08384462423227,-345.6818181818182,-23.7155443538319
29_85,"['28_43', '28_89']",1,0.06597210835614903,13.285322658994568,-463.6363636363636,-1.013787573034113
29_82,"['28_23', '28_33']",1,0.06455117637846969,11.044342079103782,-332.04545454545456,-32.876285856420346
29_30,"['28_25', '28_25']",1,0.06385120979723298,12.732891239325262,-389.3181818181818,-25.23170700940219
29_8,"['28_67', '28_4']",1,0.06355400380618065,11.707216587055974,-356.59090909090907,-30.854630036787555
29_77,"['28_70', '28_67']",1,0.06343172389004617,11.34794802477296,-343.6363636363636,-41.10092665932395
29_56,"['28_87', '28_26']",1,0.06260356781090201,13.34335011489395,-586.3636363636364,0.0
29_34,"['28_4', '27_3']",1,0.06247624957023666,12.013097903101317,-349.09090909090907,-47.912724408236414
29_24,"['28_70', '27_3']",1,0.06189698316970259,11.937008649920857,-370.22727272727275,0.0
29_76,"['23_51', '28_67']",1,0.060988676101749247,13.840799465019295,-525.0,-1.1399180943315679
29_52,"['28_85', '28_70']",1,0.06071468469958792,13.698677008993894,-480.0,-37.66784936731512
28_0,"['27_70', '27_11']",1,0.05958372416214315,12.824687490862896,-379.77272727272725,-53.371986562555485
29_54,"['23_51', '28_43']",1,0.05887015985989481,14.18052892451705,-525.6818181818181,-0.15040835467251865
29_83,"['28_23', '28_4']",1,0.058799967008001844,12.104869143941256,-362.72727272727275,-43.9889781258323
29_27,"['28_5', '28_23']",1,0.05871034155836663,11.16558878523379,-336.1363636363636,-28.41338062286377
29_7,"['28_0', '23_51']",1,0.05853753268937238,13.973694073765428,-488.1818181818182,-38.729523398659445
28_26,"['26_88', '27_83']",1,0.058117891507386346,11.426836051195574,-355.90909090909093,-20.717094334689055
29_47,"['27_3', '28_26']",1,0.057586723858273,11.133292053639886,-349.09090909090907,-16.864549376747824
29_19,"['28_8', '26_23']",1,0.05680104732390621,13.074691244976554,-433.6363636363636,-8.160161332650619
29_58,"['28_0', '28_5']",1,0.05554737328000643,12.262045748207099,-346.3636363636364,-51.07771596041593
29_6,"['28_67', '28_33']",1,0.055463560123098776,11.280685524758875,-332.72727272727275,-29.807337934320625
29_53,"['28_31', '28_49']",1,0.05544926398814248,12.454575199805504,-375.0,-38.1132700660012
29_38,"['28_0', '28_8']",1,0.05534713208408673,13.118383967651829,-392.72727272727275,-62.718956687233664
29_81,"['28_23', '28_5']",1,0.05495465658273685,11.648030916618575,-332.72727272727275,-62.228826176036485
29_70,"['28_70', '23_51']",1,0.05385304225615006,14.092663777811207,-585.0,0.0
29_57,"['28_60', '28_49']",1,0.053793907921219165,12.678921613599073,-379.09090909090907,-50.290793505581945
29_41,"['28_85', '28_31']",1,0.052387854831713127,13.850122706621677,-489.54545454545456,-31.023784984241832
29_55,"['28_23', '28_26']",1,0.05067885681421926,11.482772561836798,-344.3181818181818,-33.11374291506681
29_29,"['28_8', '28_5']",1,0.049323863595222325,12.381999453674014,-358.6363636363636,-48.45227414911444
29_46,"['28_23', '27_3']",1,0.04595501161053353,10.98863540571103,-331.3636363636364,-38.3322676745328
29_60,"['28_45', '28_31']",1,0.0431330534779805,13.786910367709412,-511.3636363636364,-30.74610207297585
29_4,"['23_51', '28_23']",1,0.04175993912904766,13.97950097476175,-464.3181818181818,-55.48639358173717
29_78,"['28_0', '28_49']",1,0.04144483849716749,12.006771590584323,-351.1363636363636,-44.12813728505915
29_42,"['26_23', '28_8']",1,0.04112768611119494,12.355913711309903,-386.59090909090907,-24.68430402062156
29_17,"['28_28', '28_4']",1,0.041089595652745003,12.329000267004535,-375.0,-12.278559749776667
29_39,"['28_8', '27_3']",1,0.04104076492839204,12.502544612516658,-376.3636363636364,-36.49556758187034
27_3,"['26_88', '26_23']",1,0.04010617247720998,10.841108058175982,-349.09090909090907,-0.02475022253665057
29_26,"['27_3', '28_70']",1,0.03999102232877197,11.847590131444974,-369.54545454545456,-0.8657740950584412
29_65,"['28_4', '28_33']",1,0.0398529197131052,11.576341734557872,-333.40909090909093,-55.6011659448797
29_32,"['28_70', '28_5']",1,0.038795376399671316,11.626428699740796,-347.04545454545456,-30.435111566023394
29_1,"['28_0', '28_43']",1,0.03721945168961991,12.921487546518051,-403.6363636363636,-36.09018432010304
