cand_id,parents,rank,distance,yield,irr,mulch
18_87,"['15_68', '15_68']",1,inf,14.106844527312631,-484.77272727272725,-64.22447594729337
18_9,"['17_42', '17_55']",1,inf,11.647323029633826,-359.3181818181818,-25.71900794722817
14_52,"['13_80', '13_84']",1,inf,14.275740916984342,-580.2272727272727,-7.984272555871443
15_30,"['12_68', '12_68']",1,inf,14.180287622802359,-652.5,0.0
15_49,"['14_42', '14_13']",1,inf,12.25067065373334,-391.3636363636364,0.0
18_32,"['17_42', '17_0']",1,0.1706376149394072,12.508256250147717,-390.6818181818182,-25.211977178400215
18_74,"['17_50', '17_20']",1,0.164881485281821,13.712388177904195,-437.04545454545456,-59.68664620139382
18_27,"['17_42', '17_42']",1,0.15326347716139727,11.818055874914576,-368.1818181818182,-18.054064663973723
17_55,"['16_0', '15_82']",1,0.1483055891165174,12.029181470228753,-370.90909090909093,-34.330695542422205
18_51,"['17_25', '15_68']",1,0.14504162905943702,14.124548819239623,-493.6363636363636,-49.65330973538485
18_49,"['17_22', '17_11']",1,0.13884618052708192,13.423093538079799,-404.3181818181818,-54.656171105124734
18_6,"['17_68', '17_42']",1,0.11947771663040091,12.049816640283769,-372.27272727272725,-17.714366457679056
18_79,"['17_58', '17_42']",1,0.11781804236939446,12.381403866208837,-378.40909090909093,-28.351439215920188
18_16,"['17_87', '17_20']",1,0.09951495888316303,13.463003874328558,-466.3636363636364,-14.323587517846715
18_86,"['17_70', '17_58']",1,0.09107682688505173,13.671905052210384,-462.27272727272725,-24.555950034748424
18_55,"['17_30', '17_55']",1,0.09029497775401604,13.537833431799005,-435.6818181818182,-39.10080246491866
17_42,"['16_3', '15_49']",1,0.08963735915683307,11.736980440383775,-368.1818181818182,-16.481512849981133
15_68,"['14_83', '14_83']",1,0.07917679831491184,14.118315402262404,-485.45454545454544,-63.80629340085116
18_52,"['17_55', '17_46']",1,0.07831152123828593,13.492241139552453,-471.8181818181818,-18.834113597869873
18_10,"['17_11', '17_87']",1,0.06821588509968804,13.905210550675662,-518.1818181818181,-0.7725100950761274
18_28,"['17_30', '17_55']",1,0.06635602709544539,13.85519355125312,-479.3181818181818,-39.760321617126465
18_20,"['17_13', '15_30']",1,0.0659437718128017,14.172282901419562,-627.9545454545455,0.0
18_63,"['17_49', '17_68']",1,0.06362995059924156,13.131068451576953,-412.5,-44.146614508195356
18_65,"['14_52', '17_49']",1,0.06263937317278917,13.778409230299722,-476.59090909090907,-27.670716762542725
18_36,"['17_42', '17_25']",1,0.06059602500322167,12.71370840195409,-408.40909090909093,-0.040283398194746536
18_68,"['17_12', '17_49']",1,0.058458026650282664,13.022631282569005,-408.40909090909093,-28.560728029771283
18_4,"['17_0', '15_30']",1,0.05361941123776732,13.87446603277923,-615.6818181818181,0.0
18_37,"['17_11', '15_30']",1,0.05173695326293515,14.152753207800233,-599.3181818181819,0.0
18_22,"['17_50', '17_58']",1,0.05144538323564148,13.133421104644334,-420.0,-38.35590319199996
18_19,"['17_7', '17_11']",1,0.04636914816672726,14.083099714531784,-528.4090909090909,-2.985080628909848
18_70,"['17_84', '17_87']",1,0.045539943543819,13.437657229323888,-441.1363636363636,-13.04648454622789
18_53,"['14_52', '17_33']",1,0.04521084082994067,14.259590997965292,-606.8181818181819,0.0
18_47,"['17_13', '14_52']",1,0.04312548330969729,14.242484330577112,-530.4545454545455,-20.21883028203791
18_45,"['17_49', '17_13']",1,0.042019790846951795,13.971456350197604,-543.4090909090909,0.0
18_21,"['17_55', '15_30']",1,0.038669258715524665,13.961315042371563,-564.5454545454545,0.0
18_39,"['17_7', '17_68']",1,0.038198423085384264,13.067729539990712,-439.77272727272725,0.0
18_85,"['17_42', '17_0']",1,0.038051221038981814,13.100574462761143,-442.5,0.0
18_76,"['15_68', '14_52']",1,0.03792819365593797,14.15243596304871,-513.4090909090909,-53.489935007962316
17_58,"['16_41', '16_3']",1,0.03678168211852337,12.40166956538626,-371.59090909090907,-30.524971268393777
17_13,"['15_30', '16_3']",1,0.03454719646743034,14.14501126730658,-614.3181818181819,0.0
18_56,"['17_42', '17_25']",1,0.03453608679451715,12.881467485671779,-418.6363636363636,-4.246770276264711
18_88,"['17_87', '17_0']",1,0.0340273937173535,13.723168104055931,-497.04545454545456,0.0
18_73,"['17_20', '17_87']",1,0.033290078207746626,14.049068658588878,-497.04545454545456,-4.244215037335049
18_41,"['17_84', '15_49']",1,0.032946548511777835,12.877913261453445,-419.3181818181818,-1.477446111765775
18_89,"['15_30', '17_11']",1,0.03229712385967806,14.207553492233806,-591.8181818181819,0.0
18_5,"['17_6', '17_20']",1,0.031695206127530295,13.423456758510143,-424.09090909090907,-30.3811872438951
17_25,"['16_39', '16_48']",1,0.031095743781428993,13.802204388881814,-485.45454545454544,-20.88575944033536
17_30,"['16_48', '16_83']",1,0.02981266661020566,13.998784073014171,-462.27272727272725,-53.10825677351518
18_58,"['17_19', '15_68']",1,0.028966460502608673,13.776239916255992,-449.3181818181818,-43.4782657623291
18_62,"['15_30', '17_55']",1,0.028512553278668203,13.852508408017531,-554.3181818181819,0.0
