cand_id,parents,rank,distance,kcal,irr
6_26,"['5_31', '5_31']",1,inf,34264933.365607455,-554.3023255813954
9_21,"['8_4', '4_77']",1,inf,19235744.88794093,-0.0
9_4,"['8_8', '8_29']",1,0.10172124838129419,33134764.44699681,-440.75581395348837
8_13,"['7_4', '7_4']",1,0.07655873637003006,31703684.42486974,-388.43023255813955
9_38,"['7_4', '8_44']",1,0.07571461302859438,28430222.549678463,-190.8139534883721
9_7,"['8_13', '8_31']",1,0.06899614347361446,33617351.49954567,-458.19767441860466
9_47,"['8_45', '8_42']",1,0.061499653747342585,22780012.82253676,-53.19767441860465
9_32,"['6_26', '5_31']",1,0.053035660647136385,34257864.038405776,-552.0348837209302
9_55,"['8_19', '5_47']",1,0.051249445276451464,29681802.631726205,-230.75581395348837
9_19,"['5_47', '8_42']",1,0.048786686248457736,27272173.233958878,-161.6860465116279
9_46,"['4_77', '8_61']",1,0.047488627405087344,21773400.314785432,-18.488372093023255
9_3,"['5_47', '8_29']",1,0.046330286718321116,31292525.867062725,-355.98837209302326
8_29,"['2_41', '7_4']",1,0.0387710626681731,30985748.06190311,-300.8720930232558
7_52,"['6_21', '5_61']",1,0.03853211226594652,30447046.148970436,-270.1744186046512
9_69,"['7_52', '8_87']",1,0.03811665142461418,23336245.927407272,-79.01162790697674
9_64,"['8_42', '8_62']",1,0.027816747932950546,27127598.010691315,-141.80232558139534
8_42,"['6_5', '7_9']",1,0.02010802863367978,26762063.948305562,-106.3953488372093
9_79,"['8_4', '4_77']",1,0.01989604411082315,19431479.56369356,-3.8372093023255816
9_50,"['8_42', '8_85']",1,0.018743761720541305,22836785.76339716,-67.15116279069767
9_17,"['8_45', '6_40']",1,0.015382910044642966,20407006.309628006,-6.8023255813953485
9_81,"['8_19', '8_42']",1,0.014999830892988758,24665493.88095907,-93.48837209302326
9_87,"['8_87', '8_42']",1,0.0050292846914855825,24077376.239590377,-81.1046511627907
9_84,"['5_31', '5_31']",1,0.002229414106289514,34264344.495305546,-553.2558139534884
9_42,"['6_40', '8_9']",2,0.04772494984587843,21388344.425657805,-41.51162790697674
9_53,"['8_53', '8_87']",2,0.046396844190428804,29418153.032805104,-240.52325581395348
9_27,"['8_29', '5_47']",2,0.03893865333045213,30926072.972079404,-382.5
9_73,"['8_29', '7_4']",2,0.032733650107061175,33183023.858178653,-465.8720930232558
9_86,"['8_31', '4_77']",2,0.025534920181110216,24094972.328782376,-98.8953488372093
9_82,"['8_62', '8_53']",2,0.02323052199253616,21605753.84412639,-84.24418604651163
5_47,"['2_41', '4_72']",2,0.020983188624376335,33283269.084982704,-473.8953488372093
9_58,"['5_47', '5_47']",2,0.020875206745178832,33461009.704297427,-475.1162790697674
4_77,"['3_37', '3_87']",2,0.020821527697108783,19149223.74853594,-0.0
9_26,"['8_45', '8_4']",2,0.018752198607419043,23087993.75780678,-93.66279069767442
9_63,"['8_81', '8_42']",2,0.017020682138287613,25956373.501932055,-109.88372093023256
9_43,"['8_35', '8_5']",2,0.015774749028504446,20137379.133249003,-9.593023255813954
9_23,"['5_47', '4_77']",2,0.014828714978668864,21471142.422539547,-49.36046511627907
9_74,"['8_4', '8_83']",2,0.01344133351581843,20309577.400570005,-11.511627906976743
8_87,"['7_56', '7_23']",2,0.008821554064883079,27109121.642004833,-142.84883720930233
5_31,"['4_4', '3_54']",2,0.0011223166667326645,34264032.67439731,-553.2558139534884
