cand_id,parents,rank,distance,kcal,irr
37_14,"['18_30', '18_30']",1,inf,34272279.131386176,-551.5116279069767
36_71,"['31_68', '31_68']",1,inf,20462425.38583839,-0.0
38_59,"['36_70', '36_70']",1,0.10580290514586135,33964226.14293949,-533.7209302325581
42_27,"['40_12', '40_71']",1,0.05901960478385007,30570676.689136393,-202.84883720930233
43_5,"['42_33', '42_38']",1,0.058753612129667745,33144665.521068826,-403.43023255813955
43_77,"['42_37', '42_38']",1,0.05543946040246991,32683632.018282264,-373.6046511627907
43_14,"['42_77', '42_38']",1,0.0529700131613942,32023661.116781436,-274.7093023255814
40_6,"['39_8', '39_52']",1,0.052671068874404536,33741833.79497889,-421.74418604651163
42_38,"['41_88', '41_14']",1,0.050659776877063946,32987269.570379015,-382.6744186046512
43_41,"['42_38', '36_71']",1,0.041875971651275865,22070348.368632104,-23.546511627906977
43_69,"['42_16', '42_3']",1,0.04146871299586485,25168346.17492117,-81.62790697674419
43_81,"['42_73', '42_56']",1,0.04108859210259273,25080515.001416776,-63.83720930232558
42_73,"['41_88', '41_28']",1,0.04023634187745281,31282946.528399,-218.02325581395348
43_17,"['42_73', '42_33']",1,0.03761872131133099,29959833.81640523,-187.5
43_42,"['36_71', '42_33']",1,0.03410164486064108,23394013.92064474,-36.97674418604651
43_83,"['42_15', '42_27']",1,0.03256638113941532,26106960.388089683,-85.63953488372093
43_39,"['40_6', '42_68']",1,0.030898881151135777,26918175.43023675,-92.44186046511628
43_84,"['42_1', '42_8']",1,0.029774394350049794,22730239.63743064,-32.26744186046512
43_56,"['42_8', '41_12']",1,0.029609383229190624,24068737.952398658,-53.372093023255815
43_32,"['42_32', '42_0']",1,0.027213552892047937,29933241.150858004,-178.08139534883722
43_7,"['42_68', '42_56']",1,0.02441442318549005,24612891.698406268,-62.616279069767444
43_79,"['41_28', '41_28']",1,0.02183176542728751,29579884.022496983,-176.6860465116279
43_12,"['42_73', '42_68']",1,0.01790345913518955,27268126.261060286,-108.48837209302326
43_0,"['42_33', '42_38']",1,0.014421519112803823,29327440.186228357,-142.5
43_21,"['40_6', '42_27']",1,0.012171561499953791,32562464.43579346,-313.6046511627907
41_28,"['40_82', '40_81']",1,0.005298080354707427,29410019.9869941,-175.63953488372093
43_61,"['42_3', '41_28']",2,0.061884371387349535,30807941.154078405,-259.5348837209302
43_44,"['42_73', '42_37']",2,0.04449968452827886,22774103.659987137,-45.52325581395349
43_48,"['42_67', '42_18']",2,0.0432616757990925,31962465.553350627,-289.8837209302326
43_11,"['41_12', '42_15']",2,0.036688494423536014,22198023.31428713,-34.883720930232556
43_15,"['42_16', '42_15']",2,0.03247167920726499,24604563.59822633,-72.20930232558139
42_18,"['41_14', '38_59']",2,0.02923443732792454,32494681.459454272,-350.0581395348837
43_86,"['42_18', '42_18']",2,0.028947907372360672,32492483.8243089,-345.5232558139535
43_54,"['42_38', '42_33']",2,0.028350030224962026,30023583.581069548,-222.5581395348837
43_65,"['42_15', '36_71']",2,0.024312929369384312,19981257.803103086,-0.6976744186046512
43_31,"['42_27', '41_28']",2,0.024202810474947115,29480764.400697764,-183.6627906976744
43_23,"['42_3', '42_8']",2,0.02379680992018654,26544157.280640543,-93.83720930232558
43_34,"['42_0', '42_0']",2,0.023166743137663988,29284203.658252433,-146.51162790697674
43_50,"['42_68', '42_3']",2,0.023070089854040073,27163376.372177556,-114.06976744186046
43_29,"['42_15', '42_32']",2,0.02185839565425228,23886876.854303483,-59.127906976744185
43_43,"['42_37', '42_73']",2,0.020206666737648687,23631981.466083862,-57.2093023255814
43_1,"['41_28', '42_37']",2,0.017974777676955232,21987384.958307173,-27.906976744186046
43_45,"['42_0', '41_28']",2,0.015813477210253158,27048722.94710122,-111.1046511627907
43_53,"['36_71', '41_28']",2,0.012481279070112056,23284799.65130578,-52.848837209302324
43_13,"['36_71', '42_8']",2,0.011428151832176174,20318805.501183458,-1.2209302325581395
43_80,"['41_28', '42_8']",2,0.009335658293929145,21821519.180197343,-23.72093023255814
43_62,"['42_73', '42_15']",3,0.052485731656398874,25763500.503297832,-95.23255813953489
43_37,"['42_33', '41_28']",3,0.05026320111854707,29165232.444114212,-170.0581395348837
42_33,"['41_54', '41_65']",3,0.047248634854799076,28858998.34370464,-156.27906976744185
43_89,"['42_77', '42_18']",3,0.045246932828126175,31230375.68656743,-313.77906976744185
43_71,"['42_77', '42_56']",3,0.038686708052055464,25931665.764773406,-104.82558139534883
43_46,"['42_48', '40_6']",3,0.036721766093932656,31654256.422522884,-338.54651162790697
43_27,"['42_27', '42_73']",3,0.035016567564083126,24440127.52875197,-78.83720930232558
43_24,"['42_77', '41_28']",3,0.030532041686761026,29412857.358169544,-203.8953488372093
43_3,"['42_77', '42_33']",3,0.02952352682834245,28620415.56940222,-154.01162790697674
43_18,"['42_1', '42_18']",3,0.02706734186958302,29936109.532829996,-247.15116279069767
43_88,"['42_15', '36_71']",3,0.02521772011834667,21771161.754590493,-23.72093023255814
43_2,"['41_28', '42_48']",3,0.02265674772239497,26478943.57484989,-120.69767441860465
43_33,"['42_32', '36_71']",3,0.02230547415211602,20114823.195910577,-1.744186046511628
43_76,"['42_48', '42_38']",3,0.020737696094344168,31884331.270033397,-342.0348837209302
43_8,"['42_15', '42_3']",3,0.019754887804180936,27135066.931391712,-141.1046511627907
43_52,"['42_38', '42_56']",3,0.019348468046163806,24489263.961489506,-87.55813953488372
43_26,"['42_73', '42_56']",3,0.017198420101422026,23741670.802876208,-61.56976744186046
43_47,"['42_18', '42_77']",3,0.01585307983401523,30710245.712246705,-273.13953488372096
43_16,"['36_71', '42_67']",3,0.012135579162991761,21982597.305697586,-56.16279069767442
43_63,"['36_71', '42_16']",4,0.056755534893950896,19596768.497356158,-5.5813953488372094
43_67,"['41_12', '42_67']",4,0.04825492786221214,21135646.731256906,-31.569767441860463
43_28,"['36_71', '42_18']",4,0.045501527486339614,30802762.157438993,-327.3837209302326
43_35,"['42_3', '42_37']",4,0.04039248728856471,21408287.979311273,-50.58139534883721
43_72,"['42_3', '42_33']",4,0.03927094197767468,26443028.913447656,-134.30232558139534
43_59,"['42_73', '40_71']",4,0.031925228920753654,31601761.66000799,-360.0
43_9,"['42_38', '42_37']",4,0.02029762418631134,28739681.414234873,-174.24418604651163
43_57,"['42_18', '36_71']",4,0.02021396936592839,22755142.229040228,-128.19767441860466
43_20,"['41_28', '42_18']",4,0.013297709520169553,29273666.411736906,-221.6860465116279
43_82,"['42_0', '42_6']",4,0.00573647203179989,29392450.768131185,-295.8139534883721
43_4,"['42_18', '42_27']",5,0.05069323903532383,28462752.43215343,-229.7093023255814
43_25,"['42_37', '42_33']",5,0.026251775278764048,17642113.97966891,-56.16279069767442
43_30,"['42_18', '42_73']",5,0.023403914865565444,31417404.86308446,-419.1279069767442
43_68,"['42_18', '42_3']",5,0.021666328307657905,27316179.380286373,-226.04651162790697
43_78,"['37_14', '41_12']",5,0.018130269174792643,19137086.428811964,-177.03488372093022
43_58,"['42_8', '37_14']",6,inf,10829978.488431407,-124.18604651162791
43_66,"['38_59', '37_14']",6,0.1940161361820423,30794034.20634039,-505.63953488372096
43_49,"['38_59', '40_6']",6,0.15483834502550384,30002465.602514118,-428.8953488372093
43_19,"['42_48', '37_14']",6,0.06445453112606242,14319643.54218755,-223.95348837209303
43_36,"['38_59', '42_7']",6,0.06439881639888359,27531380.851547476,-271.22093023255815
43_87,"['42_27', '38_59']",6,0.04415796038279558,28247562.72447062,-340.98837209302326
43_64,"['42_73', '37_14']",6,0.03871102055288489,19577497.15585332,-245.2325581395349
43_22,"['42_0', '38_59']",7,0.033802943726093604,23220044.141379956,-397.1511627906977
43_60,"['38_59', '42_15']",7,0.025827276512178886,19064963.685088098,-295.2906976744186
43_70,"['38_59', '42_27']",7,0.025112120281591377,19430668.84726858,-345.1744186046512
43_85,"['37_14', '40_6']",7,0.016954085966432966,27001602.878629245,-397.3255813953488
43_74,"['42_33', '37_14']",8,0.07336577216923075,18065922.602313686,-362.09302325581393
43_10,"['42_68', '37_14']",8,0.054627106838874194,17495003.137732137,-296.51162790697674
43_38,"['37_14', '42_3']",8,0.029529436415424912,20338242.82303926,-411.9767441860465
