cand_id,parents,rank,distance,kcal,irr
18_30,"['17_54', '17_54']",1,inf,34272151.760578044,-551.5116279069767
31_68,"['21_87', '21_87']",1,inf,20428999.305158436,-0.0
28_62,"['27_31', '27_86']",1,0.105644378484193,29139174.83185269,-178.77906976744185
29_60,"['28_82', '27_56']",1,0.10028934342994887,29932864.038868655,-209.47674418604652
30_46,"['29_62', '29_51']",1,0.07897553756546942,33248940.41286389,-403.95348837209303
31_30,"['30_46', '30_0']",1,0.077959080730331,31509112.73349472,-346.22093023255815
30_41,"['21_87', '29_59']",1,0.05790170134781221,30638960.373235215,-222.5581395348837
31_13,"['30_14', '30_0']",1,0.05384778467844621,28142089.82823013,-161.6860465116279
31_35,"['30_75', '30_41']",1,0.04177387936380618,27535818.362542957,-133.95348837209303
31_72,"['30_16', '30_5']",1,0.04037408724552887,32572718.663837105,-361.22093023255815
31_3,"['30_11', '30_27']",1,0.03516234855071054,26747385.793336436,-100.98837209302326
31_29,"['30_68', '30_66']",1,0.0317522605458124,27397923.06293863,-126.80232558139535
31_17,"['30_27', '30_67']",1,0.026854916494425993,22941836.14528904,-31.046511627906977
31_60,"['30_0', '30_41']",1,0.022986640509691965,25858727.669018872,-99.59302325581395
31_55,"['30_18', '30_18']",1,0.0224425219108549,21171251.948606618,-9.767441860465116
31_51,"['30_66', '30_14']",1,0.02192217841539237,27205022.240883417,-120.69767441860465
31_66,"['30_41', '30_66']",1,0.02189913322146727,25802593.638379492,-94.36046511627907
31_19,"['29_60', '21_87']",1,0.02023508692224923,20721608.598728977,-3.313953488372093
31_80,"['28_62', '21_87']",1,0.018775403046361407,21521190.64012044,-18.13953488372093
30_67,"['29_62', '21_87']",1,0.01867751737595742,21665473.188454915,-24.593023255813954
31_12,"['30_77', '30_14']",1,0.018503396514704593,28302191.5567068,-165.0
31_88,"['30_36', '21_87']",1,0.016136168827369218,23878710.822337415,-60.348837209302324
31_46,"['30_0', '30_27']",1,0.015696782968940202,23911164.360976644,-66.80232558139535
31_15,"['30_64', '30_66']",1,0.014718952512059668,25083390.197193183,-70.29069767441861
31_87,"['30_66', '21_87']",1,0.013707239763180131,23554875.04682031,-51.627906976744185
31_79,"['30_67', '30_67']",1,0.010560733003226262,21591552.996109746,-23.197674418604652
31_77,"['25_84', '25_84']",1,0.01034491718750495,34213454.37994845,-522.9069767441861
31_53,"['30_27', '21_87']",1,0.007786595995107546,20774810.026174523,-5.406976744186046
31_54,"['21_87', '30_66']",1,0.007488853779564609,22490886.894626476,-26.86046511627907
31_58,"['30_5', '30_46']",2,0.06458275575462902,32548612.17641352,-383.3720930232558
25_84,"['23_22', '23_22']",2,0.05605343615236952,34182679.500913136,-524.4767441860465
31_74,"['30_5', '30_79']",2,0.051313226613002486,29612168.435939338,-271.04651162790697
31_85,"['30_46', '29_60']",2,0.04630544740113805,30290213.62424296,-297.0348837209302
31_24,"['30_77', '30_68']",2,0.03584825722725492,28070946.095406,-166.3953488372093
31_43,"['30_77', '28_62']",2,0.03445745706557492,25738587.41703224,-96.62790697674419
31_11,"['29_60', '30_46']",2,0.03339634935598579,26166910.00644121,-111.97674418604652
31_82,"['30_66', '30_64']",2,0.03222055863114681,22815058.532622773,-51.104651162790695
31_57,"['30_87', '21_87']",2,0.031103083821418697,22449457.21192524,-28.08139534883721
31_1,"['28_62', '30_14']",2,0.02847386919389346,24233395.409063153,-74.65116279069767
31_14,"['21_87', '30_46']",2,0.02552601924652097,26644625.86214959,-134.47674418604652
31_86,"['30_67', '30_87']",2,0.02535804406193149,23234783.430039044,-54.24418604651163
31_59,"['30_64', '30_87']",2,0.025008355416114014,24880883.29319921,-81.97674418604652
31_63,"['30_46', '30_64']",2,0.02430203497802365,29785078.47883975,-275.2325581395349
31_31,"['21_87', '28_62']",2,0.02254478092684476,20507528.128488112,-15.348837209302326
31_0,"['30_67', '30_77']",2,0.020994760171655007,23826949.077224445,-63.83720930232558
30_31,"['26_49', '29_49']",2,0.018365643309056576,21003032.41129943,-16.91860465116279
21_87,"['20_20', '17_61']",2,0.012125722768775278,20222213.672455095,-0.0
31_20,"['30_14', '30_75']",2,0.012091845195996995,25014906.664115213,-82.5
31_37,"['30_64', '30_14']",2,0.010890346867613277,27349391.03578711,-136.74418604651163
31_36,"['30_31', '29_60']",2,0.009666212281503706,23139910.542501297,-52.5
31_48,"['30_18', '30_77']",2,0.007636065495080516,23081184.055870555,-51.80232558139535
31_6,"['30_36', '21_87']",2,0.007045632571283916,20490211.079896655,-5.058139534883721
31_52,"['30_64', '30_64']",2,0.005139980750664237,23526363.683066253,-61.22093023255814
31_83,"['25_84', '30_46']",3,0.12393750536141479,30733999.577668663,-520.8139534883721
31_44,"['30_46', '28_62']",3,0.10801677330096804,28459219.80837048,-322.6744186046512
31_70,"['28_62', '30_31']",3,0.050541637635849394,27244396.114191245,-139.01162790697674
31_81,"['30_64', '30_27']",3,0.04889696383650529,21921932.644924287,-39.94186046511628
31_23,"['30_68', '30_68']",3,0.034946969605614206,24687856.319476034,-87.03488372093024
31_39,"['30_45', '30_41']",3,0.030243969126152223,29697215.193561982,-354.59302325581393
31_8,"['30_41', '28_62']",3,0.02680022791847914,27333475.343626224,-170.93023255813952
31_61,"['30_77', '21_87']",3,0.021419603680397425,19930389.816624418,-6.627906976744186
31_62,"['30_27', '29_60']",3,0.018830400365889125,24948209.072962586,-87.20930232558139
31_41,"['30_5', '30_87']",3,0.018462204642755022,25742251.432015978,-119.30232558139535
30_64,"['29_44', '28_37']",3,0.014599509505656041,23476542.35707382,-61.395348837209305
31_28,"['21_87', '21_87']",3,0.010642684601520274,19847425.54250933,-0.0
31_21,"['18_30', '30_67']",4,0.09006546838343361,29322932.443043724,-453.48837209302326
31_42,"['30_14', '30_75']",4,0.06246872689105215,26252959.475615002,-345.1744186046512
31_10,"['30_46', '30_52']",4,0.06099203643952109,29359115.119718026,-531.8023255813954
31_71,"['28_62', '30_41']",4,0.05847501883237403,27043320.26482641,-367.1511627906977
31_38,"['30_11', '30_31']",4,0.057771467939946516,25139018.575521853,-231.27906976744185
31_7,"['28_62', '30_11']",4,0.03873572977370198,24242903.760809783,-109.88372093023256
31_65,"['29_60', '30_67']",4,0.023300153976702577,21631157.210259683,-40.116279069767444
31_4,"['21_87', '30_11']",4,0.014240390015868874,19772994.83816011,-21.27906976744186
31_32,"['30_79', '30_26']",4,0.010620348809773607,22656971.080334816,-62.616279069767444
31_84,"['30_67', '28_62']",5,0.02349176226445204,25091660.651658975,-243.13953488372093
31_78,"['30_18', '30_46']",5,0.009404814716600578,22518084.716943074,-68.19767441860465
31_56,"['30_41', '18_30']",6,0.03507803483856352,22993635.912122127,-383.0232558139535
31_33,"['18_30', '30_31']",6,0.026495838792978708,22944295.432593584,-284.1279069767442
31_76,"['25_84', '28_62']",6,0.023391368311330155,25018762.413270675,-394.36046511627904
31_2,"['30_87', '30_75']",6,0.005509977178901685,22489970.422049712,-68.19767441860465
31_16,"['25_84', '30_26']",7,0.13541283870664367,24066915.12032976,-474.4186046511628
31_64,"['25_84', '29_60']",7,0.10632786542820534,16691335.092999231,-239.65116279069767
31_40,"['18_30', '21_87']",7,0.07839045150834595,15337777.39005615,-163.43023255813952
