cand_id,parents,rank,distance,kcal,irr
37_14,"['18_30', '18_30']",1,inf,34272279.131386176,-551.5116279069767
36_71,"['31_68', '31_68']",1,inf,20462425.38583839,-0.0
38_59,"['36_70', '36_70']",1,0.22191745019627723,33964226.14293949,-533.7209302325581
44_47,"['43_44', '43_81']",1,0.06702306693714301,24112831.746164534,-53.54651162790697
44_43,"['43_39', '42_27']",1,0.052762110965640485,28004154.890646387,-131.6860465116279
43_14,"['42_77', '42_38']",1,0.051517664299923965,32023661.116781436,-274.7093023255814
40_6,"['39_8', '39_52']",1,0.04991418562873999,33741833.79497889,-421.74418604651163
44_26,"['37_14', '37_14']",1,0.046383516392804594,34257061.399247535,-550.6395348837209
44_67,"['43_81', '40_6']",1,0.04049586494339925,31674856.314312175,-240.17441860465115
44_56,"['42_27', '43_41']",1,0.04042416501060466,29886644.116758786,-190.8139534883721
44_0,"['36_71', '43_42']",1,0.03916984257985321,22568836.064237773,-27.906976744186046
44_83,"['43_39', '43_32']",1,0.03727460479582519,26648571.816264097,-96.45348837209302
44_10,"['36_71', '43_17']",1,0.03677652419552722,23214449.729006782,-46.22093023255814
44_24,"['42_38', '42_27']",1,0.03490556095418075,33281610.540318105,-399.06976744186045
44_30,"['40_6', '40_6']",1,0.03343702823966607,33682630.27115846,-420.8720930232558
44_1,"['43_39', '43_42']",1,0.0323866222957217,25835794.27844397,-80.40697674418605
44_39,"['43_69', '43_56']",1,0.03209299335585,20670647.453604914,-6.976744186046512
44_19,"['43_83', '43_17']",1,0.027090849460043996,27207452.164108377,-117.38372093023256
44_5,"['36_71', '43_42']",1,0.026346529153111607,22397801.45309411,-22.848837209302324
44_89,"['43_77', '43_79']",1,0.023689276247845413,32095637.141320534,-340.98837209302326
44_14,"['43_5', '43_14']",1,0.020825113754374756,31758380.97697303,-244.36046511627907
44_73,"['43_5', '43_39']",1,0.02007417442984219,27462924.20281306,-118.0813953488372
44_23,"['43_39', '43_12']",1,0.018503268288777405,27147997.73714742,-103.6046511627907
44_46,"['43_81', '36_71']",1,0.01758532568096075,21714755.146238267,-12.906976744186046
44_50,"['43_42', '43_84']",1,0.015882660304220177,25706479.640870154,-75.34883720930233
44_81,"['36_71', '43_7']",1,0.015154857325203563,21870923.84841641,-15.523255813953488
44_76,"['43_17', '43_84']",1,0.015151807427220346,24405250.85979836,-71.86046511627907
44_71,"['43_81', '42_38']",1,0.012666236559656003,27720855.64390977,-129.41860465116278
44_35,"['43_14', '42_38']",1,0.011972072151859093,33162792.658761207,-366.45348837209303
42_27,"['40_12', '40_71']",1,0.010586537076893108,30570676.689136393,-202.84883720930233
44_18,"['43_17', '43_14']",1,0.008892966626020328,32594803.444491997,-348.48837209302326
44_17,"['43_41', '43_17']",1,0.005061735017457912,29898617.590830714,-191.6860465116279
44_20,"['43_84', '36_71']",2,0.0631924525708594,19784026.07005919,-0.0
44_63,"['40_6', '43_84']",2,0.05552838811084825,31748821.873726178,-305.75581395348837
44_52,"['43_14', '43_69']",2,0.0482218543782382,22304627.084547173,-70.11627906976744
44_58,"['42_73', '43_12']",2,0.046987782866581576,30480566.59833716,-213.13953488372093
44_75,"['42_73', '43_42']",2,0.04335157715984446,25655917.05099465,-85.11627906976744
44_49,"['43_41', '43_39']",2,0.041644077953271824,27938718.988863092,-139.88372093023256
44_53,"['40_6', '43_77']",2,0.04004241660462841,31740581.412776228,-293.8953488372093
44_4,"['36_71', '43_83']",2,0.038324024030797585,21509618.0712599,-15.69767441860465
44_21,"['43_69', '43_5']",2,0.03684344049412425,26184417.9208957,-102.38372093023256
44_36,"['43_5', '43_69']",2,0.034882285850807285,26556525.23187994,-110.5813953488372
43_77,"['42_37', '42_38']",2,0.030897450634131712,32683632.018282264,-373.6046511627907
43_41,"['42_38', '36_71']",2,0.029058424813728723,22070348.368632104,-23.546511627906977
44_65,"['42_73', '43_77']",2,0.027493679906911137,29872262.64733025,-199.7093023255814
44_7,"['42_73', '43_81']",2,0.026806773068486774,25359297.537177004,-77.79069767441861
44_38,"['43_32', '43_83']",2,0.025985355834485763,27596957.946592398,-138.13953488372093
43_5,"['42_33', '42_38']",2,0.023453003201405455,33144665.521068826,-403.43023255813955
44_48,"['43_39', '42_73']",2,0.022681452783581912,27128085.899272807,-118.6046511627907
44_62,"['43_0', '43_77']",2,0.019819223050620144,32554017.674154464,-353.8953488372093
44_54,"['41_28', '43_77']",2,0.01754825033258156,27958784.51898235,-191.6860465116279
44_15,"['43_5', '43_77']",2,0.017169746928351222,33012776.49935515,-380.5813953488372
44_44,"['43_17', '36_71']",2,0.015240407654197825,20665180.691775043,-8.720930232558139
44_84,"['42_73', '43_14']",2,0.014775132258832941,31537345.261170737,-244.7093023255814
44_22,"['43_5', '43_21']",2,0.008893934792371935,33106524.073109627,-386.51162790697674
44_32,"['41_28', '43_17']",2,0.005860056372470116,31710101.191292204,-246.27906976744185
44_82,"['43_69', '43_32']",3,0.06039340851255456,27705462.552223217,-157.15116279069767
44_68,"['42_73', '43_32']",3,0.05941413734249723,31191063.69363124,-270.1744186046512
44_25,"['43_83', '42_38']",3,0.0528863073492431,30690750.59968726,-248.8953488372093
44_33,"['36_71', '43_0']",3,0.051803921255180525,19166438.65518137,-10.116279069767442
44_57,"['43_69', '43_14']",3,0.05122327938707503,25010979.73228182,-101.51162790697674
44_3,"['36_71', '43_5']",3,0.03973527472396231,21850197.982254926,-39.94186046511628
44_12,"['43_79', '43_7']",3,0.035138444364783236,29980462.02787173,-222.5581395348837
44_6,"['43_77', '43_0']",3,0.03184878628208378,32333374.993921608,-365.93023255813955
44_85,"['43_44', '43_5']",3,0.02965716810879586,21566335.16130723,-28.25581395348837
44_27,"['43_17', '43_41']",3,0.026621344234819204,26831254.23089354,-125.93023255813954
42_38,"['41_88', '41_14']",3,0.024580246538931462,32987269.570379015,-382.6744186046512
44_59,"['43_32', '40_6']",3,0.01826355509854067,25767793.347750496,-111.1046511627907
44_11,"['41_28', '43_14']",3,0.014505580369667643,29962547.195518997,-219.7674418604651
44_51,"['38_59', '43_83']",4,0.17233833572560645,17986909.11775453,-170.0581395348837
44_34,"['36_71', '38_59']",4,0.10420752953929077,13988068.022072468,-127.15116279069767
44_40,"['36_71', '38_59']",4,0.03226025823066681,25395578.128785588,-203.19767441860466
44_70,"['42_73', '43_77']",4,0.029294036032012062,31036285.97941995,-339.9418604651163
44_45,"['42_73', '43_21']",4,0.020622216936425842,31428502.031997204,-369.06976744186045
44_78,"['43_48', '43_42']",4,0.02056853158368928,26963718.07500193,-271.74418604651163
44_87,"['43_32', '43_5']",4,0.01707496415874293,32493635.375563495,-385.8139534883721
44_31,"['43_5', '42_73']",4,0.015142086287195558,32596224.37843242,-392.2674418604651
44_42,"['43_84', '43_5']",4,0.0075904487159707094,31021205.772354987,-274.01162790697674
44_77,"['38_59', '36_71']",5,0.06784321751520009,23836402.25989082,-226.3953488372093
44_64,"['40_6', '37_14']",5,0.06728304786390378,14598571.045454055,-202.67441860465115
44_9,"['37_14', '43_81']",5,0.04964613268974059,15872349.687663952,-214.1860465116279
44_88,"['37_14', '43_84']",5,0.03251890535681223,24476700.174852557,-246.27906976744185
44_79,"['43_21', '38_59']",5,0.016283101957644805,26721103.89068498,-295.8139534883721
44_41,"['40_6', '43_79']",5,0.012996780248331894,30987999.980929825,-340.2906976744186
44_2,"['38_59', '43_12']",6,inf,12463915.679640437,-220.11627906976744
44_55,"['43_41', '43_14']",6,0.09234900749466657,28764589.029432964,-345.5232558139535
44_8,"['42_27', '43_48']",6,0.07261286251574806,29721563.93800437,-358.95348837209303
44_29,"['38_59', '43_77']",6,0.024832210705513467,21680498.293208253,-298.25581395348837
44_72,"['43_5', '43_41']",6,0.021852707513846555,30779149.358833224,-369.06976744186045
44_16,"['42_27', '37_14']",7,0.12039388986429533,15331254.902520698,-328.43023255813955
44_37,"['38_59', '43_77']",7,0.10075600686980218,16151869.213895401,-349.36046511627904
44_28,"['38_59', '42_73']",7,0.028331431500053152,18819795.702445917,-350.5813953488372
44_13,"['38_59', '43_32']",7,0.020426331486944976,27802370.03605789,-387.3837209302326
44_86,"['43_32', '37_14']",8,0.05047681360430169,23065812.19415973,-414.06976744186045
