cand_id,parents,rank,distance,yield,irrigation,smts,max_irr_season
0_1,[],1,inf,12.861251822270345,-402.93504333496094,,
2_57,"['1_8', '0_0']",1,inf,6.593560174376862,-0.0,,
1_27,"['0_20', '0_74']",1,0.08994335978466242,10.249238865730314,-102.94377899169922,,
2_83,"['1_2', '1_2']",1,0.08487454066642885,12.735320961335086,-281.733154296875,,
2_53,"['1_1', '1_1']",1,0.08001855370440013,11.64282754169465,-158.38754272460938,,
2_64,"['1_20', '1_20']",1,0.07380028894349258,7.5591533944309575,-11.215459823608398,,
0_24,"['0_1', '0_0']",1,0.06616174028083188,12.188528940732823,-174.97116088867188,,
2_25,"['1_57', '1_57']",1,0.06533734883079984,12.806050134726354,-361.1429901123047,,
2_2,"['0_40', '1_39']",1,0.06100043318968799,9.998018562615488,-81.56887435913086,,
2_50,"['1_79', '1_27']",1,0.05718862655925609,10.741120547086185,-122.4466781616211,,
2_8,"['0_1', '1_57']",1,0.054050136265247316,12.824601166732522,-392.48645782470703,,
2_38,"['1_67', '1_20']",1,0.04202049818883577,8.189083070812549,-33.231319427490234,,
2_46,"['1_57', '1_67']",1,0.04040425534963432,10.99918270775575,-124.73540115356445,,
2_43,"['0_13', '1_61']",1,0.03773870491476427,9.166068280179672,-75.0,,
2_67,"['1_67', '1_2']",1,0.03754559446788293,11.918545023351864,-164.7975311279297,,
2_84,"['1_57', '1_79']",1,0.0328075839744968,12.193860895440576,-201.18917083740234,,
0_54,"['0_1', '0_0']",1,0.02672301011789234,12.546344963880719,-219.42295837402344,,
2_61,"['1_55', '1_79']",1,0.024017299367150947,6.744182884659864,-8.390432357788086,,
2_55,"['0_54', '1_8']",1,0.02272100406066073,12.648332036493368,-225.66143035888672,,
2_24,"['1_67', '1_57']",1,0.02224869450748947,12.3422213445,-203.08121490478516,,
2_42,"['0_54', '0_54']",1,0.02196519112794772,12.551095917722321,-222.89979553222656,,
2_81,"['1_39', '1_67']",1,0.02149046730536361,8.212816878470422,-41.060790061950684,,
2_74,"['0_24', '0_0']",1,0.020586368065577364,7.713915585242952,-18.75,,
2_27,"['1_20', '1_60']",1,0.02057616978086742,7.71157331209152,-18.058311462402344,,
2_7,"['1_20', '1_20']",1,0.019677066446525115,7.64172891768919,-14.00951862335205,,
