cand_id,parents,rank,distance,yield,irr
26_10,"['20_14', '20_14']",1,inf,14.329685274675985,-504.75
26_32,"['18_78', '18_78']",1,inf,11.078939632131538,-0.0
27_79,"['24_45', '26_45']",1,0.07201476660282745,14.063217783596567,-403.5
27_52,"['26_23', '26_66']",1,0.070494195613988,11.349215212700548,-102.75
26_0,"['24_38', '24_38']",1,0.06634551021794982,11.693222582224568,-162.75
27_66,"['26_61', '26_28']",1,0.05361524708905236,13.913261712919729,-362.25
27_27,"['26_66', '26_37']",1,0.05343055600693526,11.691122341324776,-122.25
27_87,"['26_41', '26_66']",1,0.044674626794163924,13.391488639225546,-268.5
27_67,"['26_19', '26_89']",1,0.04057426289159938,12.096252073843518,-176.25
27_71,"['26_66', '26_1']",1,0.039994946862837555,12.560125718109687,-205.5
27_76,"['20_14', '26_19']",1,0.030777375357503144,14.21673966423423,-430.5
27_12,"['26_32', '25_88']",1,0.028675073407768197,11.125675880402568,-39.75
27_35,"['26_23', '25_46']",1,0.02706331000040866,13.36605365017956,-257.25
26_64,"['25_88', '24_15']",1,0.02525910297824622,14.164013643069676,-413.25
27_69,"['26_25', '26_19']",1,0.024763486996910174,13.105495753284629,-239.25
27_4,"['26_62', '26_28']",1,0.023874082802096214,13.985013764077882,-363.0
27_21,"['26_19', '25_22']",1,0.02375206223925917,13.815601364800875,-296.25
27_37,"['25_22', '26_23']",1,0.01836718554440571,13.008748486511156,-234.0
25_22,"['24_6', '24_88']",1,0.017009010857543874,12.635614841789412,-211.5
27_88,"['20_14', '26_63']",1,0.01687088945503358,14.226917794965123,-438.75
27_41,"['26_1', '26_0']",1,0.016310146264127065,12.338323391934464,-178.5
24_45,"['23_19', '23_5']",1,0.01625767862535346,11.17298636964636,-47.25
27_65,"['26_1', '26_63']",1,0.014961782888246877,12.81889881543593,-224.25
26_1,"['24_38', '25_88']",1,0.014506575447815213,12.46904731641017,-183.0
27_70,"['26_71', '26_61']",1,0.011720222752425635,13.878818714091434,-321.0
27_51,"['26_19', '26_1']",1,0.01138332818968971,12.835089851000586,-233.25
27_39,"['26_45', '26_62']",1,0.00995651910858504,14.2456595895892,-439.5
27_0,"['25_88', '25_88']",1,0.006351834556026675,12.639183434327041,-216.0
27_46,"['26_64', '20_14']",2,inf,14.314981169429965,-575.25
27_34,"['24_45', '26_23']",2,0.09540833302225153,14.25687068250241,-528.0
