cand_id,parents,rank,distance,yield,irr
26_10,"['20_14', '20_14']",1,inf,14.329685274675985,-504.75
26_32,"['18_78', '18_78']",1,inf,11.078939632131538,-0.0
28_32,"['27_67', '27_52']",1,0.075065737988756,11.985823209875688,-151.5
28_21,"['27_41', '27_27']",1,0.07279445855931921,11.913236284655806,-130.5
28_30,"['27_70', '26_32']",1,0.07241854144399448,11.192951400197938,-58.5
27_52,"['26_23', '26_66']",1,0.04775091666661644,11.349215212700548,-102.75
28_37,"['27_66', '27_4']",1,0.04179491971949635,13.814392331294897,-311.25
28_50,"['27_4', '26_0']",1,0.040151745164571935,12.88882373193636,-239.25
28_10,"['26_1', '27_0']",1,0.034748117184492194,12.409443155306706,-183.0
28_12,"['27_66', '27_12']",1,0.03363011065066829,13.648305702323915,-287.25
28_6,"['26_0', '27_27']",1,0.033050935438704555,11.537640424867678,-117.75
27_87,"['26_41', '26_66']",1,0.032829415714207257,13.391488639225546,-268.5
27_27,"['26_66', '26_37']",1,0.030215931677468277,11.691122341324776,-122.25
28_34,"['27_69', '27_66']",1,0.02828522332883538,14.012581839172096,-353.25
28_54,"['27_35', '27_27']",1,0.025598776033941374,12.773302249425969,-216.0
28_47,"['27_35', '27_65']",1,0.0245585351174278,13.114972986525268,-240.0
28_63,"['26_10', '27_52']",1,0.023531800013197136,13.267390161667791,-260.25
28_0,"['24_45', '27_71']",1,0.021478425494913845,12.255433534847873,-175.5
28_17,"['27_35', '27_71']",1,0.021141749938210882,12.857148850183643,-217.5
28_77,"['26_0', '27_37']",1,0.02110001421521729,12.702613817702597,-213.0
28_61,"['27_67', '27_66']",1,0.01793783027432154,11.636940145148817,-118.5
28_27,"['27_79', '27_37']",1,0.01769300814361295,14.139300927261582,-384.0
28_79,"['27_67', '27_79']",1,0.013970043388631392,12.596490684549206,-207.0
28_88,"['27_69', '27_87']",1,0.011247233087017854,13.89049089674026,-314.25
28_70,"['26_0', '27_87']",1,0.009601941634750154,13.708999850893283,-293.25
28_39,"['27_41', '27_51']",1,0.005257566188720844,12.589797684645763,-205.5
28_18,"['27_76', '27_79']",2,inf,14.298921562524495,-547.5
28_51,"['27_87', '26_10']",2,0.17149145628023907,14.134581290567814,-477.0
28_55,"['26_10', '27_51']",2,0.10161620712773435,14.143091030321372,-523.5
28_38,"['26_32', '27_79']",2,0.09677180046864908,10.992150847259799,-81.75
