cand_id,parents,rank,distance,yield,irr
20_14,"['12_1', '12_1']",1,inf,14.323564564973719,-495.75
18_78,"['16_84', '17_72']",1,inf,11.062809234054233,-0.0
23_9,"['22_65', '20_14']",1,0.09780905506081446,14.250847595395461,-459.0
24_38,"['23_61', '23_33']",1,0.09000035792444386,11.58923901684884,-159.0
24_88,"['23_19', '23_19']",1,0.06923491932277419,11.302310186983766,-93.75
24_15,"['23_9', '23_33']",1,0.06213398833357654,14.277313901872764,-489.75
24_44,"['23_1', '23_72']",1,0.05717534603384913,13.250069656229305,-270.75
24_45,"['23_19', '23_5']",1,0.05393887490907217,11.17298636964636,-47.25
24_1,"['23_65', '23_19']",1,0.04853187872840996,13.452378128904394,-281.25
24_79,"['23_65', '23_9']",1,0.041738428010901565,14.107829094801925,-403.5
24_28,"['23_22', '18_78']",1,0.035075881979928655,11.236164179862236,-61.5
24_36,"['23_65', '23_22']",1,0.03462385472978258,13.789529103364405,-297.0
24_89,"['23_29', '20_14']",1,0.033247382526620364,14.118754883299331,-408.75
24_55,"['23_47', '23_47']",1,0.03220814476397759,13.138551669329377,-258.0
24_47,"['23_19', '23_1']",1,0.030882409223119134,12.363143526726441,-165.0
24_74,"['23_53', '23_62']",1,0.02915008996550836,13.106524723442288,-246.0
24_6,"['23_65', '23_1']",1,0.026492454129691596,12.621675053949252,-204.75
23_32,"['20_14', '22_21']",1,0.0249773733455955,13.902609685667972,-322.5
23_2,"['22_55', '22_21']",1,0.02485677200827241,12.486622948595953,-196.5
24_50,"['23_9', '23_65']",1,0.023522997335638104,14.055815413156646,-372.75
24_42,"['23_33', '20_14']",1,0.023445436692942488,13.824135790872324,-320.25
23_33,"['22_80', '21_36']",1,0.02283879399810308,14.202001245290777,-441.0
24_75,"['23_33', '23_25']",1,0.021750880395048255,12.845123835000791,-228.0
24_57,"['22_9', '23_65']",1,0.021653425135366347,12.963637307823811,-237.0
23_65,"['22_21', '20_86']",1,0.02161985066334212,13.520213081792667,-282.75
24_58,"['23_53', '23_47']",1,0.01795602480728427,12.432950848011835,-188.25
24_33,"['23_61', '23_65']",1,0.013921834921322714,12.4217798724107,-185.25
24_29,"['23_9', '23_33']",1,0.013597058139034456,14.304302182051007,-490.5
24_40,"['23_66', '23_1']",1,0.012831485456559856,13.953173762397721,-339.75
23_19,"['19_85', '20_56']",1,0.01211360889010214,11.280285287325693,-93.0
24_39,"['23_25', '22_9']",1,0.009821430588136205,12.733835105845252,-219.0
24_63,"['20_14', '23_9']",2,0.09987313308357461,14.301438432819339,-528.75
24_27,"['23_19', '23_22']",2,0.048510745838354,11.108736559917824,-85.5
24_35,"['20_14', '23_65']",2,0.047992889857216225,14.023065628083947,-437.25
24_2,"['23_9', '23_47']",2,0.036713381900088604,14.026347453779081,-441.0
24_17,"['18_78', '23_61']",2,0.035546200515249364,10.884899714090867,-0.75
24_84,"['23_32', '23_61']",2,0.031914127163011466,12.603062095510671,-210.75
24_87,"['23_25', '23_70']",2,0.024387153119616985,12.686530744581084,-222.0
24_62,"['23_33', '23_2']",2,0.023052642199496716,12.905961379929817,-242.25
24_80,"['23_32', '23_65']",2,0.022912251447567745,13.723298437835174,-307.5
24_61,"['23_70', '23_25']",2,0.021673669897672325,13.749996193666599,-327.0
24_30,"['23_70', '23_47']",2,0.020567471414442165,13.81051696178174,-332.25
23_61,"['22_66', '22_66']",2,0.020128701758727382,12.211134110923547,-169.5
24_82,"['23_40', '22_65']",2,0.01779286433807256,12.324609694484923,-196.5
24_20,"['23_70', '22_65']",2,0.016251141272777273,13.147123690403225,-281.25
24_34,"['23_19', '22_69']",2,0.01557156059045445,13.928862041881843,-362.25
24_5,"['23_70', '23_2']",2,0.015296343223153923,14.013085251756355,-375.75
24_24,"['20_14', '23_25']",2,0.015179299772812568,12.944600985695363,-255.75
24_66,"['23_19', '23_19']",2,0.014482199432381958,11.216036755066195,-90.75
24_85,"['23_22', '22_9']",2,0.013606136849567341,12.295164844113195,-173.25
24_51,"['23_70', '23_1']",2,0.012208712507736745,12.811381559553666,-233.25
24_54,"['23_47', '22_9']",2,0.011041435431338882,12.729915384674616,-231.0
24_73,"['18_78', '23_19']",2,0.008913639306468664,10.3811399823194,-0.0
24_19,"['23_7', '20_14']",3,inf,14.29072250435741,-549.75
24_78,"['18_78', '23_2']",3,0.07134990028333366,9.842579966964886,-0.0
