cand_id,parents,rank,distance,yield,irr
7_27,"['6_17', '6_37']",1,inf,14.289265456590627,-648.0
8_60,"['5_26', '7_19']",1,inf,10.950664657574288,-0.0
8_22,"['7_56', '7_39']",1,0.06760397459703038,11.546186228944777,-194.25
8_40,"['7_19', '7_41']",1,0.06058388815543904,11.222944215735266,-51.0
5_73,"['4_33', '4_81']",1,0.057497990363133744,12.408047602297794,-297.0
8_34,"['6_59', '6_68']",1,0.04856892971428303,13.445079037431094,-333.0
7_64,"['5_73', '6_51']",1,0.04568004090512963,12.90499267764466,-304.5
8_26,"['7_81', '5_26']",1,0.042066151247659826,12.239219598792255,-204.75
8_62,"['7_35', '7_78']",1,0.03248576777007017,14.26424982268702,-521.25
8_56,"['7_62', '7_39']",1,0.031322050269724344,11.270421315258494,-120.75
8_51,"['5_26', '7_21']",1,0.030773358723772168,11.532366891053814,-181.5
8_55,"['7_36', '7_57']",1,0.02518130753324701,13.506083309765765,-399.75
8_3,"['7_41', '7_58']",1,0.01955494368414059,13.826372341753324,-406.5
5_89,"['4_17', '4_5']",1,0.01708182276603357,11.287136746039613,-158.25
8_80,"['7_27', '7_27']",1,0.016295550248634758,14.278876592506142,-634.5
8_17,"['5_73', '7_27']",1,0.01341310602768801,14.010825912935838,-457.5
7_21,"['6_25', '6_80']",1,0.010983551284266785,13.941759409831302,-441.75
8_24,"['6_68', '7_21']",2,inf,14.287611826903287,-705.0
7_43,"['4_36', '6_59']",2,0.06175448352564749,12.105279923038953,-254.25
8_65,"['7_21', '7_30']",2,0.05573765962568805,12.981615883846953,-369.75
8_32,"['7_27', '7_43']",2,0.045533463909532335,13.383796723465665,-413.25
8_41,"['5_26', '5_89']",2,0.04398539137131577,11.263706289573717,-140.25
8_59,"['5_73', '7_17']",2,0.040141081540763734,13.985604848073274,-499.5
8_81,"['7_17', '7_43']",2,0.032988426220282335,12.64437071692854,-321.75
6_68,"['5_66', '5_47']",2,0.02671835035373743,14.211189490697507,-599.25
8_13,"['7_30', '7_21']",2,0.024169362487358684,14.088845853411815,-521.25
8_52,"['7_81', '7_21']",2,0.023432218974567397,13.751020814556629,-423.75
8_2,"['7_78', '7_21']",2,0.0202502180250461,14.26899192998194,-639.0
8_23,"['7_27', '5_26']",2,0.01959256169938239,10.962197251999266,-97.5
8_6,"['7_27', '7_27']",2,0.01946692589966379,14.24728046878607,-628.5
8_78,"['5_73', '6_68']",2,0.016880042970437346,13.575214202977923,-414.0
8_33,"['7_43', '7_51']",2,0.010426102183796998,11.29357075073672,-185.25
8_21,"['7_58', '7_5']",2,0.010080057222888298,11.266539738176329,-163.5
8_15,"['7_51', '7_21']",2,0.00755653918249225,13.967885153470473,-483.0
6_59,"['5_26', '5_5']",2,0.0072681583815815826,10.94945260948964,-25.5
8_76,"['7_30', '7_36']",2,0.0062419180753414925,13.906782252711167,-449.25
8_45,"['5_26', '5_26']",2,0.0010024301390774582,10.909669930572907,-0.0
8_20,"['7_81', '6_68']",3,0.08356843340513669,14.231767720789378,-672.0
8_36,"['5_89', '7_35']",3,0.05903361289250865,14.0315284731189,-552.75
8_53,"['6_59', '7_41']",3,0.05872743387135613,11.247517852074804,-220.5
8_68,"['7_27', '7_50']",3,0.05679947187252609,14.046030538977785,-572.25
8_9,"['7_58', '7_62']",3,0.04781781681870357,12.39552754221625,-355.5
8_8,"['6_59', '6_59']",3,0.03863446931853579,10.938908067695044,-26.25
8_39,"['7_21', '7_39']",3,0.03481456665492749,12.55163013492805,-365.25
8_44,"['7_27', '6_68']",3,0.031882841604135695,14.065318856669961,-609.75
7_81,"['6_10', '6_67']",3,0.03011329982225128,14.008803966539537,-532.5
8_11,"['7_8', '6_68']",3,0.028367144308447168,14.087992878279262,-622.5
8_46,"['7_27', '6_68']",3,0.027452272157909897,13.675231045544956,-438.0
8_66,"['7_41', '7_51']",3,0.02738211833174225,11.232568206575394,-150.75
8_27,"['5_89', '7_27']",3,0.019749741279179167,11.399448516224338,-301.5
8_49,"['7_58', '5_89']",3,0.019633366616200458,11.287728681282326,-264.75
8_86,"['7_81', '7_41']",3,0.015190144030022116,13.69778816637851,-449.25
8_25,"['7_27', '7_58']",3,0.013199207824754026,11.434183500346295,-322.5
8_35,"['7_64', '6_68']",3,0.009359199538528812,13.901244878107908,-462.75
5_26,"['2_4', '2_4']",3,0.0008501234024679374,10.903409511574859,-0.0
8_87,"['7_43', '5_89']",4,0.05363055416804127,11.14351811242635,-248.25
8_10,"['7_41', '7_8']",4,0.04204745898891691,11.20503216000288,-269.25
8_74,"['7_78', '7_50']",4,0.0400445852873691,14.00649524219555,-591.0
8_48,"['7_43', '6_59']",4,0.03198863806271103,10.916723373816106,-85.5
8_19,"['5_73', '7_56']",4,0.01952514573548545,11.20140245158922,-255.0
8_83,"['7_81', '5_73']",4,0.014465147220389248,11.12492423975694,-187.5
8_50,"['7_43', '7_58']",4,0.01344238655696928,13.627005037134586,-457.5
8_89,"['5_26', '5_26']",4,0.010820509571932011,10.898378943373604,-0.0
8_31,"['7_21', '7_58']",4,0.009934132783892574,13.595600259264966,-442.5
8_7,"['7_36', '7_39']",4,0.009840864746809811,13.881382666541338,-468.75
8_82,"['5_26', '7_51']",5,0.042165918351396166,10.759695981619162,-15.75
8_37,"['7_19', '6_59']",5,0.030194775183307862,10.38234807506709,-0.0
8_85,"['7_39', '7_43']",5,0.01783779106867238,13.741224858311961,-494.25
8_61,"['5_73', '6_59']",5,0.016932083033272188,11.12095017708074,-324.75
8_1,"['5_75', '7_50']",5,0.011588657549537388,13.85531866702658,-495.0
8_18,"['7_27', '5_73']",5,0.011272843610152204,13.694898468430972,-482.25
8_38,"['7_27', '7_64']",5,0.011109379357941256,13.593969425541847,-447.0
8_58,"['5_26', '7_58']",6,0.08825895871265715,9.059277437742242,-21.75
8_29,"['5_26', '5_89']",6,0.05309123685685298,6.8126662534225115,-1.5
8_57,"['5_26', '7_5']",6,0.045849126047625005,9.204782450256275,-67.5
8_0,"['7_78', '5_26']",6,0.0449315823031067,10.97068605521094,-381.0
8_42,"['7_51', '7_30']",6,0.030705551092097876,10.581150940917304,-208.5
8_63,"['7_27', '7_81']",6,0.02116246467947214,13.567586538187816,-485.25
8_4,"['5_26', '7_51']",6,0.019804369862855598,10.563639137205413,-69.0
8_12,"['5_89', '6_68']",6,0.009587917305046113,10.719841034471639,-324.0
8_79,"['7_17', '7_78']",6,0.008960620051064589,12.940228482019535,-462.75
8_77,"['5_26', '6_68']",7,0.09170749944762091,5.985224104647365,-76.5
8_70,"['5_73', '5_26']",7,0.058491827259684076,10.04253523899391,-119.25
8_64,"['5_26', '5_89']",7,0.049871607434821656,10.029364241561417,-98.25
8_5,"['5_89', '7_17']",7,0.027330389148566735,10.415311052647278,-318.0
8_73,"['7_50', '5_26']",7,0.024272071167221607,10.67474127290288,-357.75
8_69,"['7_78', '5_89']",7,0.02392921797902404,11.313169079880831,-531.75
8_75,"['5_89', '7_78']",7,0.008705350269523631,11.286924532106202,-465.0
8_43,"['7_81', '5_89']",8,0.04348600201794019,9.789912250678611,-162.75
8_84,"['7_43', '7_81']",8,0.02887260743415096,10.487669660126429,-393.0
8_16,"['7_30', '7_43']",9,0.06022581500659893,9.55070658858676,-169.5
8_30,"['6_68', '5_26']",9,0.02034165663926655,10.420364012761533,-602.25
8_28,"['7_64', '7_78']",10,inf,1.0076793168320628,-268.5
8_72,"['7_51', '7_17']",10,0.16035656610125507,8.216244997952193,-327.75
8_67,"['7_17', '7_64']",10,0.0356198616616279,9.329122227803863,-405.0
8_54,"['5_89', '7_56']",11,0.11525301654763184,7.084910708521624,-393.75
8_88,"['5_89', '7_56']",12,0.08251271568244162,6.676491159041996,-426.0
8_47,"['6_68', '7_19']",13,0.23709629902292315,3.1752453002123646,-468.0
8_71,"['7_43', '7_64']",13,0.22220781787291474,5.769315738524737,-472.5
8_14,"['5_89', '7_17']",14,0.17703062488788804,2.690947554419779,-476.25
