cand_id,parents,rank,distance,yield,irr
12_1,"['11_78', '11_14']",1,inf,14.322065571838845,-497.25
12_40,"['9_42', '9_42']",1,inf,10.987677391847592,-0.0
12_60,"['10_76', '11_83']",1,0.11898767282559666,12.222844821615762,-207.0
14_15,"['13_55', '13_46']",1,0.04556174665563163,11.390482164012344,-103.5
14_31,"['13_57', '13_25']",1,0.03781798938899023,13.939684018287773,-380.25
14_8,"['12_1', '13_57']",1,0.03712159226392437,14.299103766777122,-479.25
14_2,"['13_55', '12_1']",1,0.03222984175934651,13.459228718958633,-297.75
13_57,"['12_1', '12_59']",1,0.029818738476950726,14.150592798365238,-426.0
13_9,"['12_71', '12_13']",1,0.02804718254223946,12.870650736386011,-237.0
13_69,"['12_15', '12_15']",1,0.027971990600553803,14.023847725029228,-396.0
14_5,"['13_9', '13_46']",1,0.026500553696552864,12.618290037625737,-216.75
14_77,"['13_53', '12_60']",1,0.025417032732015895,13.764948738931626,-354.75
14_56,"['13_35', '13_7']",1,0.02121099171193046,13.661494275764365,-335.25
14_38,"['11_83', '13_7']",1,0.020162908772447603,14.140918365703518,-413.25
14_80,"['12_1', '13_88']",1,0.019835051580934022,14.269235132083029,-456.0
14_12,"['12_1', '12_40']",1,0.01970147327276668,11.22112359269329,-57.0
14_81,"['11_59', '13_9']",1,0.01931918899865642,12.666124820514357,-234.75
13_7,"['11_59', '12_47']",1,0.019254965781584928,14.165684526529489,-450.75
14_83,"['13_82', '13_46']",1,0.018204137276013832,13.110355837031033,-252.0
14_61,"['13_7', '13_46']",1,0.018118255595665166,13.880899899438173,-363.0
14_18,"['13_35', '13_35']",1,0.016254666230667056,13.47317334525963,-303.0
13_35,"['11_59', '12_15']",1,0.009706303777541473,13.48403596546541,-305.25
14_39,"['13_37', '13_46']",1,0.009250138508795417,12.61860670723675,-226.5
14_82,"['13_9', '13_57']",1,0.007436061786902914,13.704170817918888,-336.75
14_19,"['13_62', '12_1']",2,0.08796800206539278,14.311321516597706,-521.25
14_54,"['11_59', '10_41']",2,0.05159665312088432,10.884293049601826,-3.75
14_72,"['11_78', '11_78']",2,0.042737481825449224,13.451201782325288,-316.5
14_6,"['13_23', '13_23']",2,0.03763841559515299,11.118310576270083,-90.75
13_46,"['12_13', '12_71']",2,0.03158221876637807,12.509871062631955,-225.75
14_70,"['13_23', '13_41']",2,0.02526496657596386,13.249752923605095,-313.5
14_59,"['10_41', '11_83']",2,0.023319205236650497,11.110195359808298,-78.75
14_46,"['13_53', '13_9']",2,0.021890691792068772,12.611953961581635,-246.75
14_58,"['10_41', '13_9']",2,0.02077949675611651,11.210708366913602,-114.75
14_23,"['12_60', '13_23']",2,0.020708497790568752,11.242286007949911,-211.5
14_67,"['13_7', '13_88']",2,0.015301338903830784,14.228699853867752,-460.5
14_27,"['11_78', '12_1']",2,0.015046290781591209,12.978422070250682,-306.75
14_30,"['13_9', '13_69']",2,0.014941232911521291,13.81131928874078,-365.25
14_3,"['13_80', '12_1']",2,0.010893897988004508,14.22817034923718,-457.5
14_48,"['12_40', '13_55']",2,0.010487644915742006,10.806290446385514,-0.0
14_66,"['13_82', '13_69']",2,0.010208390976161469,13.981245733897529,-402.75
14_26,"['11_83', '12_1']",2,0.010040380429936324,13.999623739993016,-423.0
14_17,"['13_82', '11_59']",2,0.00957781661615811,14.032396467027468,-425.25
14_33,"['13_55', '13_46']",2,0.008691600761296249,13.66769059918207,-337.5
14_0,"['11_59', '12_60']",3,0.10024788425445492,9.586531465246415,-20.25
14_79,"['13_14', '11_83']",3,0.04244738143867742,14.077161039392099,-464.25
14_73,"['13_69', '12_23']",3,0.03771320915131105,11.204651886700002,-117.75
13_23,"['12_23', '12_63']",3,0.03497596094648535,11.103445765860705,-86.25
14_32,"['12_23', '13_11']",3,0.028792117150179285,10.8495027135411,-51.0
14_11,"['13_46', '13_7']",3,0.028692681733370196,12.604087038261788,-254.25
14_22,"['13_7', '13_35']",3,0.026780169302494584,13.510034567245494,-347.25
14_60,"['13_46', '13_69']",3,0.02133411988840052,13.170690119228036,-339.0
14_41,"['13_11', '13_69']",3,0.02078255552746932,13.955470127959817,-417.0
14_20,"['12_23', '12_1']",3,0.017193760794788154,12.930395807184535,-311.25
14_43,"['12_60', '13_82']",3,0.012593079183191445,13.739487856563121,-405.0
14_75,"['13_82', '13_37']",3,0.010589374803530244,12.462787636017781,-225.75
14_21,"['13_35', '13_7']",3,0.006885702252510596,13.500159171460291,-341.25
14_85,"['13_11', '12_40']",4,0.09111485088054927,9.394620652787811,-44.25
14_51,"['12_23', '13_35']",4,0.0498244094367367,11.848941734061984,-228.0
14_1,"['13_57', '13_23']",4,0.04723901266091404,13.93201409673083,-440.25
14_7,"['13_55', '13_23']",4,0.0407905145912828,10.190851061141101,-104.25
14_52,"['13_37', '13_62']",4,0.03673838993327095,13.390339901153544,-357.0
14_69,"['13_41', '12_40']",4,0.033647744784462634,11.17568912777744,-156.0
14_65,"['12_1', '12_23']",4,0.026556771405839934,14.062177819557638,-482.25
14_78,"['13_9', '13_53']",4,0.02482054078275813,12.424606324689062,-238.5
14_25,"['12_40', '13_88']",4,0.02231813045297499,10.831415360970535,-146.25
14_57,"['11_78', '13_7']",4,0.017966817640309708,13.849858823324563,-422.25
