cand_id,parents,rank,distance,yield,irr
20_14,"['12_1', '12_1']",1,inf,14.323564564973719,-495.75
18_78,"['16_84', '17_72']",1,inf,11.062809234054233,-0.0
23_9,"['22_65', '20_14']",1,0.07995424914110229,14.250847595395461,-459.0
23_32,"['20_14', '22_21']",1,0.062229888826395935,13.902609685667972,-322.5
23_33,"['22_80', '21_36']",1,0.05998147373878899,14.202001245290777,-441.0
23_70,"['22_7', '22_78']",1,0.047702559596180506,13.52211816890584,-307.5
23_65,"['22_21', '20_86']",1,0.04748363262943668,13.520213081792667,-282.75
23_19,"['19_85', '20_56']",1,0.03929296755410351,11.280285287325693,-93.0
23_61,"['22_66', '22_66']",1,0.038691389772167725,12.211134110923547,-169.5
23_2,"['22_55', '22_21']",1,0.0378337331565194,12.486622948595953,-196.5
23_1,"['22_11', '20_56']",1,0.03769001498693815,11.920809385556684,-128.25
23_47,"['22_54', '22_21']",1,0.03430510810486308,13.226123775679032,-267.75
23_25,"['22_8', '22_55']",1,0.03215029275701562,12.833051463571502,-224.25
23_53,"['22_9', '22_9']",1,0.026691293333020182,11.457660137810711,-93.75
22_69,"['21_77', '21_46']",1,0.026620470599973793,14.02092067651196,-399.75
23_5,"['22_31', '22_31']",1,0.025484366021586526,11.219455175740036,-63.75
23_29,"['20_56', '22_49']",1,0.02512009570431221,11.96995465242789,-143.25
22_9,"['20_56', '21_36']",1,0.023212802409691816,11.586383299631805,-99.0
23_62,"['20_14', '20_14']",1,0.0225335232543686,14.29736811021487,-490.5
23_22,"['22_55', '22_21']",1,0.01469912293591891,12.935918726726374,-225.0
23_72,"['22_21', '22_78']",1,0.01379532622536715,13.01190498180603,-253.5
23_31,"['22_9', '22_66']",1,0.011207736015683215,11.79068186791993,-116.25
19_85,"['18_37', '18_34']",1,0.01055466961834741,11.204230807689173,-46.5
23_40,"['22_9', '22_31']",1,0.010487504589319841,11.228331964945365,-74.25
22_65,"['21_70', '21_46']",1,0.008324164236642418,14.193090550051775,-416.25
23_11,"['20_14', '20_56']",1,0.007688177374837719,13.201049764441697,-257.25
23_66,"['20_14', '22_69']",2,inf,14.277526548778747,-543.75
23_21,"['22_80', '22_17']",2,0.09014368857630166,14.26027350664403,-506.25
23_7,"['22_80', '22_7']",2,0.061303547716301324,14.24122571434682,-483.75
23_83,"['22_7', '22_65']",2,0.053262917009319906,14.161908782866073,-426.75
23_34,"['22_54', '22_58']",2,0.04069887561961322,13.713836697027412,-354.75
23_38,"['20_56', '20_14']",2,0.0401007019601203,13.841906530263486,-358.5
23_81,"['20_86', '21_36']",2,0.03724861596841,14.01744473407662,-412.5
22_78,"['21_41', '21_46']",2,0.03162403863779864,13.237914849437962,-282.75
23_55,"['22_21', '22_65']",2,0.03005975782585089,13.872885234382869,-370.5
23_60,"['22_65', '22_49']",2,0.029181096445313616,14.023351986549187,-418.5
23_54,"['22_8', '22_9']",2,0.024330677080440705,11.783845871710183,-135.0
23_88,"['22_7', '22_31']",2,0.022947661153006692,11.27074626927334,-114.0
23_43,"['20_86', '22_31']",2,0.022173811441176715,12.551627478649712,-228.0
23_58,"['22_31', '22_58']",2,0.021569235186733295,12.326452656847627,-207.0
23_74,"['22_78', '22_9']",2,0.020003265655750283,12.213717374053754,-204.0
22_31,"['21_6', '18_78']",2,0.01899691131062017,11.218950901987764,-63.75
22_21,"['21_46', '20_56']",2,0.018968605999110648,12.769848134247843,-237.75
23_6,"['22_78', '22_66']",2,0.018750234964544317,12.900457568027889,-249.75
23_76,"['22_54', '22_7']",2,0.01709166122890943,13.054158102194819,-263.25
23_8,"['22_7', '22_21']",2,0.015237091034037562,12.865113927609375,-240.0
23_56,"['22_58', '22_6']",2,0.010417374330344675,12.193006263378159,-172.5
23_73,"['18_78', '18_78']",2,0.005737041400552594,11.06035260101596,-0.0
23_82,"['22_9', '22_66']",2,0.004914865845097024,11.913843375281164,-137.25
23_12,"['22_54', '20_14']",3,0.06102568286028761,13.59550894196627,-373.5
23_50,"['21_36', '22_78']",3,0.04871956729865531,12.141143446341433,-192.0
23_51,"['22_9', '22_78']",3,0.03426653738484197,12.274400837120556,-210.0
23_57,"['22_66', '22_7']",3,0.03288558941598135,13.195115381700635,-298.5
23_10,"['22_65', '22_31']",3,0.03197006471515902,11.186401733132598,-116.25
23_49,"['18_78', '22_79']",3,0.026604293101870093,10.980864653290354,-27.75
