cand_id,parents,rank,distance,yield,irr
43_3,"['37_34', '42_35']",1,inf,14.36328693619084,-554.25
40_66,"['36_12', '36_12']",1,inf,11.10902262247319,-0.0
43_69,"['42_7', '42_16']",1,0.08474961924219387,12.324795058826442,-169.5
43_76,"['42_64', '42_88']",1,0.06747648318240729,12.066962554535905,-153.75
43_61,"['42_52', '42_7']",1,0.06314592839333526,13.204514143239427,-275.25
42_63,"['40_57', '39_45']",1,0.06255643588287785,12.44699234443019,-183.75
43_88,"['42_28', '42_35']",1,0.054233591706620024,14.259581211495753,-450.0
43_67,"['42_16', '42_21']",1,0.05315681994463901,11.61624692552334,-105.75
43_58,"['42_85', '39_45']",1,0.05180597010857575,13.850206277012518,-351.75
43_56,"['42_63', '42_21']",1,0.04801100137850517,12.877266629356445,-231.75
43_53,"['42_7', '42_21']",1,0.046910935961486155,13.046861643819586,-247.5
43_57,"['41_85', '40_66']",1,0.0458897759227142,11.24475500997939,-71.25
37_34,"['36_74', '34_2']",1,0.04359702801029008,14.358755974288817,-546.0
43_28,"['42_16', '41_86']",1,0.04190392747794223,12.524842637464896,-190.5
43_30,"['42_88', '39_45']",1,0.03902459927442591,11.931210687583768,-138.75
43_35,"['42_35', '42_35']",1,0.0387470158878198,14.324221208164754,-504.75
43_89,"['42_35', '42_85']",1,0.03835845351610521,14.160779130307244,-444.0
42_88,"['41_39', '41_46']",1,0.03587373733813929,11.409306069341625,-91.5
43_12,"['42_52', '42_88']",1,0.03230796940561004,12.53442234714663,-201.0
43_29,"['42_88', '42_88']",1,0.03189310997891636,11.490789520116838,-96.75
39_45,"['37_88', '38_52']",1,0.03189021103155319,12.61991835403408,-202.5
43_45,"['42_52', '42_31']",1,0.026628696269108743,12.781131476834087,-226.5
42_64,"['41_76', '41_69']",1,0.02634924045750431,12.745999794169993,-219.75
43_64,"['42_21', '42_35']",1,0.025708009124604643,14.040841581617027,-378.0
43_60,"['39_45', '42_16']",1,0.025226332655133715,11.79520962503399,-126.0
43_26,"['42_88', '42_12']",1,0.025138584807066912,11.709642702895778,-115.5
43_20,"['40_66', '40_34']",1,0.020796381536123232,11.157863466766809,-30.75
43_42,"['42_52', '42_85']",1,0.018906024816675422,13.392378199250263,-286.5
42_85,"['41_18', '41_62']",1,0.01872355360874324,14.146034208536701,-400.5
