cand_id,parents,rank,distance,yield,irrigation,yield_0,irr_0,yield_1,irr_1,yield_2,irr_2,yield_3,irr_3
33_42,"['32_11', '32_11']",1,inf,13.309425144824587,-333.36556243896484,13.425511862451883,444.5700988769531,11.47190922197255,105.0,14.498226949114803,444.03131103515625,13.84205254575911,339.86083984375
0_0,[],1,inf,5.611943881613731,-0.0,0.6172694407469668,0.0,11.326847942286435,0.0,10.054789715094044,0.0,0.4488684283274773,0.0
47_86,"['46_23', '40_40']",1,inf,5.611943881613731,-0.0,0.6172694407469668,0.0,11.326847942286435,0.0,10.054789715094044,0.0,0.4488684283274773,0.0
47_46,"['46_21', '46_37']",1,0.2834015955785699,9.613454136645835,-109.60835647583008,3.6233459208720826,130.0004425048828,11.326847942286435,0.0,11.710546890660162,120.0,11.793075792764665,188.4329833984375
47_70,"['0_0', '46_89']",1,0.1373020201984101,5.695321230486624,-3.75,0.6172694407469668,0.0,11.326847942286435,0.0,10.054789715094044,0.0,0.7823778238190492,15.0
40_40,"['0_0', '39_8']",1,0.1373020201984101,6.7522009583648845,-3.75,0.6172694407469668,0.0,11.326847942286435,0.0,10.054789715094044,0.0,5.0098967353320925,15.0
47_64,"['46_21', '46_38']",1,0.11922139131750292,9.113140162570526,-64.5799446105957,2.7022090866117967,45.0,11.326847942286435,0.0,10.338576651415915,15.0,12.084926969967958,198.3197784423828
47_10,"['33_42', '40_40']",1,0.10078135778252212,7.19147478533908,-20.847440242767334,0.6172694407469668,0.0,11.326847942286435,0.0,10.064728902184026,9.590032577514648,6.757052856138895,73.79972839355469
47_6,"['46_37', '46_4']",1,0.07673251009120714,10.796027435894405,-126.57033157348633,9.401642826229347,239.8959197998047,11.326847942286435,0.0,11.726852139172003,120.0,10.728766835889832,146.38540649414062
47_14,"['33_42', '46_33']",1,0.07604795462637876,10.822837127544563,-142.39617156982422,9.378493982634827,302.92510986328125,11.326847942286435,0.0,11.678236302728596,120.0,10.907770282528391,146.65957641601562
47_69,"['46_42', '46_39']",1,0.07012326598705958,12.478274703575572,-242.9515380859375,11.343574246944911,361.2503662109375,11.326847942286435,0.0,13.453741270869402,300.0,13.78893535420154,310.5557861328125
47_67,"['46_38', '46_40']",1,0.06644280351099231,12.364556356556736,-239.4785919189453,11.789711447026521,394.0517578125,11.326847942286435,0.0,12.885626746900039,240.0,13.456039290013956,323.86260986328125
47_23,"['46_33', '46_8']",1,0.06389593742032913,11.648604867366878,-162.817138671875,10.093672758685598,263.30535888671875,11.326847942286435,0.0,11.54382306586324,105.0,13.630075702632242,282.96319580078125
47_24,"['46_33', '33_42']",1,0.06384558148188553,12.211402290724939,-232.35961151123047,10.245174853854827,355.6473388671875,11.326847942286435,0.0,13.84098218018299,285.0,13.432604186575501,288.7911071777344
