cand_id,parents,rank,distance,yield,irrigation,yield_0,irr_0,yield_1,irr_1,yield_2,irr_2,yield_3,irr_3
14_26,"['12_56', '12_36']",1,inf,13.296002977759755,-341.9752960205078,13.380540505751883,444.3882751464844,11.474348117493633,120.0,14.498252269577714,444.7447204589844,13.830871018215793,358.7681884765625
0_0,[],1,inf,5.611943881613731,-0.0,0.6172694407469668,0.0,11.326847942286435,0.0,10.054789715094044,0.0,0.4488684283274773,0.0
17_70,"['0_0', '0_0']",1,inf,5.611943881613731,-0.0,0.6172694407469668,0.0,11.326847942286435,0.0,10.054789715094044,0.0,0.4488684283274773,0.0
9_31,"['8_71', '8_75']",1,0.13874272285130007,6.734987168083219,-3.75,0.6172694407469668,0.0,11.326847942286435,0.0,10.054789715094044,0.0,4.94104157420543,15.0
17_81,"['16_57', '14_70']",1,0.13530165822358703,5.695321230486624,-3.75,0.6172694407469668,0.0,11.326847942286435,0.0,10.054789715094044,0.0,0.7823778238190492,15.0
17_60,"['16_26', '16_32']",1,0.12978868561738433,10.53418696166986,-134.06939697265625,7.720686539002796,209.75949096679688,11.326847942286435,15.0,11.821905434367805,150.0,11.267307931022408,161.51809692382812
17_40,"['15_72', '16_39']",1,0.11266606596748233,9.293310820408685,-99.09390640258789,8.800426227833505,216.37562561035156,11.326847942286435,0.0,11.775235842839544,135.0,5.270733268675257,45.0
17_13,"['16_6', '15_63']",1,0.11060567739633895,10.250815066542339,-114.49895858764648,5.424191515281931,172.9329833984375,11.326847942286435,0.0,10.929701208021815,45.0,13.322519600579172,240.06285095214844
16_21,"['14_26', '15_40']",1,0.10304643107245226,13.200868231419586,-294.0876693725586,12.970591732502736,439.6419982910156,11.455368567356809,45.0,14.509819990495062,405.0,13.867692635323733,286.70867919921875
17_51,"['16_30', '16_87']",1,0.09201723878385244,10.97132206908154,-137.13481521606445,11.019752832164292,328.28021240234375,11.326847942286435,0.0,11.745649089644266,120.0,9.79303841223116,100.25904846191406
17_55,"['15_63', '16_6']",1,0.0917233081366389,9.244060770986914,-74.3384313583374,1.871900238210566,63.094627380371094,11.326847942286435,0.0,11.535552735623881,56.1089973449707,12.241942167826778,178.1501007080078
