cand_id,parents,rank,distance,yield,irrigation,yield_0,irr_0,yield_1,irr_1,yield_2,irr_2,yield_3,irr_3
33_42,"['32_11', '32_11']",1,inf,13.309425144824587,-333.36556243896484,13.425511862451883,444.5700988769531,11.47190922197255,105.0,14.498226949114803,444.03131103515625,13.84205254575911,339.86083984375
0_0,[],1,inf,5.611943881613731,-0.0,0.6172694407469668,0.0,11.326847942286435,0.0,10.054789715094044,0.0,0.4488684283274773,0.0
49_74,"['0_0', '0_0']",1,inf,5.611943881613731,-0.0,0.6172694407469668,0.0,11.326847942286435,0.0,10.054789715094044,0.0,0.4488684283274773,0.0
47_70,"['0_0', '46_89']",1,0.1593827028636211,5.695321230486624,-3.75,0.6172694407469668,0.0,11.326847942286435,0.0,10.054789715094044,0.0,0.7823778238190492,15.0
40_40,"['0_0', '39_8']",1,0.15222232775015287,6.7522009583648845,-3.75,0.6172694407469668,0.0,11.326847942286435,0.0,10.054789715094044,0.0,5.0098967353320925,15.0
49_25,"['48_29', '48_87']",1,0.14598014463300957,8.97684337271828,-72.0420913696289,2.354947695510531,83.24159240722656,11.326847942286435,0.0,10.338576651415915,15.0,11.88700120166024,189.92677307128906
49_1,"['48_65', '48_28']",1,0.14310353024598468,12.792762328033863,-263.42943572998047,11.950259838540793,402.4994812011719,11.40585903062945,15.0,14.234064082525194,360.0,13.580866360440012,276.21826171875
49_8,"['48_78', '48_80']",1,0.12061658398119571,11.093550699043966,-150.92295455932617,9.81632022198904,252.3044891357422,11.326847942286435,0.0,11.914255220999792,180.0,11.316779410900601,171.3873291015625
49_48,"['48_76', '48_84']",1,0.11805300925255005,13.04322162500333,-296.41346740722656,12.533608006897518,419.18914794921875,11.463070491498813,45.0,14.403649512175189,390.0,13.7725584894418,331.4647216796875
48_29,"['47_6', '47_63']",1,0.09448021037324254,11.679124439729353,-166.92028427124023,10.374848038797884,276.0396728515625,11.326847942286435,0.0,11.745649089644266,150.0,13.269152688188825,241.64146423339844
49_3,"['48_76', '48_77']",1,0.07436318248530153,11.752984116364887,-170.75352478027344,10.829339307078055,303.8760070800781,11.326847942286435,0.0,11.96248886402144,150.0,12.89326035207362,229.13809204101562
49_71,"['33_42', '48_76']",1,0.06936233083161918,13.127368217793563,-314.86922454833984,12.819153816886983,424.8239440917969,11.462582404490796,60.0,14.417542810954497,424.0503845214844,13.810193838841982,350.6025695800781
49_83,"['0_0', '48_88']",1,0.06882172832659815,7.092451656641861,-11.25,0.6172694407469668,0.0,11.326847942286435,0.0,10.054789715094044,0.0,6.370899528439998,45.0
49_68,"['48_87', '48_42']",1,0.06447316477775457,7.615022742995528,-18.75,0.6172694407469668,0.0,11.326847942286435,0.0,10.054789715094044,0.0,8.461183873854667,75.0
