cand_id,parents,rank,distance,yield,irrigation,yield_0,irr_0,yield_1,irr_1,yield_2,irr_2,yield_3,irr_3
33_42,"['32_11', '32_11']",1,inf,13.309425144824587,-333.36556243896484,13.425511862451883,444.5700988769531,11.47190922197255,105.0,14.498226949114803,444.03131103515625,13.84205254575911,339.86083984375
0_0,[],1,inf,5.611943881613731,-0.0,0.6172694407469668,0.0,11.326847942286435,0.0,10.054789715094044,0.0,0.4488684283274773,0.0
37_78,"['36_42', '36_21']",1,inf,5.611943881613731,-0.0,0.6172694407469668,0.0,11.326847942286435,0.0,10.054789715094044,0.0,0.4488684283274773,0.0
37_13,"['36_40', '36_40']",1,0.16270216033933108,9.47630813095063,-96.34293174743652,2.267414131544509,89.25008392333984,11.326847942286435,0.0,11.46713953624189,90.0,12.84383091372968,206.12164306640625
37_81,"['36_86', '36_86']",1,0.13933375479887197,5.695321230486624,-3.75,0.6172694407469668,0.0,11.326847942286435,0.0,10.054789715094044,0.0,0.7823778238190492,15.0
37_4,"['36_87', '35_32']",1,0.11380674480121473,10.769721128248753,-127.99635696411133,7.72680875618547,217.14051818847656,11.326847942286435,0.0,11.467096833387592,90.0,12.55813098113551,204.84490966796875
37_26,"['36_88', '36_73']",1,0.09679204948733097,9.898032307164701,-104.83061218261719,5.810512735376882,181.6304931640625,11.326847942286435,0.0,11.52776857862357,90.0,10.926999972371917,147.69195556640625
37_23,"['36_86', '36_69']",1,0.08579721812795604,8.590963538452057,-49.11322021484375,0.6172694407469668,0.0,11.326847942286435,0.0,10.054789715094044,0.0,12.364947055680778,196.452880859375
37_25,"['36_34', '36_26']",1,0.08212135956608958,12.101858279104803,-216.1135482788086,10.88655333090926,303.6652526855469,11.326847942286435,0.0,12.48710469308157,240.0,13.706927150141947,320.7889404296875
37_36,"['36_66', '36_21']",1,0.08019707655361596,8.939620956268083,-88.49449157714844,0.6172694407469668,0.0,11.326847942286435,0.0,10.0916999297794,75.0,13.72266651225953,278.97796630859375
37_29,"['35_32', '36_40']",1,0.07410510812202259,10.490307653668074,-118.95165252685547,7.130154029454316,195.85406494140625,11.326847942286435,0.0,11.607582023156853,105.0,11.89664661977469,174.95254516601562
37_18,"['36_41', '0_0']",1,0.07031169046826,10.260041370957849,-114.76842498779297,6.621542411065029,216.76341247558594,11.326847942286435,0.0,11.224955823509267,60.0,11.866819306970662,182.31028747558594
37_79,"['36_73', '0_0']",1,0.06645329619363553,7.126881543626443,-7.5,0.6172694407469668,0.0,11.326847942286435,0.0,10.054789715094044,0.0,6.508619076378327,30.0
36_66,"['35_43', '33_42']",1,0.061540534590055096,12.898553705745751,-281.4664993286133,12.301540541910946,424.8282165527344,11.40585903062945,15.0,14.015085251130449,330.0,13.871729999312155,356.03778076171875
