cand_id,parents,rank,distance,kcal,irr
6_66,"['2_83', '2_83']",1,inf,34271105.3059022,-934.5
6_46,"['5_14', '4_74']",1,inf,30879817.719782192,-0.0
9_82,"['8_2', '6_66']",1,0.21223745385011875,34092575.74130879,-773.25
9_7,"['8_35', '8_35']",1,0.05218619213399896,33591625.30210295,-584.25
9_25,"['8_80', '8_65']",1,0.050081844546445306,33329432.787435967,-534.0
9_45,"['8_48', '8_21']",1,0.04857431702824968,33675741.19833052,-623.25
9_80,"['8_65', '8_35']",1,0.039322543088856785,33654669.95584771,-600.75
9_74,"['8_40', '8_69']",1,0.03901113869445852,34087465.47787637,-744.75
9_16,"['8_70', '8_34']",1,0.03826905813918707,33203773.318612654,-513.0
9_58,"['8_21', '8_80']",1,0.035415727944572956,33755343.3038822,-642.75
8_2,"['7_51', '7_63']",1,0.03506267667307613,33091202.73647663,-475.5
9_62,"['8_70', '8_34']",1,0.032101630753221845,33174099.952594645,-494.25
9_73,"['8_65', '8_35']",1,0.029852264516569013,34066783.11322056,-738.0
9_1,"['6_46', '8_21']",1,0.029512288659630827,31555808.71472252,-48.0
9_55,"['6_46', '8_23']",1,0.02826737564231029,31715447.68497957,-114.0
9_0,"['8_35', '8_87']",1,0.02651605215766852,33891825.81454956,-726.0
9_13,"['8_24', '8_35']",1,0.026409975123533883,31987361.565623216,-132.0
8_40,"['6_80', '7_56']",1,0.02590028166277277,32405823.33310789,-312.75
9_37,"['8_65', '8_70']",1,0.022548230487016655,33139629.66233509,-478.5
9_26,"['8_18', '8_40']",1,0.021674048003322278,32147090.659247607,-179.25
8_35,"['7_5', '7_85']",1,0.02081069143917589,33627682.94785614,-588.75
9_41,"['8_69', '8_28']",1,0.02038204197317387,32542823.41642303,-339.75
8_66,"['7_49', '7_72']",1,0.020208160236949126,32469610.984745122,-325.5
9_75,"['8_59', '8_65']",1,0.018092878251329127,31508259.760777306,-30.0
9_19,"['8_35', '8_66']",1,0.01778862950723355,32981075.683862377,-409.5
9_70,"['8_79', '8_60']",1,0.017338299159831056,32339080.995514315,-252.75
9_87,"['8_23', '8_35']",1,0.016459182828712733,33857619.27552554,-650.25
8_24,"['7_14', '7_16']",1,0.016318174217823944,32172566.351032786,-219.75
9_50,"['8_40', '8_24']",1,0.01566003886685814,32433935.131317534,-316.5
9_89,"['8_59', '8_79']",1,0.015070659882826343,31234762.07514032,-12.0
9_51,"['8_62', '8_79']",1,0.013567728434696193,31294084.14348477,-12.75
9_59,"['8_34', '8_26']",1,0.012823220898766287,31559122.959000777,-67.5
9_35,"['8_21', '6_46']",1,0.012452915202701885,31071938.98850737,-4.5
9_10,"['8_66', '8_79']",1,0.012001618512537152,31619617.12692476,-77.25
9_49,"['6_80', '8_40']",1,0.011576833631087365,31638592.32470702,-83.25
9_44,"['8_21', '8_59']",1,0.010265700622267875,31642471.867001843,-87.0
9_34,"['8_87', '8_24']",1,0.00862214763078256,32206837.690633427,-247.5
9_42,"['8_62', '8_40']",1,0.008563007960725908,32750763.138802253,-357.0
9_67,"['8_57', '8_70']",1,0.008041172297103848,31996187.988199305,-154.5
9_17,"['8_21', '8_35']",1,0.007297059449613169,32314579.56787511,-248.25
9_72,"['6_66', '8_70']",2,0.08183169461922458,33727234.81963356,-651.75
9_43,"['8_24', '8_21']",2,0.05619492089211562,33124450.290946454,-549.0
9_36,"['8_80', '8_40']",2,0.032677759375110554,32305520.20273187,-279.0
9_66,"['8_40', '8_34']",2,0.02823494163633696,32047550.342135716,-237.0
9_5,"['8_48', '6_66']",2,0.025573978254367604,33081329.480161093,-505.5
9_9,"['8_23', '8_28']",2,0.023192527624226102,31487770.319380324,-34.5
9_18,"['8_28', '8_23']",2,0.021989112203155782,31513032.33640148,-60.75
9_60,"['8_66', '8_21']",2,0.020245857565482018,32003712.576152403,-192.0
9_48,"['8_66', '8_34']",2,0.018587985814020214,32388426.488240402,-334.5
9_85,"['8_62', '8_24']",2,0.01623112856963878,32465171.105173457,-347.25
9_76,"['6_46', '8_70']",2,0.014099887283351585,31960829.165691696,-171.75
9_6,"['8_21', '8_70']",2,0.014096282147238667,32484089.814132947,-353.25
9_84,"['8_62', '8_35']",2,0.013547167797810032,32727860.337093093,-400.5
9_61,"['8_80', '8_66']",2,0.01251053083250557,32159934.209781192,-245.25
9_63,"['8_80', '8_24']",2,0.011532189479955978,31965599.780357163,-187.5
9_23,"['8_28', '8_23']",2,0.010968397804019802,31530692.597595315,-69.75
9_4,"['8_35', '8_18']",2,0.00991728377967842,31947696.3082679,-137.25
9_47,"['8_80', '8_80']",2,0.009864787057668422,32705451.729640733,-383.25
9_53,"['8_26', '8_40']",2,0.007437844263544633,32618773.802977294,-361.5
9_79,"['8_69', '8_26']",2,0.00700865905867847,32031901.576275744,-219.75
9_86,"['8_21', '8_40']",2,0.006480199263593156,32918408.533619396,-411.0
9_24,"['8_24', '8_62']",2,0.006363410168885031,32934315.941437036,-435.75
9_57,"['8_80', '8_80']",2,0.006081945361246607,32699891.11339879,-380.25
9_8,"['6_46', '8_80']",2,0.00601101956732414,31016658.153871782,-6.75
8_80,"['7_53', '7_85']",2,0.005501064402117886,32636300.861538567,-366.0
9_40,"['8_34', '8_70']",2,0.0053302857421226,32627322.359319054,-363.0
9_14,"['6_46', '8_59']",2,0.0009534190181251202,30875330.806533627,-0.0
9_32,"['8_28', '6_46']",3,0.1792745534685102,27226676.01225955,-0.0
9_2,"['8_80', '6_66']",3,0.09257202213955054,33434801.221387904,-723.0
8_21,"['7_2', '7_14']",3,0.04092427533499797,32934093.484413993,-447.75
8_70,"['7_14', '6_80']",3,0.029933702969147397,31965399.15431572,-206.25
9_81,"['8_24', '8_66']",3,0.02314952202562109,31902430.318464924,-159.75
9_22,"['8_57', '8_79']",3,0.020435769865396317,32680136.732540518,-390.0
9_38,"['6_66', '8_28']",3,0.01927447006584032,32879326.61056587,-417.75
9_69,"['8_87', '8_62']",3,0.017765995695536208,32197349.895508748,-286.5
9_83,"['8_21', '8_21']",3,0.014796401395106275,32900818.35355251,-438.0
9_65,"['8_35', '8_28']",3,0.014677737884375864,31796210.108067416,-138.75
9_20,"['8_23', '8_26']",3,0.009050790584172625,31488268.80445709,-75.75
9_68,"['8_40', '8_57']",3,0.008506539171938901,31843143.55512898,-154.5
9_30,"['8_21', '8_87']",3,0.008344240271317332,32720608.978018977,-414.0
9_33,"['6_46', '8_60']",3,0.006698008352809449,30999917.42508288,-6.75
9_71,"['8_70', '8_65']",3,0.006221872275708406,32424868.555220045,-360.0
9_21,"['8_57', '8_70']",3,0.005979998353772964,32630635.64701122,-366.75
9_64,"['8_79', '8_62']",3,0.005472460042209537,31956280.266893655,-189.0
9_54,"['8_48', '8_66']",3,0.005403427814161681,32660381.637067847,-381.75
9_11,"['6_46', '8_80']",4,0.24621261430425395,27069933.313716687,-16.5
9_27,"['8_66', '8_57']",4,0.031056067049509296,31853945.479716577,-294.0
9_78,"['8_40', '8_2']",4,0.023894624499892013,32820354.853561543,-428.25
9_46,"['6_46', '8_87']",4,0.020894561940801214,31774350.62798313,-147.75
9_77,"['8_80', '6_80']",4,0.020212468600762184,30986294.525545508,-18.75
9_56,"['8_21', '8_62']",4,0.009796585903472129,32629064.939480245,-401.25
9_15,"['8_28', '8_23']",5,0.18823766607835238,30556950.30262076,-89.25
9_39,"['8_62', '6_80']",5,0.017716006201949727,31409699.798399396,-172.5
9_31,"['8_66', '8_80']",5,0.011507429199440209,32754641.58235283,-434.25
9_52,"['8_59', '8_35']",6,inf,14283520.214164808,-93.0
9_88,"['6_46', '6_66']",6,0.41431774477642386,22433811.637635488,-111.75
9_3,"['6_80', '8_2']",6,0.03623609869524351,31121189.25112948,-261.0
9_29,"['8_35', '8_70']",6,0.03438798201618808,30860761.176029336,-224.25
9_28,"['8_2', '8_80']",7,0.01191752311329363,30995070.945861,-371.25
9_12,"['8_59', '8_48']",8,0.41739850971698816,19237881.35052584,-377.25
