cand_id,parents,rank,distance,yield,irr,mulch
26_21,"['0_41', '22_37']",1,inf,0.0,-0.0,-56.18712876059792
36_39,"['35_20', '35_20']",1,inf,11.349839927165911,-89.31818181818181,-20.30387236855247
33_79,"['32_88', '32_88']",1,inf,0.7950385423364189,-0.0,-17.48332712867043
36_62,"['34_24', '35_27']",1,inf,2.035117334833408,-32.72727272727273,-12.495950005271219
36_23,"['35_28', '34_82']",1,0.16613060201802857,6.998585752683557,-190.9090909090909,-15.174034638838334
36_28,"['35_48', '35_48']",1,0.13334803124189282,4.345656942783778,-141.8181818181818,-13.960220597007059
35_28,"['32_29', '34_33']",1,0.10734779339415713,8.288742123653295,-276.1363636363636,-14.807601191780783
36_3,"['35_59', '35_15']",1,0.09695090494283934,0.0,-0.0,-53.50586787137118
36_5,"['35_80', '35_33']",1,0.09315669023847109,9.280830660887277,-70.22727272727273,-23.331574873490766
36_54,"['35_48', '35_48']",1,0.08194369643464819,4.813629050460275,-165.6818181818182,-13.198494347659024
36_45,"['33_79', '34_82']",1,0.08109764627435569,2.552840760152932,-52.5,-16.09302568435669
35_6,"['34_24', '34_85']",1,0.08008658364241086,11.015571217493978,-165.0,-15.283785776658492
36_35,"['35_58', '35_7']",1,0.06697086613426227,6.208119873624697,-107.04545454545455,-14.387838363647461
36_38,"['34_82', '35_73']",1,0.06688154566600525,11.349448151870883,-71.5909090909091,-28.415828011252664
36_53,"['35_37', '35_73']",1,0.06478399964979314,10.83960759112266,-70.9090909090909,-31.800738941539418
36_43,"['26_21', '26_21']",1,0.06250482727514346,0.0,-0.0,-56.04364013671875
35_37,"['34_33', '26_21']",1,0.06207129586771137,2.0279098762067846,-12.272727272727273,-51.13732008500533
36_86,"['35_6', '32_29']",1,0.06195517334198894,5.5366411180964015,-180.0,-13.921217571605336
36_21,"['35_80', '26_21']",1,0.059922736577081054,5.8864506983295515,-70.22727272727273,-33.66555482690985
36_78,"['35_48', '32_29']",1,0.058842510166488164,5.721964625226165,-199.77272727272728,-13.827501340345902
36_55,"['35_77', '35_41']",1,0.057185277391327366,4.999626446227784,-42.95454545454545,-21.655713081359863
36_26,"['35_41', '35_48']",1,0.052151626260219214,2.7737851797793143,-72.27272727272727,-13.698966806585139
36_71,"['35_37', '35_28']",1,0.051374992673266465,6.510025638190288,-76.36363636363636,-20.911203037608754
36_37,"['34_24', '35_80']",1,0.05119671430036719,9.219654654040225,-357.27272727272725,-13.054622953588312
36_73,"['34_24', '34_82']",1,0.047613940113429884,5.186342468689695,-70.22727272727273,-16.25729547847401
36_16,"['35_37', '26_21']",1,0.04370968399452426,0.0,-0.0,-51.80774081837047
36_14,"['35_48', '33_79']",1,0.04356142674997367,1.6827468857709376,-22.5,-15.933299324729226
36_12,"['35_58', '35_11']",1,0.04345653191292749,9.026346885673386,-338.1818181818182,-15.154594811526211
36_20,"['35_33', '35_6']",1,0.04091788242733555,11.349246333040936,-78.4090909090909,-24.398977886546742
36_64,"['35_48', '35_17']",1,0.03967368164948631,5.10597702418878,-188.1818181818182,-13.815106825395064
36_49,"['35_28', '35_20']",1,0.03856829708800741,11.169782663076061,-92.72727272727273,-19.61130835793235
36_82,"['35_11', '34_24']",1,0.0354612802523651,6.101375674827086,-81.13636363636364,-14.006378520618785
36_87,"['35_80', '33_79']",1,0.0332403154917572,1.0446965328719418,-4.7727272727272725,-16.122025056318805
36_8,"['35_34', '35_73']",1,0.03186795313159393,11.348828018252076,-72.95454545454545,-26.239323702725496
36_75,"['33_79', '34_24']",1,0.029634119567361297,9.012387981939446,-345.0,-14.9355225129561
36_31,"['35_41', '34_82']",1,0.02931089720843059,2.6196930155320364,-23.181818181818183,-17.521048545837402
34_24,"['33_60', '32_29']",1,0.028576115788796225,8.875743653707184,-320.45454545454544,-13.09860337864269
35_48,"['34_22', '32_29']",1,0.027520551361106368,5.721295388855731,-197.04545454545453,-13.556392973119562
36_52,"['35_41', '35_11']",1,0.025600331276420377,1.6010935872657635,-17.045454545454547,-15.271835327148438
36_76,"['35_11', '35_70']",1,0.02544980000594442,11.180754954824726,-87.27272727272727,-21.914616151289508
36_57,"['35_80', '35_58']",1,0.024057775889156873,2.2866917305626595,-21.136363636363637,-16.006872523914684
36_13,"['35_34', '34_82']",1,0.02142009428330489,11.182020435207942,-90.68181818181819,-19.99104005640203
36_60,"['34_82', '35_11']",1,0.02098677307031016,6.101781643128393,-83.18181818181819,-14.399288567629727
36_33,"['35_28', '26_21']",1,0.020453594845774872,0.01289744810062654,-0.0,-51.59614025462758
36_79,"['35_6', '35_48']",1,0.01768814593373842,1.2433735006375353,-6.818181818181818,-13.848749897696756
36_6,"['35_48', '35_80']",1,0.005573358546950422,1.2433723898025735,-6.136363636363637,-13.932791796597568
36_19,"['26_21', '35_77']",2,0.19579483119806124,0.5049906328617516,-1.3636363636363635,-43.65677139975808
35_80,"['33_18', '34_68']",2,0.12021372817290209,4.013330563583767,-104.31818181818181,-14.971469445662065
36_81,"['35_20', '35_6']",2,0.10537593607263668,9.782688436789263,-233.86363636363637,-17.77710788900202
36_4,"['35_62', '35_37']",2,0.08472415157029764,2.382856492394854,-45.0,-30.14509322426536
36_47,"['35_80', '35_20']",2,0.07672952925670914,6.531092604103643,-247.5,-15.243945728648793
36_66,"['35_41', '26_21']",2,0.07458828412861054,1.5796012247622675,-19.09090909090909,-46.44588279724121
36_44,"['35_77', '33_79']",2,0.0637572886071751,2.23630797202916,-23.863636363636363,-16.681804526935924
36_59,"['35_6', '35_77']",2,0.06339773771198584,9.932730718487512,-285.6818181818182,-16.203839085318826
36_10,"['35_41', '35_37']",2,0.06295226677098728,0.05798703434960834,-0.6818181818181818,-34.03247330405495
34_82,"['32_89', '33_55']",2,0.0572777894593267,5.813802185366665,-115.9090909090909,-16.116466999053955
36_29,"['35_28', '35_11']",2,0.05383644818005813,8.811689919447282,-347.04545454545456,-13.508259946649725
36_83,"['35_28', '35_37']",2,0.048353349378369846,11.34464964710386,-85.9090909090909,-50.85406996987083
36_17,"['35_80', '35_77']",2,0.03892669647615076,0.7827005755841481,-4.090909090909091,-19.769537058743563
36_11,"['35_57', '35_28']",2,0.038499811143032664,4.565538893730696,-197.04545454545453,-14.855380405079234
36_56,"['35_16', '35_77']",2,0.036724623250056654,5.521473363586666,-104.31818181818181,-15.891117052598434
36_67,"['35_20', '35_37']",2,0.0324512604492125,6.524959600517559,-74.31818181818181,-34.4865309975364
36_15,"['35_57', '35_80']",2,0.03164677242581476,1.2433681276633635,-8.181818181818182,-14.416736949573863
36_88,"['35_58', '35_33']",2,0.030964605074063636,0.5049906328617516,-2.0454545454545454,-20.400714960965242
36_34,"['35_11', '35_15']",2,0.030065754545319446,0.0,-2.0454545454545454,-29.32203856381503
36_51,"['35_11', '35_73']",2,0.02868364315377186,5.618509616728296,-100.22727272727273,-16.62038451975042
36_80,"['32_29', '35_34']",2,0.0285627261201225,9.151981661687584,-347.04545454545456,-15.587244944138961
36_50,"['34_24', '35_80']",2,0.021681640572959755,9.177496520440041,-360.0,-14.203523072329434
36_9,"['35_20', '34_82']",2,0.02016036582529222,11.046916173590583,-92.04545454545455,-20.022238384593617
36_72,"['33_79', '34_24']",2,0.0134125226098886,8.858156044843183,-345.6818181818182,-15.813552899794145
35_20,"['34_67', '33_19']",2,0.012118814643908989,11.349839860517669,-90.0,-20.67107902873646
36_32,"['35_73', '35_28']",2,0.010868257098787734,0.5049906328617516,-2.727272727272727,-20.51954780925404
36_36,"['35_73', '35_57']",2,0.00718152213006043,0.5049906328617516,-2.0454545454545454,-21.56393120505593
36_41,"['35_59', '35_41']",3,0.1304334698700659,3.1089855308350667,-90.68181818181819,-49.2513450275768
36_63,"['35_6', '35_15']",3,0.12410899721484506,8.284004269494913,-218.86363636363637,-25.36834109913219
36_18,"['35_41', '34_12']",3,0.09048926595956781,8.603105800392814,-298.6363636363636,-21.34194391424006
36_69,"['35_33', '32_29']",3,0.08033944078834265,4.480718846645707,-125.45454545454545,-15.946856065229936
36_48,"['26_21', '35_33']",3,0.07550690774755038,1.366665582441091,-42.95454545454545,-32.52139169519598
36_74,"['34_12', '35_27']",3,0.07473291594203335,9.779411438920782,-420.0,-19.008620522238992
36_0,"['35_28', '33_79']",3,0.07344947976401706,8.414581079207705,-333.40909090909093,-16.616535230116412
36_7,"['35_34', '35_77']",3,0.07328442184650716,6.510705693116771,-248.1818181818182,-20.07375075600364
36_42,"['35_58', '26_21']",3,0.07232397765354337,10.346104684611014,-90.68181818181819,-49.45915083451705
36_46,"['35_15', '35_6']",3,0.06225797207419709,9.349036170273461,-303.40909090909093,-22.59909118305553
36_68,"['35_70', '35_57']",3,0.0613683847854393,11.3405178591113,-98.18181818181819,-31.452340819618918
36_70,"['35_15', '35_48']",3,0.060724376118951234,10.34992770300051,-96.13636363636364,-44.676020882346414
36_22,"['35_37', '35_20']",3,0.04677337261809096,11.342209027120624,-102.95454545454545,-48.66830739107999
36_27,"['35_41', '26_21']",3,0.04335896576035338,1.0964944150122646,-10.909090909090908,-31.86535965312611
36_85,"['35_48', '34_12']",3,0.03980641412315088,9.845307403337241,-423.40909090909093,-22.379730744795367
36_2,"['35_28', '26_21']",3,0.024888558259662047,0.0,-2.0454545454545454,-44.63401204889471
36_58,"['34_24', '35_15']",4,inf,9.763939640175815,-437.04545454545456,-24.63981142911044
36_30,"['35_28', '34_12']",4,0.14765839612163262,8.914932350967034,-361.3636363636364,-26.53851170973344
36_84,"['35_59', '34_82']",4,0.0809632654016758,9.945408683784931,-400.90909090909093,-35.383929859508164
36_65,"['34_12', '34_82']",4,0.052722554064948135,10.422987735556584,-188.86363636363637,-35.41021503101695
36_1,"['35_15', '35_58']",4,0.047993522457643586,9.486307076947027,-421.3636363636364,-34.38538022474809
36_77,"['35_27', '35_15']",4,0.03268167789967849,9.76508888852341,-426.1363636363636,-29.729436267505992
36_40,"['33_79', '26_21']",5,0.12440095340375645,9.368348525175296,-397.5,-46.623475161465734
36_25,"['26_21', '35_57']",5,0.10916114824794387,9.425705598307506,-407.72727272727275,-37.21536272222345
36_61,"['34_24', '35_37']",5,0.08403205296626434,9.192732644164305,-312.95454545454544,-35.529775099320844
36_24,"['26_21', '35_28']",6,0.29032593208412993,8.180959780671362,-321.8181818181818,-37.93656617944891
36_89,"['26_21', '35_20']",6,0.07585693486631816,8.855571171058246,-428.8636363636364,-47.63263234225187
