cand_id,parents,rank,distance,yield,irr,mulch
26_21,"['0_41', '22_37']",1,inf,0.0,-0.0,-56.18712876059792
33_19,"['31_52', '31_52']",1,inf,11.349828543128787,-83.86363636363636,-24.09384519403631
33_79,"['32_88', '32_88']",1,inf,0.7950385423364189,-0.0,-17.48332712867043
34_24,"['33_60', '32_29']",1,inf,8.875743653707184,-320.45454545454544,-13.09860337864269
34_12,"['33_18', '33_14']",1,0.14935556739450265,6.32827830918219,-44.31818181818182,-34.00709689747203
34_82,"['32_89', '33_55']",1,0.1477264129894777,5.813802185366665,-115.9090909090909,-16.116466999053955
34_68,"['32_29', '33_60']",1,0.13397560528547367,3.317248918025261,-49.77272727272727,-16.315026586705986
34_33,"['33_24', '33_8']",1,0.12714046702657972,1.5191753684859715,-10.227272727272727,-43.472844037142664
34_3,"['33_19', '32_89']",1,0.11756256235470915,9.946632878319464,-415.90909090909093,-17.29291178963401
32_29,"['31_89', '31_35']",1,0.0982492122224394,5.208224552459231,-173.1818181818182,-13.833868590268223
32_89,"['31_35', '31_89']",1,0.09165318582038048,7.645443511594016,-309.54545454545456,-15.133436116305264
34_73,"['33_26', '33_26']",1,0.08028733665713755,7.3191331661087835,-289.77272727272725,-14.694882913069291
34_40,"['31_11', '32_89']",1,0.0704765516700868,8.320232792334552,-60.0,-26.817665793678977
34_72,"['33_82', '33_55']",1,0.0607368281690472,5.564526829584246,-24.545454545454547,-18.741230444474652
34_70,"['33_55', '33_68']",1,0.05697419034597245,1.292684658509266,-10.227272727272727,-16.150621934370562
34_85,"['33_18', '33_60']",1,0.056135048124731274,11.181866053919714,-89.31818181818181,-17.58432488007979
34_79,"['31_11', '33_5']",1,0.055675361152877384,10.287973263266258,-63.40909090909091,-31.80974804271351
34_57,"['33_53', '33_60']",1,0.05423984381479331,9.20211199668582,-242.72727272727272,-16.938088590448555
34_67,"['33_26', '32_29']",1,0.049626933022902366,6.581380002104111,-268.6363636363636,-14.365295496853916
34_11,"['33_23', '33_16']",1,0.04947702517634464,8.446894787018152,-78.4090909090909,-26.06486225128174
32_78,"['31_76', '31_39']",1,0.04685644400063636,2.5534814163685406,-10.227272727272727,-23.674028570001777
34_10,"['33_49', '33_79']",1,0.04661959521083738,11.349444836207194,-81.13636363636364,-30.549846649169922
34_22,"['33_79', '33_26']",1,0.04589476861759388,6.589916263917211,-259.77272727272725,-14.820667180148037
34_35,"['26_21', '33_16']",1,0.040397774431853765,0.525192805163608,-0.0,-55.73170627247203
34_45,"['33_82', '32_29']",1,0.039550606746699773,0.18988135254168315,-0.0,-15.703371134671299
34_7,"['33_53', '32_89']",1,0.037583036785495426,8.926730444720306,-373.6363636363636,-14.17722563310103
33_18,"['32_29', '32_29']",1,0.03755423866549105,5.104450096368833,-172.5,-13.555115309628574
34_1,"['33_32', '33_8']",1,0.03400448008463461,5.176038035147082,-103.63636363636364,-13.768921808762984
34_27,"['33_24', '33_19']",1,0.033997709717769456,11.341208649330298,-70.22727272727273,-50.19356571544301
34_42,"['32_78', '33_19']",1,0.03364676903475031,1.3965767481481013,-6.818181818181818,-22.910842288624156
33_53,"['32_18', '32_17']",1,0.033591553558206026,9.791092486898677,-370.22727272727275,-15.199251998554576
34_66,"['32_89', '33_19']",1,0.03287609422623701,6.867382523430661,-67.5,-20.34448866410689
34_55,"['33_53', '33_8']",1,0.03258321617102473,2.137963116810914,-12.272727272727273,-16.22863175652244
34_87,"['33_60', '33_53']",1,0.03198147141191237,8.525910879136015,-233.1818181818182,-17.055155624042857
33_20,"['32_7', '26_21']",1,0.031487130636069255,9.360245837013316,-60.68181818181818,-50.65302016518333
34_9,"['33_20', '33_20']",1,0.03051612148420354,10.350925682107922,-68.86363636363636,-50.39304161071777
34_50,"['31_11', '33_26']",1,0.030171983866510804,4.245828805665665,-80.45454545454545,-18.07347618449818
34_46,"['33_18', '31_11']",1,0.028064269178677617,10.545839148067985,-87.95454545454545,-19.07046196677468
34_84,"['32_89', '33_79']",1,0.027259556381323734,1.410647443547617,-6.818181818181818,-16.868355014107443
34_0,"['33_19', '32_89']",1,0.02519371993973044,11.34936849247797,-87.27272727272727,-20.241276654330168
34_37,"['33_5', '33_19']",1,0.023113887446660736,11.349637596606799,-89.31818181818181,-22.118624080311168
34_78,"['33_18', '33_79']",1,0.01994099057231453,2.843469699445954,-62.04545454545455,-15.658343488519842
34_25,"['33_82', '33_19']",1,0.014776274547462265,11.34930204126773,-80.45454545454545,-21.194282791831277
34_58,"['33_19', '33_82']",1,0.007542188985603571,11.349431862512008,-80.45454545454545,-23.788116455078125
34_56,"['33_26', '33_19']",1,0.007201435300071288,11.349800043171582,-90.0,-20.680804599415172
34_18,"['33_19', '33_23']",1,0.005740086991803707,11.349669479866778,-82.5,-23.80542451685125
34_63,"['32_26', '26_21']",2,inf,2.053323998961546,-12.954545454545455,-59.8412088914351
34_21,"['33_18', '33_19']",2,0.16426212823134245,5.530678663950619,-197.72727272727272,-17.489846966483377
34_16,"['33_20', '31_11']",2,0.13263827469772782,10.84261766948547,-81.13636363636364,-42.023283351551406
34_74,"['33_26', '33_79']",2,0.09577547222699308,4.961344650038549,-143.1818181818182,-17.090885509144176
34_52,"['33_68', '33_60']",2,0.09317703661062053,7.7727990555629045,-293.1818181818182,-17.186748764731668
31_11,"['30_33', '29_24']",2,0.07486741295000847,4.3153255258528604,-30.0,-32.547511014071375
34_53,"['33_23', '33_53']",2,0.07375970754178286,9.535126485338703,-392.72727272727275,-16.309731223366477
34_47,"['33_55', '26_21']",2,0.07334117200582045,0.3376531218207093,-0.6818181818181818,-36.89160225608132
34_89,"['32_26', '26_21']",2,0.07266418555039708,1.5191753684859715,-10.909090909090908,-55.493343179876156
34_20,"['33_60', '32_89']",2,0.07092125234407162,4.896229604010658,-168.4090909090909,-15.194431348280473
34_86,"['31_11', '33_82']",2,0.06967101741678988,1.9578457768574382,-17.727272727272727,-24.930644989013672
34_81,"['33_18', '33_53']",2,0.06577448519554989,8.63799574137347,-321.1363636363636,-13.412994904951615
34_48,"['33_14', '26_21']",2,0.06102680981563296,8.389812427560951,-63.40909090909091,-54.362623908303
34_80,"['32_78', '33_53']",2,0.06078645760461999,4.74392571810994,-53.86363636363637,-19.31462400609797
34_51,"['33_18', '33_23']",2,0.058584007065460526,8.161306469508103,-257.04545454545456,-17.32459371740168
