cand_id,parents,rank,distance,yield,irrigation,smts,max_irr_season
6_37,"['4_34', '4_34']",1,inf,14.408503889106747,-315.0,"[61.759853, 72.408226, 38.511276, 51.516144]",442.334716796875
5_83,"['0_0', '4_33']",1,inf,10.811224416047088,-2.244288206100464,"[26.45281, 28.165869, 38.457973, 36.144382]",2.244288206100464
6_18,"['5_24', '5_58']",1,0.1168116761766398,13.90142019551781,-141.29408264160156,"[37.50506, 51.40614, 46.174347, 43.97966]",141.29408264160156
6_79,"['5_11', '5_59']",1,0.11416045161082257,13.980208837977647,-168.90025329589844,"[52.846443, 38.827236, 50.57593, 27.82946]",168.90025329589844
6_36,"['5_77', '5_83']",1,0.11230697012087545,12.66160146835965,-55.23400115966797,"[36.149242, 45.534176, 44.05476, 49.986485]",55.23400115966797
6_53,"['5_45', '5_60']",1,0.09294976713956135,13.537814574288252,-106.13432312011719,"[38.963203, 48.0959, 49.062294, 34.606487]",106.13432312011719
6_3,"['5_59', '5_45']",1,0.09014381822071618,12.451529884758598,-46.924537658691406,"[31.48418, 35.760414, 55.950207, 36.782135]",46.924537658691406
6_25,"['5_66', '5_89']",1,0.08574971527835525,11.586123414195376,-21.924114227294922,"[37.165752, 44.302616, 51.265503, 36.52485]",21.924114227294922
5_33,"['4_55', '4_3']",1,0.08381584778090764,13.717100141274214,-124.9267578125,"[42.553364, 58.586796, 51.781845, 22.88765]",124.9267578125
6_6,"['5_21', '5_83']",1,0.08229663406137971,11.197597608901308,-13.443692207336426,"[33.045506, 40.637722, 47.631207, 45.67685]",13.443692207336426
6_46,"['5_60', '5_6']",1,0.08065784825185607,13.433846419816206,-91.75726318359375,"[35.59556, 32.049984, 70.61014, 47.99368]",91.75726318359375
6_77,"['5_45', '5_6']",1,0.07736857772136904,11.74624430979693,-26.26397705078125,"[28.58378, 42.243183, 45.92127, 30.839106]",26.26397705078125
6_44,"['4_58', '5_60']",1,0.07704181614139362,13.238611712687499,-81.36798858642578,"[27.816492, 44.6908, 62.86435, 29.085863]",81.36798858642578
6_14,"['5_40', '4_34']",1,0.07676609037403236,14.257369012162927,-225.0,"[55.054176, 47.313618, 36.619083, 29.909304]",293.14996337890625
6_42,"['4_33', '4_58']",1,0.07558647048401941,11.500954821191607,-20.50786018371582,"[30.06365, 56.789867, 55.917854, 37.44884]",20.50786018371582
6_40,"['4_33', '5_76']",1,0.07421760854072004,13.042508614692434,-72.01950073242188,"[33.563744, 55.52809, 40.44223, 46.053715]",72.01950073242188
5_59,"['4_34', '4_75']",1,0.06603839723849374,14.305287118114169,-285.0,"[54.41212, 41.42867, 36.131893, 44.12196]",405.4665222167969
6_49,"['4_34', '5_24']",1,0.06499696912188986,14.37932587245222,-300.0,"[57.35113, 51.89316, 33.939873, 48.71914]",402.67547607421875
6_87,"['5_3', '5_83']",1,0.06476849570912149,13.184528188886826,-79.46458435058594,"[28.84236, 59.196377, 49.51706, 28.117067]",79.46458435058594
5_45,"['4_49', '0_0']",1,0.060275103464428235,11.870143749773082,-30.08942985534668,"[35.455574, 53.217625, 41.966988, 24.883081]",30.08942985534668
6_29,"['5_57', '5_82']",1,0.05784878252677087,11.360217121656524,-17.733015060424805,"[29.716286, 37.814983, 39.488964, 31.231653]",17.733015060424805
6_89,"['5_24', '4_34']",1,0.05351654954533593,14.17445648182797,-195.0,"[50.78829, 58.87943, 35.59077, 24.979834]",296.184814453125
6_12,"['5_89', '5_4']",1,0.04783008545369632,14.273519559730431,-241.88510131835938,"[53.421165, 36.875713, 58.610863, 59.872322]",241.88510131835938
6_7,"['5_89', '5_11']",1,0.047331426402478796,11.325859996745036,-15.527647018432617,"[27.443987, 47.261665, 46.385227, 46.5203]",15.527647018432617
6_21,"['5_76', '3_5']",1,0.04648148117370152,11.97815524160998,-33.72575378417969,"[32.121967, 58.975773, 38.21539, 28.398094]",33.72575378417969
6_66,"['5_83', '5_23']",1,0.03940737647481703,12.826474333542984,-64.4715576171875,"[30.710188, 37.915653, 34.22532, 37.75483]",64.4715576171875
6_31,"['5_21', '5_4']",1,0.0379701562670642,14.220347891257815,-203.02842712402344,"[50.265026, 49.342648, 43.835457, 61.464565]",203.02842712402344
5_21,"['4_49', '4_19']",1,0.03736169153162377,12.325620691487542,-43.32206726074219,"[37.04254, 41.065464, 49.983894, 47.28923]",43.32206726074219
6_10,"['5_11', '5_11']",1,0.037294270771345055,12.78795731860895,-61.69965362548828,"[33.302998, 42.54159, 37.409138, 30.790924]",61.69965362548828
6_65,"['5_35', '4_33']",1,0.03586532503868074,13.822368937683798,-137.04884338378906,"[43.130978, 58.676727, 44.900146, 49.214825]",137.04884338378906
6_24,"['5_57', '4_33']",1,0.03494669244186881,11.037677572231967,-9.381792068481445,"[30.988016, 54.28759, 48.738445, 46.750828]",9.381792068481445
6_9,"['5_45', '5_11']",1,0.031694438013085954,12.850328165278999,-68.93290710449219,"[37.68927, 47.315998, 32.42135, 31.3189]",68.93290710449219
6_84,"['5_21', '5_57']",1,0.028775003665373042,12.250755403222882,-40.91958999633789,"[25.973043, 38.231216, 38.579716, 50.584404]",40.91958999633789
6_80,"['5_60', '5_59']",1,0.02872749320781064,14.032312935302395,-180.0,"[38.09727, 34.44766, 46.21479, 21.56008]",266.5997314453125
6_69,"['5_89', '5_83']",1,0.02795319558032579,10.887885262765687,-4.554194927215576,"[30.086664, 29.203802, 45.776154, 41.254017]",4.554194927215576
6_35,"['5_82', '5_83']",1,0.027821949335740514,11.074928556716857,-9.754460334777832,"[25.578196, 28.569424, 37.415237, 36.6962]",9.754460334777832
6_20,"['5_57', '5_83']",1,0.027346806413277122,10.976683197994518,-7.251823902130127,"[28.30869, 37.12943, 41.889416, 45.781944]",7.251823902130127
6_59,"['5_77', '5_6']",1,0.02725210279438448,11.818351413940169,-28.070117950439453,"[35.45025, 47.297047, 43.824284, 47.597996]",28.070117950439453
6_28,"['5_33', '5_3']",1,0.026730455188540843,13.88833830653036,-137.0556640625,"[42.174316, 60.484673, 61.07538, 30.648602]",137.0556640625
6_56,"['5_60', '4_58']",1,0.025337308703583708,12.736145611170162,-58.175254821777344,"[30.786089, 55.81005, 56.09189, 24.835152]",58.175254821777344
4_58,"['2_88', '3_45']",1,0.02458506012984424,12.409962895196657,-46.13378143310547,"[26.975706, 56.04704, 52.72858, 24.65361]",46.13378143310547
6_58,"['5_83', '5_89']",1,0.021663399826066878,10.861851043107546,-4.071619987487793,"[26.782715, 30.14163, 48.909447, 46.46388]",4.071619987487793
6_17,"['5_21', '5_6']",1,0.020774684561110323,12.210786596400341,-39.34773254394531,"[38.26778, 47.832268, 49.31111, 41.90631]",39.34773254394531
6_61,"['5_35', '5_24']",1,0.02058187441163082,14.321058492494567,-300.0,"[57.43891, 68.42699, 52.49585, 47.58743]",325.9299011230469
6_67,"['5_6', '5_57']",1,0.018682012418578423,10.974265284141515,-6.196347236633301,"[26.175865, 46.52727, 45.511623, 36.089832]",6.196347236633301
6_72,"['5_89', '5_60']",1,0.016161344637003854,12.36183107196639,-43.968196868896484,"[25.480122, 49.835567, 59.07271, 32.2417]",43.968196868896484
6_41,"['5_23', '5_83']",1,0.012642006263644302,11.331904263007631,-16.950143814086914,"[38.161938, 33.491974, 38.042145, 26.613268]",16.950143814086914
